dataset,model,fixed_position,seed,fold,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,gate0,gate1,gate2,gate3,gate4,gate_argmax,gate_entropy_bits,concepts_linear_mi_lb_bits,concepts_linear_control_bits,concepts_linear_entropy_bits,concepts_mlp_mi_lb_bits,concepts_mlp_control_bits,concepts_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits,h_raw_linear_mi_lb_bits,h_raw_linear_control_bits,h_raw_linear_entropy_bits,h_raw_mlp_mi_lb_bits,h_raw_mlp_control_bits,h_raw_mlp_entropy_bits
ravdess,fixed_position_4,4,51,1,31,69.6,0.50625,0.4560569038763674,0.4866666666666667,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.0012162935272073128,0.0015015955800565806,2.3219280948873626,-0.035827193144204905,-0.04691754055078823,2.3219280948873626,-2.8354890883706965,-0.830308544897405,2.3219280948873626,0.16763062768865344,-0.21828965060374417,2.3219280948873626,1.3036732985276653,-0.8337757782138007,2.3219280948873626,0.8500617240450279,-0.37465123714562765,2.3219280948873626
ravdess,fixed_position_4,4,51,2,15,52.6,0.44375,0.36892355637715846,0.42333333333333334,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.059929974655857254,-0.027603715601845824,2.3219280948873626,0.10263958007008922,-0.07414038097686237,2.3219280948873626,-2.027853823658795,-0.7897770483996007,2.3219280948873626,0.9861103719332074,-0.2755036506559234,2.3219280948873626,1.780478651153587,-0.7401752297411752,2.3219280948873626,1.4161346951077876,-0.24448850807155065,2.3219280948873626
ravdess,fixed_position_4,4,51,3,30,68.3,0.47500000000000003,0.43684703763803273,0.4866666666666667,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.02375258054791729,-0.06787823502920043,2.3219280948873626,-0.0072188967854298625,-0.07440294726819374,2.3219280948873626,-3.0766287014287705,-1.3742766012418683,2.3219280948873626,0.40585030575752534,-0.3190964071171152,2.3219280948873626,1.712657861289673,-1.2872424460819185,2.3219280948873626,1.2517300580005668,-0.26970498083027117,2.3219280948873626
ravdess,fixed_position_4,4,51,4,19,58.8,0.55,0.5008163472767333,0.5433333333333333,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.013509632716306896,-0.06464346281447142,2.3219280948873626,-0.017953555737462157,-0.05253546362858241,2.3219280948873626,-2.3002775301619156,-0.7987075844921683,2.3219280948873626,0.6978070869698694,-0.33364287787136027,2.3219280948873626,1.9402651409671436,-0.7749015144037021,2.3219280948873626,1.4138611591640986,-0.37453878345913916,2.3219280948873626
ravdess,fixed_position_4,4,51,5,36,70.6,0.5390625,0.49300759674442146,0.5208333333333334,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.02945696900095296,-0.0509649537243515,2.0,-0.022855404306377114,-0.04406926198544259,2.0,-2.7317534502155114,-1.0604669660583026,2.0,0.34414075296937563,-0.253707402759495,2.0,1.4125590163181234,-0.9997973099042992,2.0,1.0576139719769813,-0.272837243488552,2.0
ravdess,fixed_position_4,4,52,1,26,65.7,0.565625,0.5238436488183046,0.56,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.03652489117105606,-0.03864394878763777,2.3219280948873626,-0.048571684747944044,-0.0015717598793600907,2.3219280948873626,-2.892841409588276,-1.1620305217063782,2.3219280948873626,0.4971453698281043,-0.4618398951612406,2.3219280948873626,1.4873909896247428,-1.0303417246041162,2.3219280948873626,1.0193751470750523,-0.37086392021660775,2.3219280948873626
ravdess,fixed_position_4,4,52,2,35,69.1,0.47187499999999993,0.4367049701663481,0.4633333333333333,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.01219206507988213,-0.07258296509980733,2.3219280948873626,-0.0161472776442535,-0.025687068930934753,2.3219280948873626,-2.146321399907672,-0.9554072817332453,2.3219280948873626,1.0381167219649639,-0.39448810181260185,2.3219280948873626,1.8447669119840306,-0.8213321325080534,2.3219280948873626,1.5370652227231005,-0.38055584820218247,2.3219280948873626
ravdess,fixed_position_4,4,52,3,29,68.4,0.484375,0.4371963150425602,0.49333333333333335,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.03340518344594656,-0.04483301955079222,2.3219280948873626,-0.06332808169114035,-0.04366353284015689,2.3219280948873626,-2.6944247550272102,-1.1085399916895207,2.3219280948873626,0.48872785807347285,-0.36204361846894395,2.3219280948873626,1.8469364817596956,-1.0503596331809195,2.3219280948873626,1.156135286834249,-0.3364700089831989,2.3219280948873626
ravdess,fixed_position_4,4,52,4,33,59.5,0.559375,0.5082456991966056,0.5566666666666666,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.0344188568437378,-0.039004251284244784,2.3219280948873626,-0.05069683707165096,-0.060242446668323346,2.3219280948873626,-2.2546662820338614,-0.969073841936344,2.3219280948873626,0.6599922531472833,-0.40110981046628336,2.3219280948873626,1.9415800142958743,-0.8888370129121017,2.3219280948873626,1.46673905170816,-0.28598210110791955,2.3219280948873626
ravdess,fixed_position_4,4,52,5,26,58.8,0.4765625,0.4368569435232512,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,4,-0.0,-0.0316369765351161,-0.050523590009631913,2.0,-0.04903704721578128,-0.037379714755147564,2.0,-2.918646395248505,-1.0530973233556669,2.0,0.15575400822358554,-0.11133116489122674,2.0,1.521234085047483,-1.0091033700577818,2.0,1.1282028241906483,-0.1938648626452184,2.0
ravdess,fixed_position_4,4,53,1,31,60.1,0.453125,0.3968857843766891,0.44333333333333336,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.03020112547348619,-0.07303379494333173,2.3219280948873626,0.002014468299070149,-0.07151465766518106,2.3219280948873626,-2.57266847265159,-0.8901047714840447,2.3219280948873626,0.41912048764247367,-0.24230213525999567,2.3219280948873626,1.2194636013061961,-0.6984706990896177,2.3219280948873626,0.7606308286978012,-0.24656518562124452,2.3219280948873626
ravdess,fixed_position_4,4,53,2,24,55.2,0.49687499999999996,0.44627779509493065,0.49666666666666665,0.0,0.0,0.0,0.0,1.0,4,-0.0,0.010089407155235985,-0.0015748085059299477,2.3219280948873626,-0.00035141633252155913,-0.05124017895823352,2.3219280948873626,-2.0674192600367043,-0.7319649888148634,2.3219280948873626,0.9345999135749736,-0.18484022417857826,2.3219280948873626,1.7779541455570012,-0.5553082357732291,2.3219280948873626,1.4857960335613112,-0.252682884643606,2.3219280948873626
