dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,45,4,1,0.0,0.1451,0,0,24.2697,142.9743,0.5244671891381011,0.4912442396313364,0.05204243029671329,-0.0040734076330638525
iemocap,45,4,1,0.1,0.1451,0,0,24.2697,142.9743,0.5446514930073004,0.5124423963133641,0.04487174277260142,-0.0035864394097840924
iemocap,45,4,1,0.1451,0.1451,1,0,24.2697,142.9743,0.5471081112280076,0.5142857142857142,0.041239014785825256,-0.0034566805817474178
iemocap,45,4,1,0.2,0.1451,0,0,24.2697,142.9743,0.543940638762681,0.5133640552995392,0.037159665728615954,-0.0033789460445775577
iemocap,45,4,1,0.3,0.1451,0,0,24.2697,142.9743,0.5443169533190132,0.5152073732718894,0.03172458986567506,-0.0029403390644840988
iemocap,45,4,1,0.5,0.1451,0,0,24.2697,142.9743,0.5616379092202985,0.5308755760368664,0.026485132372352282,-0.0026767614476349566
iemocap,45,4,1,0.7,0.1451,0,0,24.2697,142.9743,0.5277037004135943,0.4949308755760369,0.024725671256350612,-0.0037646915289438754
iemocap,45,4,1,1.0,0.1451,0,0,24.2697,142.9743,0.4863705575291264,0.45161290322580644,0.020957655374501227,-0.00477620665921441
iemocap,45,4,1,0.003900821943944165,0.1451,0,1,24.2697,142.9743,0.5374797107233854,0.49953917050691243,0.04076448797684884,-0.0038794700443470775
iemocap,45,4,2,0.0,0.2535,0,0,24.2697,142.9743,0.5244671891381011,0.4912442396313364,0.05204243029671329,-0.0040734076330638525
iemocap,45,4,2,0.1,0.2535,0,0,24.2697,142.9743,0.5447497023230693,0.511520737327189,0.04371805676212259,-0.003517093197401455
iemocap,45,4,2,0.2,0.2535,0,0,24.2697,142.9743,0.557034777374382,0.5262672811059907,0.034439025714431915,-0.002867865255035462
iemocap,45,4,2,0.2535,0.2535,1,0,24.2697,142.9743,0.56250937657282,0.5299539170506913,0.0300454732326495,-0.0024021970137232396
iemocap,45,4,2,0.3,0.2535,0,0,24.2697,142.9743,0.5639389974481046,0.5317972350230414,0.026854974376692486,-0.0020929180648118217
iemocap,45,4,2,0.5,0.2535,0,0,24.2697,142.9743,0.5668572541069022,0.535483870967742,0.01828311288237805,-0.001444203413347167
iemocap,45,4,2,0.7,0.2535,0,0,24.2697,142.9743,0.5688244099128251,0.5364055299539171,0.015071016868063558,-0.0018582173395266244
iemocap,45,4,2,1.0,0.2535,0,0,24.2697,142.9743,0.5352251688328804,0.49585253456221196,0.013730329011570008,-0.0024737247428018305
iemocap,45,4,2,0.006401107454545345,0.2535,0,1,24.2697,142.9743,0.5402423273222461,0.4986175115207373,0.032428691892981476,-0.0032549009557957254
iemocap,45,4,5,0.0,0.4591,0,0,24.2697,142.9743,0.5244671891381011,0.4912442396313364,0.05204243029671329,-0.0040734076330638525
iemocap,45,4,5,0.1,0.4591,0,0,24.2697,142.9743,0.5501844998475627,0.5188940092165899,0.04449569759075156,-0.004117496403917564
iemocap,45,4,5,0.2,0.4591,0,0,24.2697,142.9743,0.5670307526488151,0.5345622119815668,0.03646278466960706,-0.004071789584277785
iemocap,45,4,5,0.3,0.4591,0,0,24.2697,142.9743,0.5758432236872681,0.5447004608294931,0.030116886206976723,-0.004017378624981638
iemocap,45,4,5,0.4591,0.4591,1,0,24.2697,142.9743,0.5857230318505966,0.5529953917050692,0.024180948504556654,-0.0036457440726537227
iemocap,45,4,5,0.5,0.4591,0,0,24.2697,142.9743,0.5866338620849145,0.5529953917050692,0.023275650290106475,-0.0034424666369751167
iemocap,45,4,5,0.7,0.4591,0,0,24.2697,142.9743,0.6041916864642262,0.5686635944700461,0.02030676177367763,-0.0033708539878510857
iemocap,45,4,5,1.0,0.4591,0,0,24.2697,142.9743,0.5854844575443728,0.5483870967741935,0.018987984512481404,-0.004497627682439442
iemocap,45,4,5,0.010706679789123916,0.4591,0,1,24.2697,142.9743,0.5559704692015532,0.511520737327189,0.025920720432544564,-0.005161823905279417
iemocap,45,4,10,0.0,0.6293,0,0,24.2697,142.9743,0.5244671891381011,0.4912442396313364,0.05204243029671329,-0.0040734076330638525
iemocap,45,4,10,0.1,0.6293,0,0,24.2697,142.9743,0.5549291416341333,0.5235023041474655,0.045854555608469516,-0.003926729528564432
iemocap,45,4,10,0.2,0.6293,0,0,24.2697,142.9743,0.5681494820125532,0.5364055299539171,0.039156687227349884,-0.0039057062114641328
iemocap,45,4,10,0.3,0.6293,0,0,24.2697,142.9743,0.573745141455489,0.5428571428571428,0.033181448182721396,-0.0038922932670718557
iemocap,45,4,10,0.5,0.6293,0,0,24.2697,142.9743,0.5862631579954153,0.5548387096774193,0.025921727498838032,-0.0030731179850832513
iemocap,45,4,10,0.6293,0.6293,1,0,24.2697,142.9743,0.5846307103520353,0.5529953917050692,0.02350931584159044,-0.002546767675671968
iemocap,45,4,10,0.7,0.6293,0,0,24.2697,142.9743,0.5827025585503326,0.5502304147465438,0.022968177450852556,-0.0026382119614901667
iemocap,45,4,10,1.0,0.6293,0,0,24.2697,142.9743,0.5856371475125532,0.5474654377880185,0.022265672539876435,-0.0046236935150326675
iemocap,45,4,10,0.01426496730337447,0.6293,0,1,24.2697,142.9743,0.5560584534583877,0.5096774193548387,0.024927222122936965,-0.004242639171808338
iemocap,45,4,20,0.0,0.7725,0,0,24.2697,142.9743,0.5244671891381011,0.4912442396313364,0.05204243029671329,-0.0040734076330638525
iemocap,45,4,20,0.1,0.7725,0,0,24.2697,142.9743,0.5524615810210518,0.5198156682027649,0.04585451790546147,-0.0038557112016958106
iemocap,45,4,20,0.2,0.7725,0,0,24.2697,142.9743,0.571462449815167,0.5382488479262673,0.03874532968141697,-0.0038226043983088376
iemocap,45,4,20,0.3,0.7725,0,0,24.2697,142.9743,0.5858546756098925,0.5548387096774193,0.03258879750736943,-0.00372570622851065
iemocap,45,4,20,0.5,0.7725,0,0,24.2697,142.9743,0.5915560978770669,0.5612903225806452,0.025867005865477632,-0.0029051865407662136
iemocap,45,4,20,0.7,0.7725,0,0,24.2697,142.9743,0.5864696112825671,0.5529953917050692,0.02414853490385782,-0.001722145968424127
iemocap,45,4,20,0.7725,0.7725,1,0,24.2697,142.9743,0.5872771598397912,0.552073732718894,0.024005403049707108,-0.001688564124649461
iemocap,45,4,20,1.0,0.7725,0,0,24.2697,142.9743,0.5912245361135797,0.552073732718894,0.023500011674793764,-0.002428114053359187
iemocap,45,4,20,0.017659440969344593,0.7725,0,1,24.2697,142.9743,0.577676553581112,0.5299539170506913,0.02509229780390132,-0.0047807219967664905
