dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,47,4,1,0.0495,0.0495,1,1,3.8424,73.7734,0.5512520221043486,0.49953917050691243,0.02288325157983362,-0.004677480067563633
iemocap,47,4,1,0.0,0.0495,0,1,3.8424,73.7734,0.5436877610132216,0.48847926267281105,0.025021435047821172,-0.004422233917343754
iemocap,47,4,2,0.0943,0.0943,1,1,3.8424,73.7734,0.5519782429301235,0.4967741935483871,0.02137834034982089,-0.004244123940618905
iemocap,47,4,2,0.0,0.0943,0,1,3.8424,73.7734,0.5436877610132216,0.48847926267281105,0.025021435047821172,-0.004422233917343754
iemocap,47,4,5,0.2066,0.2066,1,1,3.8424,73.7734,0.5426140157517888,0.48847926267281105,0.017710064841856,-0.0045346980141441895
iemocap,47,4,5,0.0,0.2066,0,1,3.8424,73.7734,0.5436877610132216,0.48847926267281105,0.025021435047821172,-0.004422233917343754
iemocap,47,4,10,0.3425,0.3425,1,1,3.8424,73.7734,0.5637727101947398,0.511520737327189,0.013496885574191264,-0.003358453849022891
iemocap,47,4,10,0.0,0.3425,0,1,3.8424,73.7734,0.5436877610132216,0.48847926267281105,0.025021435047821172,-0.004422233917343754
iemocap,47,4,20,0.5102,0.5102,1,1,3.8424,73.7734,0.5463891712733896,0.49585253456221196,0.013117547748207059,-0.0044232408410532775
iemocap,47,4,20,0.0,0.5102,0,1,3.8424,73.7734,0.5436877610132216,0.48847926267281105,0.025021435047821172,-0.004422233917343754
