dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,45,3,1,0.0524,0.0524,1,1,3.0333,54.83,0.470700209099033,0.4370503597122302,0.117934536832215,-0.0018798643513983082
iemocap,45,3,1,0.0,0.0524,0,1,3.0333,54.83,0.46713916337137096,0.43255395683453235,0.13064215757173514,-0.0014173315919054907
iemocap,45,3,2,0.0996,0.0996,1,1,3.0333,54.83,0.46818176721002736,0.43345323741007197,0.10696780083195845,-0.000991358774236284
iemocap,45,3,2,0.0,0.0996,0,1,3.0333,54.83,0.46713916337137096,0.43255395683453235,0.13064215757173514,-0.0014173315919054907
iemocap,45,3,5,0.2167,0.2167,1,1,3.0333,54.83,0.4743047952918262,0.4433453237410072,0.08212502460573079,-0.0021439112472499966
iemocap,45,3,5,0.0,0.2167,0,1,3.0333,54.83,0.46713916337137096,0.43255395683453235,0.13064215757173514,-0.0014173315919054907
iemocap,45,3,10,0.3562,0.3562,1,1,3.0333,54.83,0.47864729388293725,0.447841726618705,0.0543233869388734,-0.0002992201074649703
iemocap,45,3,10,0.0,0.3562,0,1,3.0333,54.83,0.46713916337137096,0.43255395683453235,0.13064215757173514,-0.0014173315919054907
iemocap,45,3,20,0.5253,0.5253,1,1,3.0333,54.83,0.4831231680486947,0.4550359712230216,0.03125541065237647,-0.0031662069431441786
iemocap,45,3,20,0.0,0.5253,0,1,3.0333,54.83,0.46713916337137096,0.43255395683453235,0.13064215757173514,-0.0014173315919054907
