dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,45,2,1,0.1556,0.1556,1,1,26.0175,141.2135,0.5050511151987735,0.48851590106007065,0.06566857875030574,-0.0012479967267370329
iemocap,45,2,1,0.0,0.1556,0,1,26.0175,141.2135,0.5017600675677971,0.48586572438162545,0.07845638654824028,-0.0018117202350435013
iemocap,45,2,2,0.2693,0.2693,1,1,26.0175,141.2135,0.5124325499294369,0.49734982332155475,0.052786989729925904,-0.0028123619108580966
iemocap,45,2,2,0.0,0.2693,0,1,26.0175,141.2135,0.5017600675677971,0.48586572438162545,0.07845638654824028,-0.0018117202350435013
iemocap,45,2,5,0.4795,0.4795,1,1,26.0175,141.2135,0.5084926283717753,0.49381625441696114,0.04389224882878351,-0.0007534453882983572
iemocap,45,2,5,0.0,0.4795,0,1,26.0175,141.2135,0.5017600675677971,0.48586572438162545,0.07845638654824028,-0.0018117202350435013
iemocap,45,2,10,0.6482,0.6482,1,1,26.0175,141.2135,0.5104109168743267,0.49469964664310956,0.035894730218211435,-0.0020960438513946134
iemocap,45,2,10,0.0,0.6482,0,1,26.0175,141.2135,0.5017600675677971,0.48586572438162545,0.07845638654824028,-0.0018117202350435013
iemocap,45,2,20,0.7865,0.7865,1,1,26.0175,141.2135,0.5204025752758565,0.5035335689045937,0.03363706838906888,-0.0008043143659106633
iemocap,45,2,20,0.0,0.7865,0,1,26.0175,141.2135,0.5017600675677971,0.48586572438162545,0.07845638654824028,-0.0018117202350435013
