dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,46,4,1,0.0581,0.0581,1,1,4.3273,70.204,0.559958153204623,0.5235023041474655,0.025867107416139845,-0.0028682943230785574
iemocap,46,4,1,0.0,0.0581,0,1,4.3273,70.204,0.569586703206426,0.5308755760368664,0.029460852915287217,-0.0025322328095115365
iemocap,46,4,2,0.1097,0.1097,1,1,4.3273,70.204,0.5621928414899873,0.5253456221198156,0.024459324242550595,-0.0021002551010910198
iemocap,46,4,2,0.0,0.1097,0,1,4.3273,70.204,0.569586703206426,0.5308755760368664,0.029460852915287217,-0.0025322328095115365
iemocap,46,4,5,0.2356,0.2356,1,1,4.3273,70.204,0.564206317173448,0.528110599078341,0.017570445710893723,-0.002484261736083959
iemocap,46,4,5,0.0,0.2356,0,1,4.3273,70.204,0.569586703206426,0.5308755760368664,0.029460852915287217,-0.0025322328095115365
iemocap,46,4,10,0.3813,0.3813,1,1,4.3273,70.204,0.5520210657544283,0.5179723502304148,0.013595074973390964,-0.003998670020310846
iemocap,46,4,10,0.0,0.3813,0,1,4.3273,70.204,0.569586703206426,0.5308755760368664,0.029460852915287217,-0.0025322328095115365
iemocap,46,4,20,0.5521,0.5521,1,1,4.3273,70.204,0.5562198905930629,0.5198156682027649,0.00953026799764689,-0.0025489283748257874
iemocap,46,4,20,0.0,0.5521,0,1,4.3273,70.204,0.569586703206426,0.5308755760368664,0.029460852915287217,-0.0025322328095115365
