dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,47,2,1,0.1464,0.1464,1,1,27.1795,158.5192,0.5055489228135739,0.47791519434628976,0.03786193891705447,-0.0030953488540838014
iemocap,47,2,1,0.0,0.1464,0,1,27.1795,158.5192,0.5061605793508966,0.4787985865724382,0.04455628165320202,-0.0027850856970766946
iemocap,47,2,2,0.2554,0.2554,1,1,27.1795,158.5192,0.5106027627160525,0.4823321554770318,0.028453196622546195,-0.0012366145468438727
iemocap,47,2,2,0.0,0.2554,0,1,27.1795,158.5192,0.5061605793508966,0.4787985865724382,0.04455628165320202,-0.0027850856970766946
iemocap,47,2,5,0.4616,0.4616,1,1,27.1795,158.5192,0.5244533115648319,0.49646643109540634,0.01823350582397909,-0.003221356150281074
iemocap,47,2,5,0.0,0.4616,0,1,27.1795,158.5192,0.5061605793508966,0.4787985865724382,0.04455628165320202,-0.0027850856970766946
iemocap,47,2,10,0.6316,0.6316,1,1,27.1795,158.5192,0.5213403830945547,0.49381625441696114,0.012335332946390665,-0.0021734535681527944
iemocap,47,2,10,0.0,0.6316,0,1,27.1795,158.5192,0.5061605793508966,0.4787985865724382,0.04455628165320202,-0.0027850856970766946
iemocap,47,2,20,0.7742,0.7742,1,1,27.1795,158.5192,0.531586161078172,0.5044169611307421,0.007614077393701235,-0.003534631234734964
iemocap,47,2,20,0.0,0.7742,0,1,27.1795,158.5192,0.5061605793508966,0.4787985865724382,0.04455628165320202,-0.0027850856970766946
