dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,45,4,1,0.1451,0.1451,1,1,24.2697,142.9743,0.5762791079149916,0.5290322580645161,0.033769415316495466,-0.0028148073689416853
iemocap,45,4,1,0.0,0.1451,0,1,24.2697,142.9743,0.5820462127911681,0.5336405529953917,0.036980308230520564,-0.002438499181905418
iemocap,45,4,2,0.2535,0.2535,1,1,24.2697,142.9743,0.5893372617751249,0.5447004608294931,0.028796140936696468,-0.002774740142164389
iemocap,45,4,2,0.0,0.2535,0,1,24.2697,142.9743,0.5820462127911681,0.5336405529953917,0.036980308230520564,-0.002438499181905418
iemocap,45,4,5,0.4591,0.4591,1,1,24.2697,142.9743,0.5843302402067226,0.5382488479262673,0.02598981469940609,-0.002897573973248746
iemocap,45,4,5,0.0,0.4591,0,1,24.2697,142.9743,0.5820462127911681,0.5336405529953917,0.036980308230520564,-0.002438499181905418
iemocap,45,4,10,0.6293,0.6293,1,1,24.2697,142.9743,0.5842658242120571,0.5447004608294931,0.025179714724364755,-0.0034176364130719117
iemocap,45,4,10,0.0,0.6293,0,1,24.2697,142.9743,0.5820462127911681,0.5336405529953917,0.036980308230520564,-0.002438499181905418
iemocap,45,4,20,0.7725,0.7725,1,1,24.2697,142.9743,0.5908667866189874,0.5483870967741935,0.024682763444168976,-0.0024235767950798737
iemocap,45,4,20,0.0,0.7725,0,1,24.2697,142.9743,0.5820462127911681,0.5336405529953917,0.036980308230520564,-0.002438499181905418
