dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,46,1,1,0.1403,0.1403,1,1,15.6337,95.7898,0.537113079729626,0.46819787985865724,0.0267151333351191,0.000674443145517567
iemocap,46,1,1,0.0,0.1403,0,1,15.6337,95.7898,0.5317486452052077,0.4637809187279152,0.037134576277500275,0.0020830174563566395
iemocap,46,1,2,0.2461,0.2461,1,1,15.6337,95.7898,0.5327641793761816,0.4637809187279152,0.02139890495395158,0.0011076983136911744
iemocap,46,1,2,0.0,0.2461,0,1,15.6337,95.7898,0.5317486452052077,0.4637809187279152,0.037134576277500275,0.0020830174563566395
iemocap,46,1,5,0.4494,0.4494,1,1,15.6337,95.7898,0.5378925467614163,0.46908127208480566,0.013119989348625682,0.0009401563293678361
iemocap,46,1,5,0.0,0.4494,0,1,15.6337,95.7898,0.5317486452052077,0.4637809187279152,0.037134576277500275,0.0020830174563566395
iemocap,46,1,10,0.6201,0.6201,1,1,15.6337,95.7898,0.5374587393187382,0.46908127208480566,0.0029148843176015626,0.001073295976370514
iemocap,46,1,10,0.0,0.6201,0,1,15.6337,95.7898,0.5317486452052077,0.4637809187279152,0.037134576277500275,0.0020830174563566395
iemocap,46,1,20,0.7655,0.7655,1,1,15.6337,95.7898,0.5442722674348006,0.4787985865724382,0.0009413594515839119,0.0017786078078372292
iemocap,46,1,20,0.0,0.7655,0,1,15.6337,95.7898,0.5317486452052077,0.4637809187279152,0.037134576277500275,0.0020830174563566395
