dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,47,3,1,0.0,0.0515,0,0,4.7289,87.0175,0.46964396911019657,0.5143884892086331,0.19264206896483083,-0.005807464335118695
iemocap,47,3,1,0.0515,0.0515,1,0,4.7289,87.0175,0.47698400818091413,0.5188848920863309,0.17652358337238483,-0.005608830106814011
iemocap,47,3,1,0.1,0.0515,0,0,4.7289,87.0175,0.4820617289546629,0.5233812949640287,0.16178784234110288,-0.005670556291401896
iemocap,47,3,1,0.2,0.0515,0,0,4.7289,87.0175,0.48359343678498135,0.52068345323741,0.1322859228768577,-0.006198087174965616
iemocap,47,3,1,0.3,0.0515,0,0,4.7289,87.0175,0.499992352031165,0.5314748201438849,0.10417008436443309,-0.006862231731975754
iemocap,47,3,1,0.5,0.0515,0,0,4.7289,87.0175,0.516447474162635,0.533273381294964,0.05455223465401138,-0.00824794437914278
iemocap,47,3,1,0.7,0.0515,0,0,4.7289,87.0175,0.5170076739537964,0.5170863309352518,0.021732453327100387,-0.008416701801810644
iemocap,47,3,1,1.0,0.0515,0,0,4.7289,87.0175,0.48859653742398396,0.4676258992805755,0.00043771533733438783,-0.006951675053712414
iemocap,47,3,1,0.002613539795327167,0.0515,0,1,4.7289,87.0175,0.4881462439545011,0.5287769784172662,0.17702276643580517,-0.005747663655211177
iemocap,47,3,2,0.0,0.098,0,0,4.7289,87.0175,0.46964396911019657,0.5143884892086331,0.19264206896483083,-0.005807464335118695
iemocap,47,3,2,0.098,0.098,1,0,4.7289,87.0175,0.4730590089546236,0.5152877697841727,0.1596025388268244,-0.00600394808422311
iemocap,47,3,2,0.1,0.098,0,0,4.7289,87.0175,0.4730590089546236,0.5152877697841727,0.15896323285898728,-0.005998071212660827
iemocap,47,3,2,0.2,0.098,0,0,4.7289,87.0175,0.4743191447414905,0.5116906474820144,0.12748755742360052,-0.006263971802326296
iemocap,47,3,2,0.3,0.098,0,0,4.7289,87.0175,0.483603635421341,0.5161870503597122,0.0980501415750209,-0.006886443349245042
iemocap,47,3,2,0.5,0.098,0,0,4.7289,87.0175,0.515927316144412,0.5350719424460432,0.048579252814604734,-0.009328101138116995
iemocap,47,3,2,0.7,0.098,0,0,4.7289,87.0175,0.5176456951316784,0.5215827338129496,0.015452047602396046,-0.010411704412429446
iemocap,47,3,2,1.0,0.098,0,0,4.7289,87.0175,0.5075170922576155,0.49010791366906475,-0.005383439292561576,-0.009866483623624855
iemocap,47,3,2,0.004435507838754018,0.098,0,1,4.7289,87.0175,0.4836831426227711,0.5251798561151079,0.16018183104941053,-0.005576236902547604
iemocap,47,3,5,0.0,0.2137,0,0,4.7289,87.0175,0.46964396911019657,0.5143884892086331,0.19264206896483083,-0.005807464335118695
iemocap,47,3,5,0.1,0.2137,0,0,4.7289,87.0175,0.48019654886136237,0.5215827338129496,0.16027895206272302,-0.005814575011021894
iemocap,47,3,5,0.2,0.2137,0,0,4.7289,87.0175,0.49491995963433705,0.5323741007194245,0.1309525740952623,-0.006093094789813902
iemocap,47,3,5,0.2137,0.2137,1,0,4.7289,87.0175,0.4978611361049253,0.5341726618705036,0.1272210476684278,-0.0061182644151405174
iemocap,47,3,5,0.3,0.2137,0,0,4.7289,87.0175,0.5056416460108505,0.5386690647482014,0.1048653903665483,-0.006270497480066917
iemocap,47,3,5,0.5,0.2137,0,0,4.7289,87.0175,0.5307971484678047,0.5494604316546763,0.06004392676648074,-0.007819533318707439
