dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,47,1,1,0.0558,0.0558,1,1,3.329,56.3362,0.5227307939874694,0.45671378091872794,0.0694020102099645,0.002307726493425255
iemocap,47,1,1,0.0,0.0558,0,1,3.329,56.3362,0.5237314633727667,0.45671378091872794,0.07667061627395,0.002308967871912815
iemocap,47,1,2,0.1057,0.1057,1,1,3.329,56.3362,0.526978964752054,0.46113074204946997,0.06853264674896342,0.0024872443299295277
iemocap,47,1,2,0.0,0.1057,0,1,3.329,56.3362,0.5237314633727667,0.45671378091872794,0.07667061627395,0.002308967871912815
iemocap,47,1,5,0.2281,0.2281,1,1,3.329,56.3362,0.5271407906368574,0.4584805653710247,0.057128331534535115,0.0030553880708058534
iemocap,47,1,5,0.0,0.2281,0,1,3.329,56.3362,0.5237314633727667,0.45671378091872794,0.07667061627395,0.002308967871912815
iemocap,47,1,10,0.3714,0.3714,1,1,3.329,56.3362,0.5180107369665254,0.44876325088339225,0.04547404466277172,0.0030806810086360104
iemocap,47,1,10,0.0,0.3714,0,1,3.329,56.3362,0.5237314633727667,0.45671378091872794,0.07667061627395,0.002308967871912815
iemocap,47,1,20,0.5417,0.5417,1,1,3.329,56.3362,0.5215256722095869,0.4496466431095406,0.032169001070845415,0.0025095618044731482
iemocap,47,1,20,0.0,0.5417,0,1,3.329,56.3362,0.5237314633727667,0.45671378091872794,0.07667061627395,0.002308967871912815
