dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,45,5,1,0.0631,0.0631,1,1,5.0921,75.6598,0.5387229694146863,0.516822429906542,0.22607203124328468,-0.0018973027474761262
iemocap,45,5,1,0.0,0.0631,0,1,5.0921,75.6598,0.5388506671159633,0.5186915887850467,0.24650477385060876,-0.002124699477962788
iemocap,45,5,2,0.1186,0.1186,1,1,5.0921,75.6598,0.5342026734148592,0.514018691588785,0.20781926931354622,-0.002540467003689373
iemocap,45,5,2,0.0,0.1186,0,1,5.0921,75.6598,0.5388506671159633,0.5186915887850467,0.24650477385060876,-0.002124699477962788
iemocap,45,5,5,0.2518,0.2518,1,1,5.0921,75.6598,0.5398823860531591,0.514018691588785,0.16751875074567713,-0.002336017200827656
iemocap,45,5,5,0.0,0.2518,0,1,5.0921,75.6598,0.5388506671159633,0.5186915887850467,0.24650477385060876,-0.002124699477962788
iemocap,45,5,10,0.4023,0.4023,1,1,5.0921,75.6598,0.5360998502653338,0.5112149532710281,0.12905304024779163,-0.002480237853183076
iemocap,45,5,10,0.0,0.4023,0,1,5.0921,75.6598,0.5388506671159633,0.5186915887850467,0.24650477385060876,-0.002124699477962788
iemocap,45,5,20,0.5738,0.5738,1,1,5.0921,75.6598,0.5347288302747449,0.5065420560747663,0.09371207536776172,-0.0030043948848227364
iemocap,45,5,20,0.0,0.5738,0,1,5.0921,75.6598,0.5388506671159633,0.5186915887850467,0.24650477385060876,-0.002124699477962788
