dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,46,3,1,0.0,0.1307,0,0,14.5834,96.9916,0.312041081532511,0.29136690647482016,0.10016368501212969,-0.0031710793478572086
iemocap,46,3,1,0.1,0.1307,0,0,14.5834,96.9916,0.3179233691655348,0.2976618705035971,0.08205188793719786,-0.004355396206191076
iemocap,46,3,1,0.1307,0.1307,1,0,14.5834,96.9916,0.32174314879446836,0.302158273381295,0.07644988504163086,-0.0045734150744860536
iemocap,46,3,1,0.2,0.1307,0,0,14.5834,96.9916,0.34188244288202757,0.322841726618705,0.06424780291882204,-0.004859320742041762
iemocap,46,3,1,0.3,0.1307,0,0,14.5834,96.9916,0.37725814769913546,0.3579136690647482,0.048892906086455246,-0.0052162235880779395
iemocap,46,3,1,0.5,0.1307,0,0,14.5834,96.9916,0.4251969148367245,0.4037769784172662,0.02525961219998385,-0.005119183218954548
iemocap,46,3,1,0.7,0.1307,0,0,14.5834,96.9916,0.4527782964013425,0.43255395683453235,0.006479528113205402,-0.0036874158912327815
iemocap,46,3,1,1.0,0.1307,0,0,14.5834,96.9916,0.46530806625833243,0.4316546762589928,-0.007342440425002872,-0.002980100230979499
iemocap,46,3,1,0.003538582401377099,0.1307,0,1,14.5834,96.9916,0.32795880362118185,0.29676258992805754,0.08806248835423958,-0.00428642320739181
iemocap,46,3,2,0.0,0.2312,0,0,14.5834,96.9916,0.312041081532511,0.29136690647482016,0.10016368501212969,-0.0031710793478572086
iemocap,46,3,2,0.1,0.2312,0,0,14.5834,96.9916,0.32748476026575774,0.30845323741007197,0.08399294099864996,-0.004106421237587421
iemocap,46,3,2,0.2,0.2312,0,0,14.5834,96.9916,0.3447855365361312,0.32464028776978415,0.06810686273562938,-0.004976703239450986
iemocap,46,3,2,0.2312,0.2312,1,0,14.5834,96.9916,0.35683175455484417,0.335431654676259,0.06274515004477266,-0.005282001705501527
iemocap,46,3,2,0.3,0.2312,0,0,14.5834,96.9916,0.3799508674666777,0.35881294964028776,0.05208166377931023,-0.005571047945438723
iemocap,46,3,2,0.5,0.2312,0,0,14.5834,96.9916,0.4270698910907418,0.40467625899280574,0.02450672595768788,-0.0060963264247413385
iemocap,46,3,2,0.7,0.2312,0,0,14.5834,96.9916,0.4650374346522783,0.44154676258992803,0.008216283065148655,-0.007008742995027406
iemocap,46,3,2,1.0,0.2312,0,0,14.5834,96.9916,0.4766728157941912,0.4442446043165468,-0.0007603143653981403,-0.008251727710106849
iemocap,46,3,2,0.005665650714909816,0.2312,0,1,14.5834,96.9916,0.34591324410073,0.30845323741007197,0.0829002932445585,-0.004569046588742021
iemocap,46,3,5,0.0,0.4292,0,0,14.5834,96.9916,0.312041081532511,0.29136690647482016,0.10016368501212969,-0.0031710793478572086
iemocap,46,3,5,0.1,0.4292,0,0,14.5834,96.9916,0.3239722184228244,0.3039568345323741,0.08331109927884772,-0.003494440948848654
iemocap,46,3,5,0.2,0.4292,0,0,14.5834,96.9916,0.3482671029143694,0.33093525179856115,0.06764702871098072,-0.00341504947057647
iemocap,46,3,5,0.3,0.4292,0,0,14.5834,96.9916,0.3702689521877018,0.35251798561151076,0.052841960487865824,-0.003353701327987846
iemocap,46,3,5,0.4292,0.4292,1,0,14.5834,96.9916,0.4142578910918789,0.39568345323741005,0.035537276108998817,-0.0031055843880549716
iemocap,46,3,5,0.5,0.4292,0,0,14.5834,96.9916,0.4370283696847731,0.420863309352518,0.02783252025837657,-0.002849319855601884
iemocap,46,3,5,0.7,0.4292,0,0,14.5834,96.9916,0.48227704196234744,0.46672661870503596,0.01234939138789759,-0.002168779719356584
iemocap,46,3,5,1.0,0.4292,0,0,14.5834,96.9916,0.5224323586944406,0.49460431654676257,0.0004991711774765539,-0.0005996441567199806
iemocap,46,3,5,0.009246439519777376,0.4292,0,1,14.5834,96.9916,0.350857846498704,0.30485611510791366,0.07163004748648927,-0.005439897798005688
iemocap,46,3,10,0.0,0.6006,0,0,14.5834,96.9916,0.312041081532511,0.29136690647482016,0.10016368501212969,-0.0031710793478572086
iemocap,46,3,10,0.1,0.6006,0,0,14.5834,96.9916,0.3215151825243005,0.30035971223021585,0.0831517430723473,-0.0034732176309562046
iemocap,46,3,10,0.2,0.6006,0,0,14.5834,96.9916,0.34149835065413103,0.3255395683453237,0.06810287163855167,-0.0035055452033967427
iemocap,46,3,10,0.3,0.6006,0,0,14.5834,96.9916,0.36321593361185034,0.3462230215827338,0.0531892372592232,-0.0037230321348313833
iemocap,46,3,10,0.5,0.6006,0,0,14.5834,96.9916,0.4347071917429842,0.4181654676258993,0.029417774330688817,-0.003431887217964613
iemocap,46,3,10,0.6006,0.6006,1,0,14.5834,96.9916,0.4661806609705971,0.4487410071942446,0.019907402444071742,-0.003392634067613809
iemocap,46,3,10,0.7,0.6006,0,0,14.5834,96.9916,0.495660551203574,0.47931654676258995,0.013788173558268224,-0.003460800593247937
iemocap,46,3,10,1.0,0.6006,0,0,14.5834,96.9916,0.5369739178600464,0.5134892086330936,0.0038044206435192685,-0.005626184509840648
iemocap,46,3,10,0.012302094933293088,0.6006,0,1,14.5834,96.9916,0.35679414637496265,0.3057553956834532,0.05960156594961685,-0.004894855191321712
