dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,46,3,1,0.1307,0.1307,1,1,14.5834,96.9916,0.5511698325715637,0.5422661870503597,0.07813671242181275,-0.005125072665281394
iemocap,46,3,1,0.0,0.1307,0,1,14.5834,96.9916,0.5493787527409063,0.5404676258992805,0.09904990127959112,-0.005680680646195535
iemocap,46,3,2,0.2312,0.2312,1,1,14.5834,96.9916,0.5451233218263442,0.533273381294964,0.06288642427327695,-0.005644526840298036
iemocap,46,3,2,0.0,0.2312,0,1,14.5834,96.9916,0.5493787527409063,0.5404676258992805,0.09904990127959112,-0.005680680646195535
iemocap,46,3,5,0.4292,0.4292,1,1,14.5834,96.9916,0.550705881438627,0.5350719424460432,0.0401729897272306,-0.002948666866531058
iemocap,46,3,5,0.0,0.4292,0,1,14.5834,96.9916,0.5493787527409063,0.5404676258992805,0.09904990127959112,-0.005680680646195535
iemocap,46,3,10,0.6006,0.6006,1,1,14.5834,96.9916,0.5500604943655045,0.5359712230215827,0.0237465023646396,-0.005227736899848789
iemocap,46,3,10,0.0,0.6006,0,1,14.5834,96.9916,0.5493787527409063,0.5404676258992805,0.09904990127959112,-0.005680680646195535
iemocap,46,3,20,0.7504,0.7504,1,1,14.5834,96.9916,0.528391048990611,0.5098920863309353,0.01245970243788852,-0.004503829357958011
iemocap,46,3,20,0.0,0.7504,0,1,14.5834,96.9916,0.5493787527409063,0.5404676258992805,0.09904990127959112,-0.005680680646195535
