dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,43,4,1,0.0,0.1282,0,0,9.8305,66.8595,0.325,0.33,0.4437896587014829,-0.06605967072885433
ravdess,43,4,1,0.1,0.1282,0,0,9.8305,66.8595,0.375,0.38,0.37228066358272627,-0.07053183911954797
ravdess,43,4,1,0.1282,0.1282,1,0,9.8305,66.8595,0.37812500000000004,0.38333333333333336,0.35208096195790173,-0.07217851279184861
ravdess,43,4,1,0.2,0.1282,0,0,9.8305,66.8595,0.4,0.4033333333333333,0.30064085444241195,-0.0769042408906695
ravdess,43,4,1,0.3,0.1282,0,0,9.8305,66.8595,0.434375,0.43666666666666665,0.22848009292829463,-0.08161170845753496
ravdess,43,4,1,0.5,0.1282,0,0,9.8305,66.8595,0.47500000000000003,0.4666666666666667,0.09658635591441778,-0.07809479314697576
ravdess,43,4,1,0.7,0.1282,0,0,9.8305,66.8595,0.465625,0.4533333333333333,0.0020874317957355615,-0.0692970220618081
ravdess,43,4,1,1.0,0.1282,0,0,9.8305,66.8595,0.396875,0.38333333333333336,-0.05816112360590209,-0.06365959117641218
ravdess,43,4,1,0.014396659681325585,0.1282,0,1,9.8305,66.8595,0.3375,0.3466666666666667,0.3298740963386475,-0.07554322012074133
ravdess,43,4,2,0.0,0.2272,0,0,9.8305,66.8595,0.325,0.33,0.4437896587014829,-0.06605967072885433
ravdess,43,4,2,0.1,0.2272,0,0,9.8305,66.8595,0.36562500000000003,0.37,0.373967003319716,-0.07014834496621924
ravdess,43,4,2,0.2,0.2272,0,0,9.8305,66.8595,0.3875,0.3933333333333333,0.3055698143231904,-0.07714788062573064
ravdess,43,4,2,0.2272,0.2272,1,0,9.8305,66.8595,0.39375,0.4,0.2871466784540573,-0.07915239084745895
ravdess,43,4,2,0.3,0.2272,0,0,9.8305,66.8595,0.40625,0.41333333333333333,0.23797027281245198,-0.08496857339649422
ravdess,43,4,2,0.5,0.2272,0,0,9.8305,66.8595,0.459375,0.45666666666666667,0.11092325763990551,-0.10342982450931171
ravdess,43,4,2,0.7,0.2272,0,0,9.8305,66.8595,0.5125,0.5,0.018599208538600198,-0.10772744999751538
ravdess,43,4,2,1.0,0.2272,0,0,9.8305,66.8595,0.459375,0.4633333333333333,-0.022534359635430157,-0.08900751044589761
ravdess,43,4,2,0.02230349599001982,0.2272,0,1,9.8305,66.8595,0.346875,0.35333333333333333,0.2842474995753892,-0.0710561699725738
ravdess,43,4,5,0.0,0.4237,0,0,9.8305,66.8595,0.325,0.33,0.4437896587014829,-0.06605967072885433
ravdess,43,4,5,0.1,0.4237,0,0,9.8305,66.8595,0.3625,0.36666666666666664,0.3739924910212149,-0.06895867672813161
ravdess,43,4,5,0.2,0.4237,0,0,9.8305,66.8595,0.38125,0.38666666666666666,0.3075554151028532,-0.0738033138121379
ravdess,43,4,5,0.3,0.4237,0,0,9.8305,66.8595,0.4125,0.4166666666666667,0.2458625712356195,-0.0791625145686976
ravdess,43,4,5,0.4237,0.4237,1,0,9.8305,66.8595,0.45312499999999994,0.45,0.17464657067442513,-0.08400032265330726
ravdess,43,4,5,0.5,0.4237,0,0,9.8305,66.8595,0.475,0.47333333333333333,0.13507624910714977,-0.0847650482336606
ravdess,43,4,5,0.7,0.4237,0,0,9.8305,66.8595,0.5343749999999999,0.53,0.05137266461755052,-0.08493981247056093
ravdess,43,4,5,1.0,0.4237,0,0,9.8305,66.8595,0.521875,0.5166666666666667,-0.015978879711488148,-0.07681913844889188
ravdess,43,4,5,0.03520557375100073,0.4237,0,1,9.8305,66.8595,0.359375,0.36666666666666664,0.17952122731045161,-0.08105217890312133
ravdess,43,4,10,0.0,0.5952,0,0,9.8305,66.8595,0.325,0.33,0.4437896587014829,-0.06605967072885433
ravdess,43,4,10,0.1,0.5952,0,0,9.8305,66.8595,0.359375,0.36333333333333334,0.375804535828558,-0.0668944946907053
ravdess,43,4,10,0.2,0.5952,0,0,9.8305,66.8595,0.39999999999999997,0.4066666666666667,0.31070417619661317,-0.06892820910287556
ravdess,43,4,10,0.3,0.5952,0,0,9.8305,66.8595,0.42187499999999994,0.4266666666666667,0.2494352063608516,-0.07217998043607521
ravdess,43,4,10,0.5,0.5952,0,0,9.8305,66.8595,0.459375,0.46,0.1382490316437348,-0.07598029321056154
ravdess,43,4,10,0.5952,0.5952,1,0,9.8305,66.8595,0.5,0.49666666666666665,0.09366376825961398,-0.0768334365350607
ravdess,43,4,10,0.7,0.5952,0,0,9.8305,66.8595,0.5375000000000001,0.5233333333333333,0.05179709955047418,-0.07869994245349332
ravdess,43,4,10,1.0,0.5952,0,0,9.8305,66.8595,0.565625,0.5466666666666666,-0.021386156305247983,-0.08424455931092156
ravdess,43,4,10,0.04559845961555464,0.5952,0,1,9.8305,66.8595,0.35624999999999996,0.3566666666666667,0.11006238864707729,-0.06677535101191445
ravdess,43,4,20,0.0,0.7462,0,0,9.8305,66.8595,0.325,0.33,0.4437896587014829,-0.06605967072885433
ravdess,43,4,20,0.1,0.7462,0,0,9.8305,66.8595,0.353125,0.36,0.37320072382921854,-0.06717431176817179
ravdess,43,4,20,0.2,0.7462,0,0,9.8305,66.8595,0.396875,0.4033333333333333,0.3054502446582732,-0.07078365345527882
ravdess,43,4,20,0.3,0.7462,0,0,9.8305,66.8595,0.39999999999999997,0.4066666666666667,0.24064487934602763,-0.07598908538389226
ravdess,43,4,20,0.5,0.7462,0,0,9.8305,66.8595,0.48125,0.48333333333333334,0.12320115466222292,-0.08582748842792753
ravdess,43,4,20,0.7,0.7462,0,0,9.8305,66.8595,0.53125,0.5233333333333333,0.033345146458495734,-0.09338427807199112
ravdess,43,4,20,0.7462,0.7462,1,0,9.8305,66.8595,0.5375000000000001,0.53,0.01725779415970452,-0.09529352218306819
ravdess,43,4,20,1.0,0.7462,0,0,9.8305,66.8595,0.578125,0.5666666666666667,-0.04299239418071643,-0.09397387856406825
ravdess,43,4,20,0.055260241896930566,0.7462,0,1,9.8305,66.8595,0.375,0.38333333333333336,0.06615025546716824,-0.08317693953449412
