dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,43,1,1,0.0,0.122,0,0,7.9794,57.4456,0.17500000000000002,0.18333333333333332,0.25594230711386823,-0.06479414151406626
ravdess,43,1,1,0.1,0.122,0,0,7.9794,57.4456,0.215625,0.22,0.21824435284517074,-0.06414431771893447
ravdess,43,1,1,0.122,0.122,1,0,7.9794,57.4456,0.21875,0.22333333333333333,0.20819159764365525,-0.06395826958852169
ravdess,43,1,1,0.2,0.122,0,0,7.9794,57.4456,0.234375,0.23666666666666666,0.16885372765515694,-0.06523069045780261
ravdess,43,1,1,0.3,0.122,0,0,7.9794,57.4456,0.253125,0.25666666666666665,0.11924738896498699,-0.06961518069066219
ravdess,43,1,1,0.5,0.122,0,0,7.9794,57.4456,0.3625,0.36,0.046976079727450326,-0.08176278929730207
ravdess,43,1,1,0.7,0.122,0,0,7.9794,57.4456,0.36875,0.36333333333333334,0.00824743496039071,-0.07937558456962801
ravdess,43,1,1,1.0,0.122,0,0,7.9794,57.4456,0.33125,0.3233333333333333,-0.012607529767512116,-0.03842532474227367
ravdess,43,1,1,0.014115259823343747,0.122,0,1,7.9794,57.4456,0.25,0.25,0.2033914890402002,-0.07885911949525992
ravdess,43,1,2,0.0,0.2174,0,0,7.9794,57.4456,0.17500000000000002,0.18333333333333332,0.25594230711386823,-0.06479414151406626
ravdess,43,1,2,0.1,0.2174,0,0,7.9794,57.4456,0.19687500000000002,0.20666666666666667,0.2022148916975559,-0.05972145091835701
ravdess,43,1,2,0.2,0.2174,0,0,7.9794,57.4456,0.22812499999999997,0.23333333333333334,0.14340690818238588,-0.06018372634358826
ravdess,43,1,2,0.2174,0.2174,1,0,7.9794,57.4456,0.23125,0.23666666666666666,0.13321135713931564,-0.06080072316125085
ravdess,43,1,2,0.3,0.2174,0,0,7.9794,57.4456,0.271875,0.2733333333333333,0.08742551530131992,-0.06315829168589548
ravdess,43,1,2,0.5,0.2174,0,0,7.9794,57.4456,0.35624999999999996,0.35333333333333333,0.007787346370784043,-0.06830668507232485
ravdess,43,1,2,0.7,0.2174,0,0,7.9794,57.4456,0.396875,0.3933333333333333,-0.03808770064152078,-0.07447478870942259
ravdess,43,1,2,1.0,0.2174,0,0,7.9794,57.4456,0.353125,0.35333333333333333,-0.070605706699844,-0.08514010628534541
ravdess,43,1,2,0.021934050979246406,0.2174,0,1,7.9794,57.4456,0.28125,0.27666666666666667,0.1758620517430991,-0.08695049811644306
ravdess,43,1,5,0.0,0.4099,0,0,7.9794,57.4456,0.17500000000000002,0.18333333333333332,0.25594230711386823,-0.06479414151406626
ravdess,43,1,5,0.1,0.4099,0,0,7.9794,57.4456,0.2125,0.21666666666666667,0.21144221322629608,-0.06029081182924356
ravdess,43,1,5,0.2,0.4099,0,0,7.9794,57.4456,0.24062499999999998,0.24666666666666667,0.16595409296885189,-0.05879408807687314
ravdess,43,1,5,0.3,0.4099,0,0,7.9794,57.4456,0.28437500000000004,0.2833333333333333,0.12080214393038968,-0.06084026098451556
ravdess,43,1,5,0.4099,0.4099,1,0,7.9794,57.4456,0.3125,0.30666666666666664,0.07611267614854267,-0.06403637677705287
ravdess,43,1,5,0.5,0.4099,0,0,7.9794,57.4456,0.34375,0.34,0.04757963812896149,-0.06853110680950669
ravdess,43,1,5,0.7,0.4099,0,0,7.9794,57.4456,0.425,0.42,0.0031759297877616,-0.08104252498443776
ravdess,43,1,5,1.0,0.4099,0,0,7.9794,57.4456,0.41875,0.41,-0.042522139097067146,-0.09340061192241711
ravdess,43,1,5,0.03494501192008217,0.4099,0,1,7.9794,57.4456,0.34687500000000004,0.3333333333333333,0.1352736943114934,-0.0809952707040642
ravdess,43,1,10,0.0,0.5814,0,0,7.9794,57.4456,0.17500000000000002,0.18333333333333332,0.25594230711386823,-0.06479414151406626
ravdess,43,1,10,0.1,0.5814,0,0,7.9794,57.4456,0.20625000000000002,0.21333333333333335,0.21318128190405172,-0.061631852696009126
ravdess,43,1,10,0.2,0.5814,0,0,7.9794,57.4456,0.2375,0.24,0.16979871627905485,-0.06146724458316566
ravdess,43,1,10,0.3,0.5814,0,0,7.9794,57.4456,0.28125,0.28,0.12728787342600212,-0.06386536347163885
ravdess,43,1,10,0.5,0.5814,0,0,7.9794,57.4456,0.375,0.37,0.06045498890148382,-0.07116643148125767
ravdess,43,1,10,0.5814,0.5814,1,0,7.9794,57.4456,0.4,0.39666666666666667,0.0398722303769099,-0.07227035007287874
ravdess,43,1,10,0.7,0.5814,0,0,7.9794,57.4456,0.425,0.4166666666666667,0.01975537093797053,-0.07224756528311405
ravdess,43,1,10,1.0,0.5814,0,0,7.9794,57.4456,0.453125,0.44,-0.010116641659027703,-0.07085434769294485
