dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,43,2,1,0.0,0.1243,0,0,10.0096,70.5061,0.1875,0.2,0.4595903666286816,-0.004916522503469523
ravdess,43,2,1,0.1,0.1243,0,0,10.0096,70.5061,0.215625,0.23,0.4139703717084291,-0.010745269959817172
ravdess,43,2,1,0.1243,0.1243,1,0,10.0096,70.5061,0.221875,0.23666666666666666,0.4016180154660456,-0.011889929844699054
ravdess,43,2,1,0.2,0.1243,0,0,10.0096,70.5061,0.240625,0.25666666666666665,0.35912867659208225,-0.015903472572348587
ravdess,43,2,1,0.3,0.1243,0,0,10.0096,70.5061,0.29375,0.30666666666666664,0.296006730765523,-0.02121624046880477
ravdess,43,2,1,0.5,0.1243,0,0,10.0096,70.5061,0.346875,0.36,0.17297117467201595,-0.02477528628729475
ravdess,43,2,1,0.7,0.1243,0,0,10.0096,70.5061,0.353125,0.36,0.08974025327983881,-0.04625513781946777
ravdess,43,2,1,1.0,0.1243,0,0,10.0096,70.5061,0.334375,0.33,0.031797051048385594,-0.06971674855582721
ravdess,43,2,1,0.015514424415277167,0.1243,0,1,10.0096,70.5061,0.209375,0.22333333333333333,0.4110681125901068,-0.029369960828835584
ravdess,43,2,2,0.0,0.2211,0,0,10.0096,70.5061,0.1875,0.2,0.4595903666286816,-0.004916522503469523
ravdess,43,2,2,0.1,0.2211,0,0,10.0096,70.5061,0.19375,0.20666666666666667,0.4101696874291101,-0.0036279555081981663
ravdess,43,2,2,0.2,0.2211,0,0,10.0096,70.5061,0.2375,0.25333333333333335,0.35755642238419894,-0.0023026992632293464
ravdess,43,2,2,0.2211,0.2211,1,0,10.0096,70.5061,0.246875,0.2633333333333333,0.34489516911840035,-0.002131936131044565
ravdess,43,2,2,0.3,0.2211,0,0,10.0096,70.5061,0.27812499999999996,0.2966666666666667,0.29205063101368234,-0.003139885922625041
ravdess,43,2,2,0.5,0.2211,0,0,10.0096,70.5061,0.36875,0.38333333333333336,0.1649797697489963,-0.012484262766810694
ravdess,43,2,2,0.7,0.2211,0,0,10.0096,70.5061,0.4375,0.43666666666666665,0.09042240660350576,-0.02199045379202813
ravdess,43,2,2,1.0,0.2211,0,0,10.0096,70.5061,0.465625,0.47,0.04040711678798692,-0.04491951253142501
ravdess,43,2,2,0.023834569236424352,0.2211,0,1,10.0096,70.5061,0.18437499999999998,0.19666666666666666,0.3744419199253304,-0.01190008387120578
ravdess,43,2,5,0.0,0.4152,0,0,10.0096,70.5061,0.1875,0.2,0.4595903666286816,-0.004916522503469523
ravdess,43,2,5,0.1,0.4152,0,0,10.0096,70.5061,0.2,0.21333333333333335,0.4227580836599161,-0.012232644016590744
ravdess,43,2,5,0.2,0.4152,0,0,10.0096,70.5061,0.2375,0.25333333333333335,0.38379539796555595,-0.02179088919457106
ravdess,43,2,5,0.3,0.4152,0,0,10.0096,70.5061,0.25937499999999997,0.27666666666666667,0.3395489538176868,-0.030438635978027317
ravdess,43,2,5,0.4152,0.4152,1,0,10.0096,70.5061,0.30625,0.32,0.27971396579792884,-0.03747837142133115
ravdess,43,2,5,0.5,0.4152,0,0,10.0096,70.5061,0.37187500000000007,0.38666666666666666,0.22996760487852752,-0.03701082428936564
ravdess,43,2,5,0.7,0.4152,0,0,10.0096,70.5061,0.44375,0.44666666666666666,0.11933541605757592,-0.03143487374046128
