dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,42,2,1,0.0,0.0965,0,0,4.7436,44.4243,0.27499999999999997,0.27666666666666667,0.709620656540157,-0.059727263595704905
ravdess,42,2,1,0.0965,0.0965,1,0,4.7436,44.4243,0.28125,0.28,0.6118605186448176,-0.056930023221138715
ravdess,42,2,1,0.1,0.0965,0,0,4.7436,44.4243,0.28125,0.28,0.608159678385142,-0.056922344800686364
ravdess,42,2,1,0.2,0.0965,0,0,4.7436,44.4243,0.31875,0.31666666666666665,0.49542580454782725,-0.055374003093685786
ravdess,42,2,1,0.3,0.0965,0,0,4.7436,44.4243,0.303125,0.3,0.3769519545594606,-0.053957502635290755
ravdess,42,2,1,0.5,0.0965,0,0,4.7436,44.4243,0.33125,0.32,0.1917227288947272,-0.051429775170250824
ravdess,42,2,1,0.7,0.0965,0,0,4.7436,44.4243,0.325,0.31333333333333335,0.10091064829019603,-0.0489137074931465
ravdess,42,2,1,1.0,0.0965,0,0,4.7436,44.4243,0.221875,0.22,0.033579241762671685,-0.055818092003608655
ravdess,42,2,1,0.014491657095219117,0.0965,0,1,4.7436,44.4243,0.3125,0.31,0.566925241626653,-0.05240503188456902
ravdess,42,2,2,0.0,0.176,0,0,4.7436,44.4243,0.27499999999999997,0.27666666666666667,0.709620656540157,-0.059727263595704905
ravdess,42,2,2,0.1,0.176,0,0,4.7436,44.4243,0.309375,0.31,0.6080880558667316,-0.0612347191724365
ravdess,42,2,2,0.176,0.176,1,0,4.7436,44.4243,0.3125,0.31333333333333335,0.5290736407913872,-0.06184960516336213
ravdess,42,2,2,0.2,0.176,0,0,4.7436,44.4243,0.31562500000000004,0.31333333333333335,0.503775316539653,-0.06195732582192148
ravdess,42,2,2,0.3,0.176,0,0,4.7436,44.4243,0.340625,0.33666666666666667,0.3988250306731247,-0.061671691467442
ravdess,42,2,2,0.5,0.176,0,0,4.7436,44.4243,0.34375,0.33666666666666667,0.24172896272935462,-0.054745717719509646
ravdess,42,2,2,0.7,0.176,0,0,4.7436,44.4243,0.36562500000000003,0.3566666666666667,0.16389518025780836,-0.041039495260969616
ravdess,42,2,2,1.0,0.176,0,0,4.7436,44.4243,0.334375,0.32666666666666666,0.07679431721442898,-0.003359710527278459
ravdess,42,2,2,0.022560213168865566,0.176,0,1,4.7436,44.4243,0.321875,0.31666666666666665,0.49191074453498573,-0.054840384654283536
ravdess,42,2,5,0.0,0.3481,0,0,4.7436,44.4243,0.27499999999999997,0.27666666666666667,0.709620656540157,-0.059727263595704905
ravdess,42,2,5,0.1,0.3481,0,0,4.7436,44.4243,0.28125,0.28,0.6093543674840602,-0.06206724668699026
ravdess,42,2,5,0.2,0.3481,0,0,4.7436,44.4243,0.30312500000000003,0.30333333333333334,0.5089889480350356,-0.06405669853438889
