dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,49,4,1,0.1843,0.1843,1,1,7.7599,34.3545,0.45937500000000003,0.44666666666666666,0.25034375738416603,-0.07400169193215511
ravdess,49,4,1,0.0,0.1843,0,1,7.7599,34.3545,0.459375,0.44333333333333336,0.3668709129883416,-0.07014248733500361
ravdess,49,4,1,0.1,0.1843,0,1,7.7599,34.3545,0.4625,0.44666666666666666,0.3052805807108334,-0.07201102323104358
ravdess,49,4,1,0.2,0.1843,0,1,7.7599,34.3545,0.45625000000000004,0.44333333333333336,0.24011035947695225,-0.0743888313843728
ravdess,49,4,1,0.3,0.1843,0,1,7.7599,34.3545,0.45312500000000006,0.44,0.17563685020703712,-0.07738755856023927
ravdess,49,4,1,0.5,0.1843,0,1,7.7599,34.3545,0.42187500000000006,0.41333333333333333,0.054117007741060874,-0.0821076131809293
ravdess,49,4,1,0.7,0.1843,0,1,7.7599,34.3545,0.40312499999999996,0.3933333333333333,-0.02302974802365343,-0.08527294403414176
ravdess,49,4,1,1.0,0.1843,0,1,7.7599,34.3545,0.334375,0.32666666666666666,-0.05315654165765027,-0.08408443888667616
ravdess,49,4,2,0.3112,0.3112,1,1,7.7599,34.3545,0.46875,0.4633333333333333,0.17714489158995583,-0.08903708330826587
ravdess,49,4,2,0.0,0.3112,0,1,7.7599,34.3545,0.459375,0.44333333333333336,0.3668709129883416,-0.07014248733500361
ravdess,49,4,2,0.1,0.3112,0,1,7.7599,34.3545,0.44999999999999996,0.44,0.3052517078887811,-0.07780091255787447
ravdess,49,4,2,0.2,0.3112,0,1,7.7599,34.3545,0.44999999999999996,0.44,0.24339663885157092,-0.08450994731517669
ravdess,49,4,2,0.3,0.3112,0,1,7.7599,34.3545,0.471875,0.4633333333333333,0.1837287386505042,-0.08872076404794393
ravdess,49,4,2,0.5,0.3112,0,1,7.7599,34.3545,0.43125,0.43,0.07192357012803452,-0.09036546810563095
ravdess,49,4,2,0.7,0.3112,0,1,7.7599,34.3545,0.41874999999999996,0.42,-0.01207763642435511,-0.08497592219825778
ravdess,49,4,2,1.0,0.3112,0,1,7.7599,34.3545,0.40625,0.4033333333333333,-0.06035483722175172,-0.07307551453800754
ravdess,49,4,5,0.5304,0.5304,1,1,7.7599,34.3545,0.4625,0.4633333333333333,0.07910923650652846,-0.07096439788139364
ravdess,49,4,5,0.0,0.5304,0,1,7.7599,34.3545,0.459375,0.44333333333333336,0.3668709129883416,-0.07014248733500361
ravdess,49,4,5,0.1,0.5304,0,1,7.7599,34.3545,0.440625,0.43,0.30798506397495595,-0.06971143011881464
ravdess,49,4,5,0.2,0.5304,0,1,7.7599,34.3545,0.45,0.44,0.24838943832102256,-0.07004927206809564
ravdess,49,4,5,0.3,0.5304,0,1,7.7599,34.3545,0.44375,0.44,0.1909904678932115,-0.07066680666107539
ravdess,49,4,5,0.5,0.5304,0,1,7.7599,34.3545,0.46875,0.47,0.09205850140436178,-0.07117916065721275
ravdess,49,4,5,0.7,0.5304,0,1,7.7599,34.3545,0.465625,0.4666666666666667,0.019778917376124028,-0.06932176014119351
ravdess,49,4,5,1.0,0.5304,0,1,7.7599,34.3545,0.42500000000000004,0.42333333333333334,-0.027885012431021483,-0.06493044305084927
ravdess,49,4,10,0.6931,0.6931,1,1,7.7599,34.3545,0.45625000000000004,0.4533333333333333,0.021263464245198982,-0.07087835474346926
ravdess,49,4,10,0.0,0.6931,0,1,7.7599,34.3545,0.459375,0.44333333333333336,0.3668709129883416,-0.07014248733500361
ravdess,49,4,10,0.1,0.6931,0,1,7.7599,34.3545,0.446875,0.43333333333333335,0.3088389681689345,-0.07021514918912786
ravdess,49,4,10,0.2,0.6931,0,1,7.7599,34.3545,0.45937500000000003,0.44666666666666666,0.25238584333882264,-0.0703663313855043
ravdess,49,4,10,0.3,0.6931,0,1,7.7599,34.3545,0.45,0.44,0.1970423179903169,-0.07047977987844378
ravdess,49,4,10,0.5,0.6931,0,1,7.7599,34.3545,0.478125,0.4666666666666667,0.09672108731937534,-0.0710575223098524
ravdess,49,4,10,0.7,0.6931,0,1,7.7599,34.3545,0.45625000000000004,0.4533333333333333,0.019002981664408836,-0.07086454102853335
ravdess,49,4,10,1.0,0.6931,0,1,7.7599,34.3545,0.434375,0.43666666666666665,-0.03918868485513727,-0.0677853329716438
ravdess,49,4,20,0.8188,0.8188,1,1,7.7599,34.3545,0.50625,0.49666666666666665,0.01508703159099456,-0.06224904840413714
ravdess,49,4,20,0.0,0.8188,0,1,7.7599,34.3545,0.459375,0.44333333333333336,0.3668709129883416,-0.07014248733500361
ravdess,49,4,20,0.1,0.8188,0,1,7.7599,34.3545,0.446875,0.43333333333333335,0.30703563976642645,-0.06971202218126793
ravdess,49,4,20,0.2,0.8188,0,1,7.7599,34.3545,0.45625000000000004,0.44333333333333336,0.24944158197937005,-0.06878919771677117
ravdess,49,4,20,0.3,0.8188,0,1,7.7599,34.3545,0.4625,0.45,0.19507738796162943,-0.06795385661182918
ravdess,49,4,20,0.5,0.8188,0,1,7.7599,34.3545,0.496875,0.4866666666666667,0.10205344089037904,-0.06558507619892584
ravdess,49,4,20,0.7,0.8188,0,1,7.7599,34.3545,0.5125,0.5033333333333333,0.037813312732387416,-0.0634346881675385
ravdess,49,4,20,1.0,0.8188,0,1,7.7599,34.3545,0.503125,0.49333333333333335,0.0027960859883231493,-0.060248270185856434
