dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,49,5,1,0.1856,0.1856,1,1,12.2921,53.9356,0.390625,0.39166666666666666,0.21329133329374406,-0.05094227196574197
ravdess,49,5,1,0.0,0.1856,0,1,12.2921,53.9356,0.4140625,0.4125,0.3095813368140663,-0.05438336635589369
ravdess,49,5,1,0.1,0.1856,0,1,12.2921,53.9356,0.40234375,0.4,0.2586764671217898,-0.05181078056234867
ravdess,49,5,1,0.2,0.1856,0,1,12.2921,53.9356,0.39453125,0.3958333333333333,0.2053896229677663,-0.05088932037900484
ravdess,49,5,1,0.3,0.1856,0,1,12.2921,53.9356,0.39453125,0.3958333333333333,0.1525268625811831,-0.05033214570420208
ravdess,49,5,1,0.5,0.1856,0,1,12.2921,53.9356,0.3671875,0.3625,0.07224111720876514,-0.04290122347083303
ravdess,49,5,1,0.7,0.1856,0,1,12.2921,53.9356,0.3359375,0.32916666666666666,0.024870077168988258,-0.035494050675138666
ravdess,49,5,1,1.0,0.1856,0,1,12.2921,53.9356,0.29296875,0.2791666666666667,-0.005634953447616997,-0.03522170702608962
ravdess,49,5,2,0.3131,0.3131,1,1,12.2921,53.9356,0.4375,0.44166666666666665,0.15516903588317832,-0.049283170015318234
ravdess,49,5,2,0.0,0.3131,0,1,12.2921,53.9356,0.4140625,0.4125,0.3095813368140663,-0.05438336635589369
ravdess,49,5,2,0.1,0.3131,0,1,12.2921,53.9356,0.44140625,0.44166666666666665,0.26430696673006815,-0.05270917038024425
ravdess,49,5,2,0.2,0.3131,0,1,12.2921,53.9356,0.44140625,0.44166666666666665,0.21448341775447544,-0.050803627929180806
ravdess,49,5,2,0.3,0.3131,0,1,12.2921,53.9356,0.44140625,0.44583333333333336,0.1620922373794198,-0.04952184473078969
ravdess,49,5,2,0.5,0.3131,0,1,12.2921,53.9356,0.43359375,0.43333333333333335,0.06569161467406115,-0.04310710897227166
ravdess,49,5,2,0.7,0.3131,0,1,12.2921,53.9356,0.42578125,0.425,-0.0015515891427972939,-0.029435500999663855
ravdess,49,5,2,1.0,0.3131,0,1,12.2921,53.9356,0.37890625,0.375,-0.04559590632490851,-0.0036647155693456668
ravdess,49,5,5,0.5326,0.5326,1,1,12.2921,53.9356,0.44140625,0.4375,0.03322744169293146,-0.062511999998077
ravdess,49,5,5,0.0,0.5326,0,1,12.2921,53.9356,0.4140625,0.4125,0.3095813368140663,-0.05438336635589369
ravdess,49,5,5,0.1,0.5326,0,1,12.2921,53.9356,0.42578125,0.425,0.2537454482634671,-0.054914633054878426
ravdess,49,5,5,0.2,0.5326,0,1,12.2921,53.9356,0.4140625,0.4125,0.1980454022199285,-0.05572085036570806
ravdess,49,5,5,0.3,0.5326,0,1,12.2921,53.9356,0.4140625,0.4166666666666667,0.14395781618336523,-0.057017201304291554
ravdess,49,5,5,0.5,0.5326,0,1,12.2921,53.9356,0.43359375,0.43333333333333335,0.047223880214641856,-0.06168645936267092
ravdess,49,5,5,0.7,0.5326,0,1,12.2921,53.9356,0.4453125,0.44583333333333336,-0.028092091451709322,-0.06632038437020871
ravdess,49,5,5,1.0,0.5326,0,1,12.2921,53.9356,0.43359375,0.4375,-0.08431787272410629,-0.07205873093710613
ravdess,49,5,10,0.695,0.695,1,1,12.2921,53.9356,0.4375,0.43333333333333335,-0.01797431847363251,-0.04883665169710749
ravdess,49,5,10,0.0,0.695,0,1,12.2921,53.9356,0.4140625,0.4125,0.3095813368140663,-0.05438336635589369
ravdess,49,5,10,0.1,0.695,0,1,12.2921,53.9356,0.41015625,0.4125,0.25245451904225025,-0.05312639125810703
ravdess,49,5,10,0.2,0.695,0,1,12.2921,53.9356,0.4140625,0.4166666666666667,0.19706856059497602,-0.051863052003571664
ravdess,49,5,10,0.3,0.695,0,1,12.2921,53.9356,0.41015625,0.4166666666666667,0.14463018265748806,-0.05076457300826487
ravdess,49,5,10,0.5,0.695,0,1,12.2921,53.9356,0.42578125,0.42916666666666664,0.05123453539550771,-0.049223447989997116
ravdess,49,5,10,0.7,0.695,0,1,12.2921,53.9356,0.4296875,0.42916666666666664,-0.019430946609384492,-0.04884845762939616
ravdess,49,5,10,1.0,0.695,0,1,12.2921,53.9356,0.44140625,0.4375,-0.0688841750720024,-0.04928815969760203
ravdess,49,5,20,0.8201,0.8201,1,1,12.2921,53.9356,0.43359375,0.425,-0.0459069564768968,-0.048472025155150256
ravdess,49,5,20,0.0,0.8201,0,1,12.2921,53.9356,0.4140625,0.4125,0.3095813368140663,-0.05438336635589369
ravdess,49,5,20,0.1,0.8201,0,1,12.2921,53.9356,0.4296875,0.42916666666666664,0.2511527165657106,-0.05372256229771777
ravdess,49,5,20,0.2,0.8201,0,1,12.2921,53.9356,0.44921875,0.44583333333333336,0.19480453312391144,-0.053129326940463795
ravdess,49,5,20,0.3,0.8201,0,1,12.2921,53.9356,0.43359375,0.42916666666666664,0.14202885510736474,-0.05259208549698213
ravdess,49,5,20,0.5,0.8201,0,1,12.2921,53.9356,0.43359375,0.42916666666666664,0.05024648133990173,-0.05187633904612321
ravdess,49,5,20,0.7,0.8201,0,1,12.2921,53.9356,0.43359375,0.425,-0.018156566560568965,-0.050407205720031545
ravdess,49,5,20,1.0,0.8201,0,1,12.2921,53.9356,0.4609375,0.45,-0.0666750640585545,-0.044771196131577096
