dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,48,4,1,0.2091,0.2091,1,1,13.4247,50.7645,0.4,0.38666666666666666,0.232530295012344,-0.04239302412886925
ravdess,48,4,1,0.0,0.2091,0,1,13.4247,50.7645,0.384375,0.36666666666666664,0.363963672598391,-0.04453311095042434
ravdess,48,4,1,0.1,0.2091,0,1,13.4247,50.7645,0.390625,0.37333333333333335,0.30440395547641286,-0.04212009969032904
ravdess,48,4,1,0.2,0.2091,0,1,13.4247,50.7645,0.4,0.38666666666666666,0.23856588776729337,-0.04225727017500347
ravdess,48,4,1,0.3,0.2091,0,1,13.4247,50.7645,0.40625,0.38666666666666666,0.17286505265403562,-0.04479858066289166
ravdess,48,4,1,0.5,0.2091,0,1,13.4247,50.7645,0.39375,0.38,0.05630107883941582,-0.05112627113502377
ravdess,48,4,1,0.7,0.2091,0,1,13.4247,50.7645,0.38125,0.36666666666666664,-0.02412310005703233,-0.056531173223330455
ravdess,48,4,1,1.0,0.2091,0,1,13.4247,50.7645,0.34375,0.33666666666666667,-0.08294288432880625,-0.0652665223959854
ravdess,48,4,2,0.3459,0.3459,1,1,13.4247,50.7645,0.3875,0.37666666666666665,0.17252266416002637,-0.03830573624887057
ravdess,48,4,2,0.0,0.3459,0,1,13.4247,50.7645,0.384375,0.36666666666666664,0.363963672598391,-0.04453311095042434
ravdess,48,4,2,0.1,0.3459,0,1,13.4247,50.7645,0.390625,0.37666666666666665,0.3117751115749843,-0.04364521922196829
ravdess,48,4,2,0.2,0.3459,0,1,13.4247,50.7645,0.396875,0.38,0.25522948599340545,-0.0420121114316756
ravdess,48,4,2,0.3,0.3459,0,1,13.4247,50.7645,0.390625,0.38,0.19845078753409595,-0.03958433436825537
ravdess,48,4,2,0.5,0.3459,0,1,13.4247,50.7645,0.390625,0.38,0.09382637851030085,-0.03313425873207798
ravdess,48,4,2,0.7,0.3459,0,1,13.4247,50.7645,0.38125,0.37333333333333335,0.019357729021758363,-0.02771018840528905
ravdess,48,4,2,1.0,0.3459,0,1,13.4247,50.7645,0.359375,0.35333333333333333,-0.04826573562827541,-0.026611576643460477
ravdess,48,4,5,0.5694,0.5694,1,1,13.4247,50.7645,0.40625,0.3933333333333333,0.10459663746325987,-0.0706903758219104
ravdess,48,4,5,0.0,0.5694,0,1,13.4247,50.7645,0.384375,0.36666666666666664,0.363963672598391,-0.04453311095042434
ravdess,48,4,5,0.1,0.5694,0,1,13.4247,50.7645,0.38125,0.36666666666666664,0.3111107138901996,-0.05047704969510303
ravdess,48,4,5,0.2,0.5694,0,1,13.4247,50.7645,0.40312499999999996,0.39,0.2592305600759137,-0.05592403379601141
ravdess,48,4,5,0.3,0.5694,0,1,13.4247,50.7645,0.41562499999999997,0.4,0.21046314384397702,-0.06077747553249502
ravdess,48,4,5,0.5,0.5694,0,1,13.4247,50.7645,0.409375,0.39666666666666667,0.12819471983399744,-0.068694382587144
ravdess,48,4,5,0.7,0.5694,0,1,13.4247,50.7645,0.403125,0.3933333333333333,0.06628418906913902,-0.07364200411963218
ravdess,48,4,5,1.0,0.5694,0,1,13.4247,50.7645,0.371875,0.37333333333333335,0.007265294146549195,-0.07596637647182458
ravdess,48,4,10,0.7256,0.7256,1,1,13.4247,50.7645,0.45625000000000004,0.43666666666666665,0.05269382511377829,-0.054692426278631245
ravdess,48,4,10,0.0,0.7256,0,1,13.4247,50.7645,0.384375,0.36666666666666664,0.363963672598391,-0.04453311095042434
ravdess,48,4,10,0.1,0.7256,0,1,13.4247,50.7645,0.39375,0.37666666666666665,0.3123541469080333,-0.04686107939395212
ravdess,48,4,10,0.2,0.7256,0,1,13.4247,50.7645,0.40625,0.39,0.26172336792336726,-0.04921073600939074
ravdess,48,4,10,0.3,0.7256,0,1,13.4247,50.7645,0.41562499999999997,0.39666666666666667,0.21333314734627207,-0.05113090694477673
ravdess,48,4,10,0.5,0.7256,0,1,13.4247,50.7645,0.4375,0.4166666666666667,0.12754084890553763,-0.053855340602603
ravdess,48,4,10,0.7,0.7256,0,1,13.4247,50.7645,0.453125,0.43333333333333335,0.060046636704264245,-0.05468804588223364
ravdess,48,4,10,1.0,0.7256,0,1,13.4247,50.7645,0.4375,0.42,-0.00602462583481822,-0.05394558172192809
ravdess,48,4,20,0.841,0.841,1,1,13.4247,50.7645,0.440625,0.42,0.042290901383114754,-0.04831830390898473
ravdess,48,4,20,0.0,0.841,0,1,13.4247,50.7645,0.384375,0.36666666666666664,0.363963672598391,-0.04453311095042434
ravdess,48,4,20,0.1,0.841,0,1,13.4247,50.7645,0.390625,0.37333333333333335,0.31348597617029306,-0.04619237452599512
ravdess,48,4,20,0.2,0.841,0,1,13.4247,50.7645,0.403125,0.38666666666666666,0.2648798668098684,-0.047792630069429354
ravdess,48,4,20,0.3,0.841,0,1,13.4247,50.7645,0.421875,0.4033333333333333,0.21928959885222232,-0.04889203049715585
ravdess,48,4,20,0.5,0.841,0,1,13.4247,50.7645,0.446875,0.42333333333333334,0.13867930145780694,-0.0502068479160096
ravdess,48,4,20,0.7,0.841,0,1,13.4247,50.7645,0.44999999999999996,0.4266666666666667,0.07531784660848251,-0.049807512002271626
ravdess,48,4,20,1.0,0.841,0,1,13.4247,50.7645,0.44062500000000004,0.42,0.015944941200733975,-0.04557258121972829
