dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,48,3,1,0.218,0.218,1,1,9.7187,34.863,0.34375,0.3466666666666667,0.10256599970362679,-0.015549017757904515
ravdess,48,3,1,0.0,0.218,0,1,9.7187,34.863,0.3375,0.34,0.17770235017828195,-0.019740285590855056
ravdess,48,3,1,0.1,0.218,0,1,9.7187,34.863,0.33125,0.33666666666666667,0.14093869469769693,-0.018021633368563883
ravdess,48,3,1,0.2,0.218,0,1,9.7187,34.863,0.35,0.35333333333333333,0.10809920057096134,-0.0159709772826111
ravdess,48,3,1,0.3,0.218,0,1,9.7187,34.863,0.340625,0.3433333333333333,0.07966772749563278,-0.013921337794671196
ravdess,48,3,1,0.5,0.218,0,1,9.7187,34.863,0.33125,0.3333333333333333,0.03443339979133864,-0.011323748159073777
ravdess,48,3,1,0.7,0.218,0,1,9.7187,34.863,0.33125000000000004,0.32666666666666666,-0.0010420419537084946,-0.008604758709053861
ravdess,48,3,1,1.0,0.218,0,1,9.7187,34.863,0.275,0.2733333333333333,-0.020349190431424358,-0.005245279192152008
ravdess,48,3,2,0.358,0.358,1,1,9.7187,34.863,0.34375,0.3433333333333333,0.08366189936174617,-0.011461648135904667
ravdess,48,3,2,0.0,0.358,0,1,9.7187,34.863,0.3375,0.34,0.17770235017828195,-0.019740285590855056
ravdess,48,3,2,0.1,0.358,0,1,9.7187,34.863,0.346875,0.35,0.14813450433462894,-0.015410369394894818
ravdess,48,3,2,0.2,0.358,0,1,9.7187,34.863,0.340625,0.3433333333333333,0.12070449757389579,-0.012906949598223694
ravdess,48,3,2,0.3,0.358,0,1,9.7187,34.863,0.34375,0.3466666666666667,0.0964477843047562,-0.011819479615702289
ravdess,48,3,2,0.5,0.358,0,1,9.7187,34.863,0.346875,0.3466666666666667,0.057229687476468616,-0.010538822792030889
ravdess,48,3,2,0.7,0.358,0,1,9.7187,34.863,0.334375,0.33,0.027857790320180875,-0.01157706076763576
ravdess,48,3,2,1.0,0.358,0,1,9.7187,34.863,0.303125,0.29333333333333333,0.0037823028092867084,-0.01879190987807311
ravdess,48,3,5,0.5823,0.5823,1,1,9.7187,34.863,0.34062499999999996,0.33666666666666667,0.03084438018348834,-0.02285059135583989
ravdess,48,3,5,0.0,0.5823,0,1,9.7187,34.863,0.3375,0.34,0.17770235017828195,-0.019740285590855056
ravdess,48,3,5,0.1,0.5823,0,1,9.7187,34.863,0.34375,0.3433333333333333,0.14242401815668826,-0.019141946460358827
ravdess,48,3,5,0.2,0.5823,0,1,9.7187,34.863,0.334375,0.3333333333333333,0.11036507048938926,-0.019249129886366845
ravdess,48,3,5,0.3,0.5823,0,1,9.7187,34.863,0.321875,0.32,0.08170165223481929,-0.01964848621996884
ravdess,48,3,5,0.5,0.5823,0,1,9.7187,34.863,0.325,0.3233333333333333,0.03995994143105852,-0.021494615865523592
ravdess,48,3,5,0.7,0.5823,0,1,9.7187,34.863,0.35624999999999996,0.3466666666666667,0.02510772863320776,-0.02576296074276474
ravdess,48,3,5,1.0,0.5823,0,1,9.7187,34.863,0.371875,0.3566666666666667,0.037349389510577424,-0.035302409686664316
ravdess,48,3,10,0.736,0.736,1,1,9.7187,34.863,0.384375,0.37666666666666665,0.0191015542129489,-0.01401933190261806
ravdess,48,3,10,0.0,0.736,0,1,9.7187,34.863,0.3375,0.34,0.17770235017828195,-0.019740285590855056
ravdess,48,3,10,0.1,0.736,0,1,9.7187,34.863,0.3375,0.34,0.14474865129882541,-0.01839013916745369
ravdess,48,3,10,0.2,0.736,0,1,9.7187,34.863,0.340625,0.3433333333333333,0.11456005682158965,-0.017386718393578526
ravdess,48,3,10,0.3,0.736,0,1,9.7187,34.863,0.340625,0.3433333333333333,0.0876032909454798,-0.016256207078390705
ravdess,48,3,10,0.5,0.736,0,1,9.7187,34.863,0.35625,0.3566666666666667,0.04488300457738337,-0.014512211065527136
ravdess,48,3,10,0.7,0.736,0,1,9.7187,34.863,0.375,0.37,0.02101681351250617,-0.01389776107629892
ravdess,48,3,10,1.0,0.736,0,1,9.7187,34.863,0.371875,0.36666666666666664,0.02534975568808573,-0.013243578902003783
ravdess,48,3,20,0.8479,0.8479,1,1,9.7187,34.863,0.428125,0.42333333333333334,0.040078499830835224,-0.008937409202059321
ravdess,48,3,20,0.0,0.8479,0,1,9.7187,34.863,0.3375,0.34,0.17770235017828195,-0.019740285590855056
ravdess,48,3,20,0.1,0.8479,0,1,9.7187,34.863,0.334375,0.33666666666666667,0.14572699889528185,-0.01869294670088939
ravdess,48,3,20,0.2,0.8479,0,1,9.7187,34.863,0.346875,0.35,0.11774801770243348,-0.017684435523465325
ravdess,48,3,20,0.3,0.8479,0,1,9.7187,34.863,0.359375,0.36,0.09352021383116504,-0.01627782926249388
ravdess,48,3,20,0.5,0.8479,0,1,9.7187,34.863,0.384375,0.38,0.05806214027152423,-0.01285999311933006
ravdess,48,3,20,0.7,0.8479,0,1,9.7187,34.863,0.396875,0.3933333333333333,0.04059682232206274,-0.010490532452597456
ravdess,48,3,20,1.0,0.8479,0,1,9.7187,34.863,0.41874999999999996,0.41333333333333333,0.049122099613815084,-0.007792874580748066
