dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,50,1,1,0.1202,0.1202,1,1,5.598,40.9635,0.36875,0.36,0.29876264188722423,-0.0493400952315417
ravdess,50,1,1,0.0,0.1202,0,1,5.598,40.9635,0.35625000000000007,0.35,0.3688262080369762,-0.04776493439317342
ravdess,50,1,1,0.1,0.1202,0,1,5.598,40.9635,0.36250000000000004,0.3566666666666667,0.31081061442792013,-0.04871717336939074
ravdess,50,1,1,0.2,0.1202,0,1,5.598,40.9635,0.3875,0.37333333333333335,0.2505732900338189,-0.05252799673908726
ravdess,50,1,1,0.3,0.1202,0,1,5.598,40.9635,0.396875,0.38333333333333336,0.19522451320313383,-0.05625334359167811
ravdess,50,1,1,0.5,0.1202,0,1,5.598,40.9635,0.384375,0.37,0.11037689537075224,-0.060330006706904804
ravdess,50,1,1,0.7,0.1202,0,1,5.598,40.9635,0.35625,0.3466666666666667,0.07112058956275202,-0.05787245090419946
ravdess,50,1,1,1.0,0.1202,0,1,5.598,40.9635,0.325,0.31666666666666665,0.03780185225261601,-0.06657684878168801
ravdess,50,1,2,0.2146,0.2146,1,1,5.598,40.9635,0.409375,0.39,0.256092299942313,-0.05620586420318263
ravdess,50,1,2,0.0,0.2146,0,1,5.598,40.9635,0.35625000000000007,0.35,0.3688262080369762,-0.04776493439317342
ravdess,50,1,2,0.1,0.2146,0,1,5.598,40.9635,0.36250000000000004,0.35333333333333333,0.31657169762145854,-0.05244301718681932
ravdess,50,1,2,0.2,0.2146,0,1,5.598,40.9635,0.39999999999999997,0.38333333333333336,0.26364880325375717,-0.055793712345670876
ravdess,50,1,2,0.3,0.2146,0,1,5.598,40.9635,0.415625,0.39666666666666667,0.21205003121132915,-0.05734681305747369
ravdess,50,1,2,0.5,0.2146,0,1,5.598,40.9635,0.434375,0.41333333333333333,0.12246775076888872,-0.05316011526426623
ravdess,50,1,2,0.7,0.2146,0,1,5.598,40.9635,0.4125,0.39,0.07290858432498526,-0.042954322852335025
ravdess,50,1,2,1.0,0.2146,0,1,5.598,40.9635,0.359375,0.34,0.042441501524348446,-0.03476126576104255
ravdess,50,1,5,0.4059,0.4059,1,1,5.598,40.9635,0.409375,0.39,0.1631873662045349,-0.06263871939777665
ravdess,50,1,5,0.0,0.4059,0,1,5.598,40.9635,0.35625000000000007,0.35,0.3688262080369762,-0.04776493439317342
ravdess,50,1,5,0.1,0.4059,0,1,5.598,40.9635,0.36875,0.36,0.3194842404722791,-0.05177205323014622
ravdess,50,1,5,0.2,0.4059,0,1,5.598,40.9635,0.390625,0.37666666666666665,0.2683765635153934,-0.05572014404616832
ravdess,50,1,5,0.3,0.4059,0,1,5.598,40.9635,0.40625,0.38666666666666666,0.2165710659469804,-0.05910844138155458
ravdess,50,1,5,0.5,0.4059,0,1,5.598,40.9635,0.409375,0.39,0.12173892809653264,-0.06505954209266829
ravdess,50,1,5,0.7,0.4059,0,1,5.598,40.9635,0.40937500000000004,0.38666666666666666,0.06872650775320999,-0.0682585421426265
ravdess,50,1,5,1.0,0.4059,0,1,5.598,40.9635,0.396875,0.38333333333333336,0.06167599387345035,-0.06917432631635911
ravdess,50,1,10,0.5774,0.5774,1,1,5.598,40.9635,0.425,0.4033333333333333,0.09966102357431028,-0.06127458226425064
ravdess,50,1,10,0.0,0.5774,0,1,5.598,40.9635,0.35625000000000007,0.35,0.3688262080369762,-0.04776493439317342
ravdess,50,1,10,0.1,0.5774,0,1,5.598,40.9635,0.375,0.37,0.3150646016458727,-0.05008567809109943
ravdess,50,1,10,0.2,0.5774,0,1,5.598,40.9635,0.39375000000000004,0.38333333333333336,0.2617196851379018,-0.05255458310667738
ravdess,50,1,10,0.3,0.5774,0,1,5.598,40.9635,0.40937499999999993,0.39666666666666667,0.21003120089779959,-0.0549306363927764
ravdess,50,1,10,0.5,0.5774,0,1,5.598,40.9635,0.42500000000000004,0.4066666666666667,0.12206708575358993,-0.06016896140473271
ravdess,50,1,10,0.7,0.5774,0,1,5.598,40.9635,0.428125,0.4066666666666667,0.07856887189645079,-0.06031697416316506
ravdess,50,1,10,1.0,0.5774,0,1,5.598,40.9635,0.434375,0.41,0.06958976997830257,-0.05831853888763616
ravdess,50,1,20,0.7321,0.7321,1,1,5.598,40.9635,0.421875,0.4,0.09525529019540091,-0.05752425783710491
ravdess,50,1,20,0.0,0.7321,0,1,5.598,40.9635,0.35625000000000007,0.35,0.3688262080369762,-0.04776493439317342
ravdess,50,1,20,0.1,0.7321,0,1,5.598,40.9635,0.36875,0.36,0.31954541106556356,-0.04980251716405437
ravdess,50,1,20,0.2,0.7321,0,1,5.598,40.9635,0.38125,0.37333333333333335,0.270465225602897,-0.05219819256186531
ravdess,50,1,20,0.3,0.7321,0,1,5.598,40.9635,0.40625,0.39,0.22265414050801757,-0.0546214155053808
ravdess,50,1,20,0.5,0.7321,0,1,5.598,40.9635,0.425,0.4066666666666667,0.13752668468618623,-0.057432337139011747
ravdess,50,1,20,0.7,0.7321,0,1,5.598,40.9635,0.425,0.4033333333333333,0.0957304721759531,-0.05792604437548077
ravdess,50,1,20,1.0,0.7321,0,1,5.598,40.9635,0.428125,0.4066666666666667,0.1302082083072711,-0.054177092697169194
