dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,49,2,1,0.0,0.1313,0,0,6.9434,45.9506,0.33749999999999997,0.3466666666666667,0.5702957480307802,-0.051711918750065866
ravdess,49,2,1,0.1,0.1313,0,0,6.9434,45.9506,0.34375,0.35333333333333333,0.5182366642967098,-0.05906528697221214
ravdess,49,2,1,0.1313,0.1313,1,0,6.9434,45.9506,0.35,0.36,0.5013806170175155,-0.061028483350002105
ravdess,49,2,1,0.2,0.1313,0,0,6.9434,45.9506,0.346875,0.35333333333333333,0.4632552599578492,-0.0640459156260027
ravdess,49,2,1,0.3,0.1313,0,0,6.9434,45.9506,0.35312499999999997,0.36,0.40300146690562144,-0.06703881504896403
ravdess,49,2,1,0.5,0.1313,0,0,6.9434,45.9506,0.375,0.38,0.2662951581079982,-0.07147135746501299
ravdess,49,2,1,0.7,0.1313,0,0,6.9434,45.9506,0.40312500000000007,0.4,0.13092695167146573,-0.07577893791582646
ravdess,49,2,1,1.0,0.1313,0,0,6.9434,45.9506,0.353125,0.35333333333333333,0.006130454228125082,-0.0521198240934333
ravdess,49,2,1,0.015167164477830999,0.1313,0,1,6.9434,45.9506,0.334375,0.3433333333333333,0.46436748995400046,-0.07522910150726059
ravdess,49,2,2,0.0,0.2321,0,0,6.9434,45.9506,0.33749999999999997,0.3466666666666667,0.5702957480307802,-0.051711918750065866
ravdess,49,2,2,0.1,0.2321,0,0,6.9434,45.9506,0.34062499999999996,0.35,0.5067381578452352,-0.05279751741071914
ravdess,49,2,2,0.2,0.2321,0,0,6.9434,45.9506,0.35,0.36,0.44620090365432086,-0.05584176474307112
ravdess,49,2,2,0.2321,0.2321,1,0,6.9434,45.9506,0.353125,0.36333333333333334,0.4268256341284089,-0.05673954210261423
ravdess,49,2,2,0.3,0.2321,0,0,6.9434,45.9506,0.35625,0.36666666666666664,0.3869044932481456,-0.058551020329921766
ravdess,49,2,2,0.5,0.2321,0,0,6.9434,45.9506,0.3875,0.38666666666666666,0.2538685493196149,-0.063365337308678
ravdess,49,2,2,0.7,0.2321,0,0,6.9434,45.9506,0.43125,0.42333333333333334,0.11972260602409479,-0.06774172227120134
ravdess,49,2,2,1.0,0.2321,0,0,6.9434,45.9506,0.396875,0.39,0.01512575129593241,-0.07056001813875135
ravdess,49,2,2,0.023852645215676458,0.2321,0,1,6.9434,45.9506,0.365625,0.36333333333333334,0.406543347160659,-0.05443127963314831
ravdess,49,2,5,0.0,0.4304,0,0,6.9434,45.9506,0.33749999999999997,0.3466666666666667,0.5702957480307802,-0.051711918750065866
ravdess,49,2,5,0.1,0.4304,0,0,6.9434,45.9506,0.353125,0.36333333333333334,0.5200710979335457,-0.051924520322306655
ravdess,49,2,5,0.2,0.4304,0,0,6.9434,45.9506,0.3625,0.37333333333333335,0.4727146726242806,-0.05243953664818379
ravdess,49,2,5,0.3,0.4304,0,0,6.9434,45.9506,0.36875,0.38,0.4289272240211284,-0.052008364560071296
ravdess,49,2,5,0.4304,0.4304,1,0,6.9434,45.9506,0.40937500000000004,0.41333333333333333,0.36534713973769906,-0.05047798437874995
ravdess,49,2,5,0.5,0.4304,0,0,6.9434,45.9506,0.41562499999999997,0.42,0.3290000787217098,-0.05010708900066385
ravdess,49,2,5,0.7,0.4304,0,0,6.9434,45.9506,0.453125,0.4533333333333333,0.21896184193601975,-0.0530573927753597
ravdess,49,2,5,1.0,0.4304,0,0,6.9434,45.9506,0.44375,0.43666666666666665,0.08410840194432412,-0.06369154157626644
ravdess,49,2,5,0.03800841954371791,0.4304,0,1,6.9434,45.9506,0.40312499999999996,0.38666666666666666,0.31035183507409414,-0.04548017786675951
ravdess,49,2,10,0.0,0.6018,0,0,6.9434,45.9506,0.33749999999999997,0.3466666666666667,0.5702957480307802,-0.051711918750065866
ravdess,49,2,10,0.1,0.6018,0,0,6.9434,45.9506,0.34687500000000004,0.3566666666666667,0.5166596458954651,-0.05049047527277928
ravdess,49,2,10,0.2,0.6018,0,0,6.9434,45.9506,0.353125,0.36333333333333334,0.46915891587963454,-0.04990789738583912
ravdess,49,2,10,0.3,0.6018,0,0,6.9434,45.9506,0.38125000000000003,0.3933333333333333,0.4216926178512441,-0.049471522335836404
ravdess,49,2,10,0.5,0.6018,0,0,6.9434,45.9506,0.403125,0.41333333333333333,0.31672390351702706,-0.04981676868327023
ravdess,49,2,10,0.6018,0.6018,1,0,6.9434,45.9506,0.42500000000000004,0.43333333333333335,0.26465869238535555,-0.05082765147361146
ravdess,49,2,10,0.7,0.6018,0,0,6.9434,45.9506,0.44375,0.44333333333333336,0.2181818684776191,-0.05425198042437751
ravdess,49,2,10,1.0,0.6018,0,0,6.9434,45.9506,0.47812499999999997,0.4666666666666667,0.10125517638879344,-0.05964330643234783
ravdess,49,2,10,0.04903848474881842,0.6018,0,1,6.9434,45.9506,0.409375,0.38,0.22205277561092673,-0.04351527735246297
ravdess,49,2,20,0.0,0.7514,0,0,6.9434,45.9506,0.33749999999999997,0.3466666666666667,0.5702957480307802,-0.051711918750065866
ravdess,49,2,20,0.1,0.7514,0,0,6.9434,45.9506,0.35,0.36,0.5172284647165246,-0.051092551301548994
ravdess,49,2,20,0.2,0.7514,0,0,6.9434,45.9506,0.365625,0.37666666666666665,0.47065001421530095,-0.05058583211025969
ravdess,49,2,20,0.3,0.7514,0,0,6.9434,45.9506,0.37812499999999993,0.39,0.42598976272848277,-0.04961200630930973
ravdess,49,2,20,0.5,0.7514,0,0,6.9434,45.9506,0.421875,0.4266666666666667,0.3246793709265863,-0.04728115063175897
ravdess,49,2,20,0.7,0.7514,0,0,6.9434,45.9506,0.484375,0.4766666666666667,0.21894134432306434,-0.05390230914518579
ravdess,49,2,20,0.7514,0.7514,1,0,6.9434,45.9506,0.49375,0.48,0.19572867798087223,-0.056536244014461
ravdess,49,2,20,1.0,0.7514,0,0,6.9434,45.9506,0.50625,0.49333333333333335,0.09834262938452465,-0.0726087603715806
ravdess,49,2,20,0.05874674475756548,0.7514,0,1,6.9434,45.9506,0.403125,0.37,0.15460738262356788,-0.050105180433197116
