dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,50,2,1,0.1441,0.1441,1,1,6.1198,36.342,0.36874999999999997,0.35,0.40814042734092304,-0.03140572981780876
ravdess,50,2,1,0.0,0.1441,0,1,6.1198,36.342,0.346875,0.32666666666666666,0.49715765997994366,-0.01745464515792383
ravdess,50,2,1,0.1,0.1441,0,1,6.1198,36.342,0.365625,0.3466666666666667,0.4359971019221409,-0.026813555670749167
ravdess,50,2,1,0.2,0.1441,0,1,6.1198,36.342,0.359375,0.3433333333333333,0.3731321236907108,-0.03742153178035412
ravdess,50,2,1,0.3,0.1441,0,1,6.1198,36.342,0.36875,0.3566666666666667,0.31151892498716016,-0.04716346378308378
ravdess,50,2,1,0.5,0.1441,0,1,6.1198,36.342,0.334375,0.3233333333333333,0.20321330265548188,-0.061148467769200465
ravdess,50,2,1,0.7,0.1441,0,1,6.1198,36.342,0.303125,0.2966666666666667,0.129553472102796,-0.07338892088735216
ravdess,50,2,1,1.0,0.1441,0,1,6.1198,36.342,0.275,0.26666666666666666,0.08165896836841124,-0.09535150133455739
ravdess,50,2,2,0.2519,0.2519,1,1,6.1198,36.342,0.353125,0.34,0.31872117937100297,-0.016125923013469823
ravdess,50,2,2,0.0,0.2519,0,1,6.1198,36.342,0.346875,0.32666666666666666,0.49715765997994366,-0.01745464515792383
ravdess,50,2,2,0.1,0.2519,0,1,6.1198,36.342,0.340625,0.32666666666666666,0.42444981008222826,-0.016728905098979396
ravdess,50,2,2,0.2,0.2519,0,1,6.1198,36.342,0.35624999999999996,0.3433333333333333,0.35402810226240766,-0.016280317315203963
ravdess,50,2,2,0.3,0.2519,0,1,6.1198,36.342,0.36250000000000004,0.3466666666666667,0.28737762815220025,-0.016213112327483348
ravdess,50,2,2,0.5,0.2519,0,1,6.1198,36.342,0.36562500000000003,0.35,0.17402474518340227,-0.01883375965971279
ravdess,50,2,2,0.7,0.2519,0,1,6.1198,36.342,0.36562500000000003,0.35333333333333333,0.08590333715466736,-0.026696705601848336
ravdess,50,2,2,1.0,0.2519,0,1,6.1198,36.342,0.30625,0.2966666666666667,0.021540137940641024,-0.036282341379453076
ravdess,50,2,5,0.4571,0.4571,1,1,6.1198,36.342,0.3875,0.37,0.18470708229775878,-0.02956313958912027
ravdess,50,2,5,0.0,0.4571,0,1,6.1198,36.342,0.346875,0.32666666666666666,0.49715765997994366,-0.01745464515792383
ravdess,50,2,5,0.1,0.4571,0,1,6.1198,36.342,0.353125,0.33666666666666667,0.42642574681683243,-0.02169103495697744
ravdess,50,2,5,0.2,0.4571,0,1,6.1198,36.342,0.365625,0.35,0.35559171918239185,-0.025211937838853782
ravdess,50,2,5,0.3,0.4571,0,1,6.1198,36.342,0.375,0.3566666666666667,0.28565053320137945,-0.02779767189381932
ravdess,50,2,5,0.5,0.4571,0,1,6.1198,36.342,0.38125000000000003,0.36333333333333334,0.159957796625819,-0.029897930713979726
ravdess,50,2,5,0.7,0.4571,0,1,6.1198,36.342,0.38125,0.36333333333333334,0.06390524552914867,-0.031769840776999736
ravdess,50,2,5,1.0,0.4571,0,1,6.1198,36.342,0.353125,0.34,-0.010174882890414683,-0.041199444818470266
ravdess,50,2,10,0.6274,0.6274,1,1,6.1198,36.342,0.40625,0.38666666666666666,0.0872479941534765,-0.03177668763824926
ravdess,50,2,10,0.0,0.6274,0,1,6.1198,36.342,0.346875,0.32666666666666666,0.49715765997994366,-0.01745464515792383
ravdess,50,2,10,0.1,0.6274,0,1,6.1198,36.342,0.359375,0.34,0.4234630487072737,-0.021201417789507904
ravdess,50,2,10,0.2,0.6274,0,1,6.1198,36.342,0.36875,0.35,0.3516519290051845,-0.024317458767550093
ravdess,50,2,10,0.3,0.6274,0,1,6.1198,36.342,0.375,0.3566666666666667,0.2818647745739562,-0.02654040123104595
ravdess,50,2,10,0.5,0.6274,0,1,6.1198,36.342,0.4125,0.3933333333333333,0.1549338833213385,-0.02962538501583234
ravdess,50,2,10,0.7,0.6274,0,1,6.1198,36.342,0.39375000000000004,0.37333333333333335,0.05433259592804829,-0.033015631513718446
ravdess,50,2,10,1.0,0.6274,0,1,6.1198,36.342,0.38125,0.36333333333333334,-0.021130360913243162,-0.03705588135535187
ravdess,50,2,20,0.7711,0.7711,1,1,6.1198,36.342,0.375,0.36333333333333334,0.05364923769610286,-0.02850881237270375
ravdess,50,2,20,0.0,0.7711,0,1,6.1198,36.342,0.346875,0.32666666666666666,0.49715765997994366,-0.01745464515792383
ravdess,50,2,20,0.1,0.7711,0,1,6.1198,36.342,0.35,0.33,0.4271753886338332,-0.019648338950854605
ravdess,50,2,20,0.2,0.7711,0,1,6.1198,36.342,0.3625,0.3433333333333333,0.3587459840976981,-0.0217026659190509
ravdess,50,2,20,0.3,0.7711,0,1,6.1198,36.342,0.36875,0.35333333333333333,0.29240073057943183,-0.023345032149647782
ravdess,50,2,20,0.5,0.7711,0,1,6.1198,36.342,0.375,0.36333333333333334,0.17272295758568612,-0.025171194030456423
ravdess,50,2,20,0.7,0.7711,0,1,6.1198,36.342,0.371875,0.36,0.07808917292298956,-0.027338994247112947
ravdess,50,2,20,1.0,0.7711,0,1,6.1198,36.342,0.39375000000000004,0.38333333333333336,0.01894429776384232,-0.03644221711117179
