dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,49,3,1,0.0,0.2187,0,0,11.2394,40.1561,0.234375,0.24333333333333335,0.23915751887049685,-0.06267609983057287
ravdess,49,3,1,0.1,0.2187,0,0,11.2394,40.1561,0.28437500000000004,0.2866666666666667,0.18129509162310864,-0.06347114049018465
ravdess,49,3,1,0.2,0.2187,0,0,11.2394,40.1561,0.296875,0.2966666666666667,0.13198682307772547,-0.06532534633882747
ravdess,49,3,1,0.2187,0.2187,1,0,11.2394,40.1561,0.303125,0.30333333333333334,0.12414822493257649,-0.06555534997518642
ravdess,49,3,1,0.3,0.2187,0,0,11.2394,40.1561,0.315625,0.31666666666666665,0.09557118228852657,-0.06541220075385024
ravdess,49,3,1,0.5,0.2187,0,0,11.2394,40.1561,0.30624999999999997,0.30666666666666664,0.04788958858886261,-0.052622495256698265
ravdess,49,3,1,0.7,0.2187,0,0,11.2394,40.1561,0.30625,0.31333333333333335,0.007076683125593064,-0.042045496571293306
ravdess,49,3,1,1.0,0.2187,0,0,11.2394,40.1561,0.265625,0.26666666666666666,-0.031085690651633247,-0.04346282654766398
ravdess,49,3,1,0.015866898401263586,0.2187,0,1,11.2394,40.1561,0.315625,0.31,0.17366786256531697,-0.07331156531312777
ravdess,49,3,2,0.0,0.3589,0,0,11.2394,40.1561,0.234375,0.24333333333333335,0.23915751887049685,-0.06267609983057287
ravdess,49,3,2,0.1,0.3589,0,0,11.2394,40.1561,0.24687499999999998,0.25666666666666665,0.18632001089106254,-0.0652522749930653
ravdess,49,3,2,0.2,0.3589,0,0,11.2394,40.1561,0.265625,0.27,0.13992913588951872,-0.06707505798224744
ravdess,49,3,2,0.3,0.3589,0,0,11.2394,40.1561,0.28125,0.2866666666666667,0.09665600147866771,-0.0670457009815073
ravdess,49,3,2,0.3589,0.3589,1,0,11.2394,40.1561,0.29375,0.2966666666666667,0.07313005139359818,-0.06701224931914096
ravdess,49,3,2,0.5,0.3589,0,0,11.2394,40.1561,0.35,0.3466666666666667,0.026098967350982605,-0.06687814923495594
ravdess,49,3,2,0.7,0.3589,0,0,11.2394,40.1561,0.390625,0.38666666666666666,-0.026245813095657322,-0.06387287666977759
ravdess,49,3,2,1.0,0.3589,0,0,11.2394,40.1561,0.375,0.36,-0.05072106116866504,-0.05249632159561557
ravdess,49,3,2,0.0244359371161819,0.3589,0,1,11.2394,40.1561,0.309375,0.29333333333333333,0.18206429046899864,-0.07630888099119915
ravdess,49,3,5,0.0,0.5832,0,0,11.2394,40.1561,0.234375,0.24333333333333335,0.23915751887049685,-0.06267609983057287
ravdess,49,3,5,0.1,0.5832,0,0,11.2394,40.1561,0.253125,0.26,0.18600212662742788,-0.062342212338858616
ravdess,49,3,5,0.2,0.5832,0,0,11.2394,40.1561,0.275,0.27666666666666667,0.1407407308879347,-0.06148134544087247
ravdess,49,3,5,0.3,0.5832,0,0,11.2394,40.1561,0.290625,0.29,0.09948038729072506,-0.058767904381596736
ravdess,49,3,5,0.5,0.5832,0,0,11.2394,40.1561,0.33125,0.32666666666666666,0.03163053217118694,-0.05416747940937805
ravdess,49,3,5,0.5832,0.5832,1,0,11.2394,40.1561,0.33749999999999997,0.33666666666666667,0.0077834413915574,-0.05199620518661874
ravdess,49,3,5,0.7,0.5832,0,0,11.2394,40.1561,0.39375000000000004,0.39,-0.020600756373269746,-0.05000553546293007
ravdess,49,3,5,1.0,0.5832,0,0,11.2394,40.1561,0.38750000000000007,0.38666666666666666,-0.06265915397318533,-0.06095755898905697
ravdess,49,3,5,0.038107997496061294,0.5832,0,1,11.2394,40.1561,0.334375,0.30333333333333334,0.1222398394947306,-0.06778985288081296
ravdess,49,3,10,0.0,0.7368,0,0,11.2394,40.1561,0.234375,0.24333333333333335,0.23915751887049685,-0.06267609983057287
ravdess,49,3,10,0.1,0.7368,0,0,11.2394,40.1561,0.265625,0.2733333333333333,0.18684247311269608,-0.06170632373248752
ravdess,49,3,10,0.2,0.7368,0,0,11.2394,40.1561,0.2875,0.29,0.14302393354807208,-0.06134603529029237
ravdess,49,3,10,0.3,0.7368,0,0,11.2394,40.1561,0.303125,0.30666666666666664,0.10524707227404351,-0.059958073190343075
ravdess,49,3,10,0.5,0.7368,0,0,11.2394,40.1561,0.3375,0.3433333333333333,0.046406837634404674,-0.054490611440666914
ravdess,49,3,10,0.7,0.7368,0,0,11.2394,40.1561,0.35,0.35333333333333333,0.0005311659876436892,-0.04913088247213793
ravdess,49,3,10,0.7368,0.7368,1,0,11.2394,40.1561,0.359375,0.36333333333333334,-0.00593605312233203,-0.048399033244068246
ravdess,49,3,10,1.0,0.7368,0,0,11.2394,40.1561,0.390625,0.3933333333333333,-0.02244390966522314,-0.04885220158665282
ravdess,49,3,10,0.04871935349098866,0.7368,0,1,11.2394,40.1561,0.32499999999999996,0.30666666666666664,0.1016722331368145,-0.07138744576457157
ravdess,49,3,20,0.0,0.8484,0,0,11.2394,40.1561,0.234375,0.24333333333333335,0.23915751887049685,-0.06267609983057287
ravdess,49,3,20,0.1,0.8484,0,0,11.2394,40.1561,0.2625,0.26666666666666666,0.18685392768116182,-0.0608375003174908
ravdess,49,3,20,0.2,0.8484,0,0,11.2394,40.1561,0.28125,0.2833333333333333,0.14310963091975015,-0.05960422844836666
ravdess,49,3,20,0.3,0.8484,0,0,11.2394,40.1561,0.29375,0.2966666666666667,0.10492429759513344,-0.058547735210319196
ravdess,49,3,20,0.5,0.8484,0,0,11.2394,40.1561,0.346875,0.35333333333333333,0.04164409625780552,-0.058642383474694526
ravdess,49,3,20,0.7,0.8484,0,0,11.2394,40.1561,0.3875,0.3933333333333333,-0.0062727182024691075,-0.058475256749269455
ravdess,49,3,20,0.8484,0.8484,1,0,11.2394,40.1561,0.44999999999999996,0.4533333333333333,-0.030913187517568108,-0.05849685004337024
ravdess,49,3,20,1.0,0.8484,0,0,11.2394,40.1561,0.415625,0.41333333333333333,-0.03771221906866007,-0.056986357178772096
ravdess,49,3,20,0.05817949614432688,0.8484,0,1,11.2394,40.1561,0.29375,0.2833333333333333,0.05521997006579005,-0.05561756462211642
