dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,49,2,1,0.1313,0.1313,1,1,6.9434,45.9506,0.446875,0.43,0.48069230152222797,-0.06281228263639305
ravdess,49,2,1,0.0,0.1313,0,1,6.9434,45.9506,0.42812500000000003,0.41,0.5559926931983974,-0.06046205296879048
ravdess,49,2,1,0.1,0.1313,0,1,6.9434,45.9506,0.44375000000000003,0.4266666666666667,0.49940540823442436,-0.06259003191280854
ravdess,49,2,1,0.2,0.1313,0,1,6.9434,45.9506,0.45625,0.44333333333333336,0.4390462851380188,-0.06294926185286531
ravdess,49,2,1,0.3,0.1313,0,1,6.9434,45.9506,0.440625,0.43,0.3780527246075691,-0.06335610147484827
ravdess,49,2,1,0.5,0.1313,0,1,6.9434,45.9506,0.41875000000000007,0.41,0.2610873890100649,-0.06645162054611475
ravdess,49,2,1,0.7,0.1313,0,1,6.9434,45.9506,0.396875,0.3933333333333333,0.13593002366105056,-0.066406827761893
ravdess,49,2,1,1.0,0.1313,0,1,6.9434,45.9506,0.353125,0.35333333333333333,0.006130454228125082,-0.0521198240934333
ravdess,49,2,2,0.2321,0.2321,1,1,6.9434,45.9506,0.44687499999999997,0.43,0.41703631304565314,-0.06107959844303634
ravdess,49,2,2,0.0,0.2321,0,1,6.9434,45.9506,0.42812500000000003,0.41,0.5559926931983974,-0.06046205296879048
ravdess,49,2,2,0.1,0.2321,0,1,6.9434,45.9506,0.44375,0.4266666666666667,0.49898467556402837,-0.060947583668359506
ravdess,49,2,2,0.2,0.2321,0,1,6.9434,45.9506,0.44687499999999997,0.43,0.43740788676910825,-0.06098250205854061
ravdess,49,2,2,0.3,0.2321,0,1,6.9434,45.9506,0.45625,0.44333333333333336,0.3738170338263884,-0.061828019295877557
ravdess,49,2,2,0.5,0.2321,0,1,6.9434,45.9506,0.43125,0.42,0.2453663176353187,-0.06606054390249083
ravdess,49,2,2,0.7,0.2321,0,1,6.9434,45.9506,0.44999999999999996,0.43333333333333335,0.1248478938251174,-0.06951425983297854
ravdess,49,2,2,1.0,0.2321,0,1,6.9434,45.9506,0.396875,0.39,0.01512575129593241,-0.07056001813875135
ravdess,49,2,5,0.4304,0.4304,1,1,6.9434,45.9506,0.459375,0.45,0.3570061089786165,-0.0588085151733444
ravdess,49,2,5,0.0,0.4304,0,1,6.9434,45.9506,0.42812500000000003,0.41,0.5559926931983974,-0.06046205296879048
ravdess,49,2,5,0.1,0.4304,0,1,6.9434,45.9506,0.4375,0.42,0.5128749786767783,-0.05881212469771846
ravdess,49,2,5,0.2,0.4304,0,1,6.9434,45.9506,0.45625,0.44333333333333336,0.4683965884043346,-0.057745749094227694
ravdess,49,2,5,0.3,0.4304,0,1,6.9434,45.9506,0.453125,0.44333333333333336,0.4216077469441608,-0.05760894677139472
ravdess,49,2,5,0.5,0.4304,0,1,6.9434,45.9506,0.45625000000000004,0.44666666666666666,0.3200997505544283,-0.060181002218356205
ravdess,49,2,5,0.7,0.4304,0,1,6.9434,45.9506,0.46562499999999996,0.45666666666666667,0.21372140115170435,-0.0642751415876126
ravdess,49,2,5,1.0,0.4304,0,1,6.9434,45.9506,0.44375,0.43666666666666665,0.08410840194432412,-0.06369154157626644
ravdess,49,2,10,0.6018,0.6018,1,1,6.9434,45.9506,0.475,0.46,0.26699461872472474,-0.05944050273637336
ravdess,49,2,10,0.0,0.6018,0,1,6.9434,45.9506,0.42812500000000003,0.41,0.5559926931983974,-0.06046205296879048
ravdess,49,2,10,0.1,0.6018,0,1,6.9434,45.9506,0.44375,0.4266666666666667,0.5086714700983384,-0.058919336341520356
ravdess,49,2,10,0.2,0.6018,0,1,6.9434,45.9506,0.44999999999999996,0.43333333333333335,0.4608939272561785,-0.05764866544461844
ravdess,49,2,10,0.3,0.6018,0,1,6.9434,45.9506,0.45625,0.44,0.41368885879304185,-0.05725751145395197
ravdess,49,2,10,0.5,0.6018,0,1,6.9434,45.9506,0.46562499999999996,0.45,0.31721587971244425,-0.058380316438542135
ravdess,49,2,10,0.7,0.6018,0,1,6.9434,45.9506,0.475,0.4633333333333333,0.22015237803406906,-0.06022875851125509
ravdess,49,2,10,1.0,0.6018,0,1,6.9434,45.9506,0.47812499999999997,0.4666666666666667,0.10125517638879344,-0.05964330643234783
ravdess,49,2,20,0.7514,0.7514,1,1,6.9434,45.9506,0.5,0.48333333333333334,0.19283355145458847,-0.06561563833448458
ravdess,49,2,20,0.0,0.7514,0,1,6.9434,45.9506,0.42812500000000003,0.41,0.5559926931983974,-0.06046205296879048
ravdess,49,2,20,0.1,0.7514,0,1,6.9434,45.9506,0.453125,0.43333333333333335,0.5055711369834008,-0.059809627118983855
ravdess,49,2,20,0.2,0.7514,0,1,6.9434,45.9506,0.46875,0.45,0.45492500707509675,-0.059207452011493356
ravdess,49,2,20,0.3,0.7514,0,1,6.9434,45.9506,0.471875,0.4533333333333333,0.405597968373794,-0.05900600778789622
ravdess,49,2,20,0.5,0.7514,0,1,6.9434,45.9506,0.484375,0.4666666666666667,0.31067101586932555,-0.06023364046257518
ravdess,49,2,20,0.7,0.7514,0,1,6.9434,45.9506,0.50625,0.49,0.2162974717205266,-0.06422892344405495
ravdess,49,2,20,1.0,0.7514,0,1,6.9434,45.9506,0.50625,0.49333333333333335,0.09834262938452465,-0.0726087603715806
