dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,49,1,1,0.0,0.1818,0,0,10.587,47.6503,0.23750000000000002,0.25333333333333335,0.2588584795711584,-0.06234770497709041
ravdess,49,1,1,0.1,0.1818,0,0,10.587,47.6503,0.25,0.26666666666666666,0.20439603953870833,-0.053379370028593165
ravdess,49,1,1,0.1818,0.1818,1,0,10.587,47.6503,0.253125,0.26666666666666666,0.16532915839917273,-0.047592253052580524
ravdess,49,1,1,0.2,0.1818,0,0,10.587,47.6503,0.2625,0.27666666666666667,0.15731996234328127,-0.046475083564207154
ravdess,49,1,1,0.3,0.1818,0,0,10.587,47.6503,0.29374999999999996,0.3,0.11617818739131014,-0.04243278606937384
ravdess,49,1,1,0.5,0.1818,0,0,10.587,47.6503,0.325,0.3233333333333333,0.05025068541500177,-0.04463954744327259
ravdess,49,1,1,0.7,0.1818,0,0,10.587,47.6503,0.325,0.31333333333333335,0.0015182828148740946,-0.050012674363980825
ravdess,49,1,1,1.0,0.1818,0,0,10.587,47.6503,0.315625,0.2966666666666667,-0.0006059528346131771,-0.06748843267146487
ravdess,49,1,1,0.015585075525028124,0.1818,0,1,10.587,47.6503,0.2625,0.28,0.16084086605571146,-0.04742886840344296
ravdess,49,1,2,0.0,0.3077,0,0,10.587,47.6503,0.23750000000000002,0.25333333333333335,0.2588584795711584,-0.06234770497709041
ravdess,49,1,2,0.1,0.3077,0,0,10.587,47.6503,0.265625,0.2833333333333333,0.20700157162218602,-0.05729605687697603
ravdess,49,1,2,0.2,0.3077,0,0,10.587,47.6503,0.278125,0.2966666666666667,0.15924980636603747,-0.052587100230267136
ravdess,49,1,2,0.3,0.3077,0,0,10.587,47.6503,0.2875,0.2966666666666667,0.11645178039271276,-0.05012281154463594
ravdess,49,1,2,0.3077,0.3077,1,0,10.587,47.6503,0.284375,0.29333333333333333,0.11334395925920937,-0.050029873785389256
ravdess,49,1,2,0.5,0.3077,0,0,10.587,47.6503,0.35000000000000003,0.35,0.04692945301814877,-0.05559256402127932
ravdess,49,1,2,0.7,0.3077,0,0,10.587,47.6503,0.396875,0.38333333333333336,-0.001556771548350877,-0.06389642015924002
ravdess,49,1,2,1.0,0.3077,0,0,10.587,47.6503,0.38125000000000003,0.37,-0.026989020025317778,-0.0658370714562877
ravdess,49,1,2,0.024051868152520483,0.3077,0,1,10.587,47.6503,0.265625,0.2833333333333333,0.14113178013163186,-0.043456208179594835
ravdess,49,1,5,0.0,0.5263,0,0,10.587,47.6503,0.23750000000000002,0.25333333333333335,0.2588584795711584,-0.06234770497709041
ravdess,49,1,5,0.1,0.5263,0,0,10.587,47.6503,0.2625,0.28,0.20475537720536607,-0.057715427439027245
ravdess,49,1,5,0.2,0.5263,0,0,10.587,47.6503,0.26875,0.2866666666666667,0.15683268807732986,-0.05290497835820407
ravdess,49,1,5,0.3,0.5263,0,0,10.587,47.6503,0.296875,0.30666666666666664,0.11523107899837592,-0.04953635773540599
ravdess,49,1,5,0.5,0.5263,0,0,10.587,47.6503,0.33749999999999997,0.34,0.04983083749569328,-0.046398237796625885
ravdess,49,1,5,0.5263,0.5263,1,0,10.587,47.6503,0.353125,0.35333333333333333,0.042485897337510625,-0.04629729255139603
ravdess,49,1,5,0.7,0.5263,0,0,10.587,47.6503,0.39999999999999997,0.39666666666666667,0.0031262117562955716,-0.04428283933300259
ravdess,49,1,5,1.0,0.5263,0,0,10.587,47.6503,0.45,0.4266666666666667,-0.0244164498154964,-0.04574494166622767
ravdess,49,1,5,0.0376180529964053,0.5263,0,1,10.587,47.6503,0.3125,0.32,0.08922834680241909,-0.01902120433059018
ravdess,49,1,10,0.0,0.6896,0,0,10.587,47.6503,0.23750000000000002,0.25333333333333335,0.2588584795711584,-0.06234770497709041
ravdess,49,1,10,0.1,0.6896,0,0,10.587,47.6503,0.265625,0.2833333333333333,0.20526418581789985,-0.05278737005116252
ravdess,49,1,10,0.2,0.6896,0,0,10.587,47.6503,0.26875,0.2866666666666667,0.15863744291658177,-0.04335517046843007
ravdess,49,1,10,0.3,0.6896,0,0,10.587,47.6503,0.30624999999999997,0.31666666666666665,0.11869751315494836,-0.03487959721280598
ravdess,49,1,10,0.5,0.6896,0,0,10.587,47.6503,0.35,0.3466666666666667,0.05375822840628075,-0.024082125744341543
ravdess,49,1,10,0.6896,0.6896,1,0,10.587,47.6503,0.384375,0.38,0.009456979495678919,-0.018806103497949422
ravdess,49,1,10,0.7,0.6896,0,0,10.587,47.6503,0.3875,0.38333333333333336,0.007445489315949683,-0.018646526727615242
ravdess,49,1,10,1.0,0.6896,0,0,10.587,47.6503,0.446875,0.43333333333333335,-0.019252206303819186,-0.02429481105390696
ravdess,49,1,10,0.04821460829240795,0.6896,0,1,10.587,47.6503,0.3125,0.31333333333333335,0.08474971373881424,-0.014228932245416548
ravdess,49,1,20,0.0,0.8163,0,0,10.587,47.6503,0.23750000000000002,0.25333333333333335,0.2588584795711584,-0.06234770497709041
ravdess,49,1,20,0.1,0.8163,0,0,10.587,47.6503,0.259375,0.27666666666666667,0.2024152822884453,-0.0539886643369889
ravdess,49,1,20,0.2,0.8163,0,0,10.587,47.6503,0.275,0.29333333333333333,0.15300993958131048,-0.04545916945706363
ravdess,49,1,20,0.3,0.8163,0,0,10.587,47.6503,0.290625,0.3,0.11064854765979071,-0.03867638658176409
ravdess,49,1,20,0.5,0.8163,0,0,10.587,47.6503,0.35,0.35,0.04232089390118565,-0.02917775382752419
ravdess,49,1,20,0.7,0.8163,0,0,10.587,47.6503,0.41562499999999997,0.4066666666666667,-0.003407075732899223,-0.025944033795843424
ravdess,49,1,20,0.8163,0.8163,1,0,10.587,47.6503,0.44999999999999996,0.44,-0.01781800800464861,-0.027624443082447048
ravdess,49,1,20,1.0,0.8163,0,0,10.587,47.6503,0.46562499999999996,0.45,-0.027570371446340225,-0.03341811720468968
ravdess,49,1,20,0.05773308040987712,0.8163,0,1,10.587,47.6503,0.353125,0.3466666666666667,0.04619311965801032,-0.01447965536086615
