dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
ravdess,48,2,1,0.0,0.141,0,0,7.6435,46.5568,0.253125,0.27,0.6586682810717484,-0.06322006857700391
ravdess,48,2,1,0.1,0.141,0,0,7.6435,46.5568,0.29375,0.3,0.5851215547987518,-0.06121313946177187
ravdess,48,2,1,0.141,0.141,1,0,7.6435,46.5568,0.30312500000000003,0.31,0.5538027658307838,-0.06008100285488238
ravdess,48,2,1,0.2,0.141,0,0,7.6435,46.5568,0.303125,0.31,0.5076457272786283,-0.05785286154647684
ravdess,48,2,1,0.3,0.141,0,0,7.6435,46.5568,0.30624999999999997,0.31333333333333335,0.4296417875501648,-0.05295381234186314
ravdess,48,2,1,0.5,0.141,0,0,7.6435,46.5568,0.32499999999999996,0.33,0.2790666431048563,-0.06132636920107082
ravdess,48,2,1,0.7,0.141,0,0,7.6435,46.5568,0.30937499999999996,0.31333333333333335,0.13082953304363532,-0.07602924664568178
ravdess,48,2,1,1.0,0.141,0,0,7.6435,46.5568,0.284375,0.2833333333333333,0.013284074646185307,-0.08289889880404644
ravdess,48,2,1,0.01594536609283613,0.141,0,1,7.6435,46.5568,0.29375,0.3,0.4969281648447883,-0.05084873814539703
ravdess,48,2,2,0.0,0.2472,0,0,7.6435,46.5568,0.253125,0.27,0.6586682810717484,-0.06322006857700391
ravdess,48,2,2,0.1,0.2472,0,0,7.6435,46.5568,0.265625,0.27666666666666667,0.5881681499444773,-0.0539504070764516
ravdess,48,2,2,0.2,0.2472,0,0,7.6435,46.5568,0.29062499999999997,0.2966666666666667,0.5121998704050088,-0.04451878401844045
ravdess,48,2,2,0.2472,0.2472,1,0,7.6435,46.5568,0.29062499999999997,0.2966666666666667,0.4764616007070197,-0.04073979074655876
ravdess,48,2,2,0.3,0.2472,0,0,7.6435,46.5568,0.29375,0.3,0.43501873874763164,-0.03627136550005883
ravdess,48,2,2,0.5,0.2472,0,0,7.6435,46.5568,0.328125,0.33,0.26167476631526077,-0.018290921335797794
ravdess,48,2,2,0.7,0.2472,0,0,7.6435,46.5568,0.328125,0.3333333333333333,0.1113775431705819,-0.006091105073426029
ravdess,48,2,2,1.0,0.2472,0,0,7.6435,46.5568,0.265625,0.27,-0.0006660056211353904,-0.020416788796314922
ravdess,48,2,2,0.024052917812605958,0.2472,0,1,7.6435,46.5568,0.303125,0.31,0.441615280879708,-0.03735562835991413
ravdess,48,2,5,0.0,0.4508,0,0,7.6435,46.5568,0.253125,0.27,0.6586682810717484,-0.06322006857700391
ravdess,48,2,5,0.1,0.4508,0,0,7.6435,46.5568,0.27187500000000003,0.2833333333333333,0.5907957561575448,-0.056980844605702075
ravdess,48,2,5,0.2,0.4508,0,0,7.6435,46.5568,0.284375,0.29,0.5241773314946168,-0.04949074797679609
ravdess,48,2,5,0.3,0.4508,0,0,7.6435,46.5568,0.296875,0.30333333333333334,0.46087258494848293,-0.041356129327069446
ravdess,48,2,5,0.4508,0.4508,1,0,7.6435,46.5568,0.30312500000000003,0.31,0.3574451181450362,-0.03228687396391816
ravdess,48,2,5,0.5,0.4508,0,0,7.6435,46.5568,0.303125,0.31,0.3230010532958343,-0.03032739862215772
ravdess,48,2,5,0.7,0.4508,0,0,7.6435,46.5568,0.328125,0.3333333333333333,0.18831412532914849,-0.02536226838856015
ravdess,48,2,5,1.0,0.4508,0,0,7.6435,46.5568,0.33437500000000003,0.34,0.0911745097464749,-0.029764403103213155
ravdess,48,2,5,0.03682934260092688,0.4508,0,1,7.6435,46.5568,0.3375,0.3433333333333333,0.3567442138938228,-0.025587439139739043
ravdess,48,2,10,0.0,0.6215,0,0,7.6435,46.5568,0.253125,0.27,0.6586682810717484,-0.06322006857700391
ravdess,48,2,10,0.1,0.6215,0,0,7.6435,46.5568,0.278125,0.29,0.597465872564348,-0.06073013547104189
ravdess,48,2,10,0.2,0.6215,0,0,7.6435,46.5568,0.3,0.30666666666666664,0.5326242639799448,-0.05569249905319973
ravdess,48,2,10,0.3,0.6215,0,0,7.6435,46.5568,0.30624999999999997,0.31333333333333335,0.4682526084361951,-0.049001288761216344
ravdess,48,2,10,0.5,0.6215,0,0,7.6435,46.5568,0.3,0.30666666666666664,0.3301772074988436,-0.034566448239594205
ravdess,48,2,10,0.6215,0.6215,1,0,7.6435,46.5568,0.30312500000000003,0.31,0.2449959727919877,-0.023715888402926488
ravdess,48,2,10,0.7,0.6215,0,0,7.6435,46.5568,0.303125,0.31333333333333335,0.1949485014723491,-0.01954197890397591
ravdess,48,2,10,1.0,0.6215,0,0,7.6435,46.5568,0.31875,0.32,0.09497398922952627,-0.018136745702580725
ravdess,48,2,10,0.046884383261033086,0.6215,0,1,7.6435,46.5568,0.33125,0.3233333333333333,0.2983646986884252,-0.026196457229825665
ravdess,48,2,20,0.0,0.7665,0,0,7.6435,46.5568,0.253125,0.27,0.6586682810717484,-0.06322006857700391
ravdess,48,2,20,0.1,0.7665,0,0,7.6435,46.5568,0.275,0.2866666666666667,0.5957055012086703,-0.060251694665487854
