pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
4,53,1,20.3727,104.0473,fixed,0,1,0.1637,0.1637,1,0.5274611438774529,0.4462081128747795,567,0.010418899745431531,-0.0026793942302195672,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,1,0.0,0.1637,0,0.523497003110737,0.4426807760141093,567,0.02370193502760176,-0.002406097128644702,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,1,0.1,0.1637,0,0.5273509106663613,0.4479717813051146,567,0.011553229090954464,-0.0025584143224838263,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,1,0.2,0.1637,0,0.5328121948293623,0.4514991181657848,567,0.011411703533595552,-0.0029500780766723578,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,1,0.3,0.1637,0,0.5401684698895,0.4620811287477954,567,0.01829928453174412,-0.0035287270833063156,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,1,0.5,0.1637,0,0.5421381888656567,0.4708994708994709,567,0.04142938347181968,-0.0037704749501692447,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,1,0.7,0.1637,0,0.5317537535885175,0.4691358024691358,567,0.07831226644419798,-0.0047526197360016065,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,1,1.0,0.1637,0,0.511184922129128,0.4567901234567901,567,0.19112132747252464,-0.006218059913499552,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,2,0.2814,0.2814,1,0.5142753350907857,0.43562610229276894,567,0.13317280528617226,-0.0034099484351539644,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,2,0.0,0.2814,0,0.523497003110737,0.4426807760141093,567,0.02370193502760176,-0.002406097128644702,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,2,0.1,0.2814,0,0.5205753582899505,0.4409171075837742,567,0.04581658302467262,-0.002706525517231051,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,2,0.2,0.2814,0,0.5231780145943236,0.4462081128747795,567,0.08938482749436849,-0.00309350970728417,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,2,0.3,0.2814,0,0.5132023737173952,0.43386243386243384,567,0.14362178989744923,-0.003550533635635511,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,2,0.5,0.2814,0,0.5080667494830584,0.42857142857142855,567,0.25759443704771257,-0.004522524243061876,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,2,0.7,0.2814,0,0.5000188782377624,0.42151675485008816,567,0.34619582125374515,-0.004582431640012041,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,2,1.0,0.2814,0,0.45739202391562905,0.3880070546737213,567,0.4566994240925307,-0.005261221862871812,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,5,0.4947,0.4947,1,0.5421810057003189,0.4638447971781305,567,0.013591164491526198,-0.0037441435777573195,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,5,0.0,0.4947,0,0.523497003110737,0.4426807760141093,567,0.02370193502760176,-0.002406097128644702,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,5,0.1,0.4947,0,0.5251955901097533,0.4444444444444444,567,0.01721166326151935,-0.0025412548348600073,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,5,0.2,0.4947,0,0.5239537366683289,0.4444444444444444,567,0.01289653963067483,-0.0027506588373532592,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,5,0.3,0.4947,0,0.5285153096311894,0.4479717813051146,567,0.010969796084089878,-0.003049659796737658,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,5,0.5,0.4947,0,0.5421810057003189,0.4638447971781305,567,0.013756577405979353,-0.0037490508238623432,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,5,0.7,0.4947,0,0.5398755886953313,0.4620811287477954,567,0.024665627000403867,-0.004397973261984989,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,5,1.0,0.4947,0,0.550884327708362,0.47619047619047616,567,0.05415348444339574,-0.004967773405879061,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,10,0.6619,0.6619,1,0.5349863110056243,0.455026455026455,567,0.0014679945507009018,-0.003151887538096032,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,10,0.0,0.6619,0,0.523497003110737,0.4426807760141093,567,0.02370193502760176,-0.002406097128644702,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,10,0.1,0.6619,0,0.5251955901097533,0.4444444444444444,567,0.0164700720201143,-0.0024978928746605122,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,10,0.2,0.6619,0,0.5228901731047654,0.4426807760141093,567,0.01036599457322429,-0.0025608099010736574,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,10,0.3,0.6619,0,0.5301087031237246,0.4479717813051146,567,0.00564598816198314,-0.00272948644420945,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,10,0.5,0.6619,0,0.5285529008704974,0.4479717813051146,567,0.0008392520527682468,-0.002991267780256379,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,10,0.7,0.6619,0,0.5354430445632162,0.4567901234567901,567,0.0021988688099106035,-0.0032103346903554764,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,10,1.0,0.6619,0,0.5289791690006282,0.4497354497354497,567,0.01689186506993534,-0.0036800841825049835,,,iemocap
4,53,1,20.3727,104.0473,fixed,0,-1,0.9822,0.9822,1,0.5360361186541445,0.4532627865961199,567,0.008356992420126885,-0.00305830734666368,0.00278298000690802,-0.008972173239427117,iemocap
4,53,1,20.3727,104.0473,fixed,0,-1,1.0,0.9822,0,0.5360361186541445,0.4532627865961199,567,0.008453963387448082,-0.0030538342026074083,0.0027439343389213944,-0.008935012666145714,iemocap
4,53,1,20.3727,104.0473,resampled,0,1,0.1637,0.1637,1,0.5231780145943236,0.4462081128747795,567,0.01544113686551496,-0.0038519547123126996,,,iemocap
4,53,1,20.3727,104.0473,resampled,0,1,1.0,0.1637,0,0.49611984054044145,0.42504409171075835,567,-0.005701702368925976,-0.012546061873996983,,,iemocap
4,53,1,20.3727,104.0473,resampled,0,2,0.2814,0.2814,1,0.5156716430858062,0.43738977072310403,567,0.012508287962409437,-0.000590433741120111,,,iemocap
4,53,1,20.3727,104.0473,resampled,0,2,1.0,0.2814,0,0.49760254642228896,0.42857142857142855,567,0.003397909681133404,-0.0011663993873765044,,,iemocap
4,53,1,20.3727,104.0473,resampled,0,5,0.4947,0.4947,1,0.5111710422869221,0.43209876543209874,567,0.007509955871337293,-0.0034755007164863905,,,iemocap
4,53,1,20.3727,104.0473,resampled,0,5,1.0,0.4947,0,0.48968139070070404,0.42151675485008816,567,0.00922813989048199,-0.003874391574299252,,,iemocap
4,53,1,20.3727,104.0473,resampled,0,10,0.6619,0.6619,1,0.5288718893869109,0.4444444444444444,567,0.00442829581429971,-0.006558183872805379,,,iemocap
4,53,1,20.3727,104.0473,resampled,0,10,1.0,0.6619,0,0.5195544256703055,0.43562610229276894,567,0.0007685539524139307,-0.00934287795140143,,,iemocap
4,53,1,20.3727,104.0473,fixed,1,1,0.1637,0.1637,1,0.5395804458304458,0.4603174603174603,567,0.024390943392724185,-0.006041705661769536,,,iemocap
