pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
4,51,1,19.4544,132.2335,fixed,0,1,0.1283,0.1283,1,0.5676234010350552,0.49559082892416223,567,0.10023015994563655,-0.02207188485566791,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,1,0.0,0.1283,0,0.5570375817791231,0.48148148148148145,567,0.0927229643868126,-0.02182634305484188,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,1,0.1,0.1283,0,0.570709037203398,0.49559082892416223,567,0.09538117450193673,-0.0221083095243636,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,1,0.2,0.1283,0,0.5643833609999023,0.49559082892416223,567,0.12024504785886259,-0.02185945579285231,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,1,0.3,0.1283,0,0.5594238233570941,0.49559082892416223,567,0.16298064608986096,-0.021400174733370636,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,1,0.5,0.1283,0,0.5527768284347232,0.49206349206349204,567,0.27807250106657244,-0.02093763853140318,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,1,0.7,0.1283,0,0.5417152865931061,0.47442680776014107,567,0.3963352221863754,-0.01987309311549812,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,1,1.0,0.1283,0,0.49358613660775313,0.42857142857142855,567,0.5494826378311838,-0.01775030641345221,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,2,0.2273,0.2273,1,0.5671107557855679,0.49382716049382713,567,0.08571061208958075,-0.023221199620033883,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,2,0.0,0.2273,0,0.5570375817791231,0.48148148148148145,567,0.0927229643868126,-0.02182634305484188,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,2,0.1,0.2273,0,0.560129015721121,0.48324514991181655,567,0.0882678254832221,-0.022327084855852664,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,2,0.2,0.2273,0,0.5650699394590373,0.49029982363315694,567,0.08593521129094639,-0.022998476975901405,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,2,0.3,0.2273,0,0.5682922810272435,0.4973544973544973,567,0.08593392921513465,-0.023513088348987687,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,2,0.5,0.2273,0,0.5525253881456889,0.48853615520282184,567,0.09104504490145204,-0.024045414019331912,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,2,0.7,0.2273,0,0.5426191289913095,0.47971781305114636,567,0.10441902172575557,-0.02431125185093974,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,2,1.0,0.2273,0,0.5184936773752563,0.4567901234567901,567,0.1531613427033608,-0.022544311182292165,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,5,0.4238,0.4238,1,0.5652612659896494,0.48853615520282184,567,0.053357876641632496,-0.02396944795082978,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,5,0.0,0.4238,0,0.5570375817791231,0.48148148148148145,567,0.0927229643868126,-0.02182634305484188,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,5,0.1,0.4238,0,0.560129015721121,0.48324514991181655,567,0.08143141716199143,-0.022311267682811997,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,5,0.2,0.4238,0,0.560988306805976,0.48324514991181655,567,0.07135059168135527,-0.022872473303137464,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,5,0.3,0.4238,0,0.5640495312957718,0.48853615520282184,567,0.06253742644976856,-0.02340826069190849,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,5,0.5,0.4238,0,0.5633815667415292,0.48677248677248675,567,0.04841244663688582,-0.024239941409376686,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,5,0.7,0.4238,0,0.5619852187286398,0.49029982363315694,567,0.03896020169832526,-0.0248562946841272,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,5,1.0,0.4238,0,0.5501934625524851,0.47795414462081126,567,0.035384553096522775,-0.025137520005361957,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,10,0.5953,0.5953,1,0.5586026755199687,0.48148148148148145,567,0.01746343957453167,-0.022983613705812478,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,10,0.0,0.5953,0,0.5570375817791231,0.48148148148148145,567,0.0927229643868126,-0.02182634305484188,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,10,0.1,0.5953,0,0.5613105409627965,0.48677248677248675,567,0.07681479673415181,-0.022017816505985555,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,10,0.2,0.5953,0,0.5582493164730007,0.48148148148148145,567,0.06215181458320229,-0.02230808464944578,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,10,0.3,0.5953,0,0.5586017600820232,0.48148148148148145,567,0.048762566807004304,-0.022470958508311045,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,10,0.5,0.5953,0,0.5562152133580704,0.47971781305114636,567,0.026047286675118464,-0.02292885278044443,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,10,0.7,0.5953,0,0.5550043941021385,0.47971781305114636,567,0.009653844744758167,-0.022944901552814145,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,10,1.0,0.5953,0,0.5407205106923152,0.455026455026455,567,-0.0026695338541801172,-0.02299274450845379,,,iemocap
4,51,1,19.4544,132.2335,fixed,0,-1,0.9765,0.9765,1,0.5639262523191094,0.48500881834215165,567,0.010470419854137436,-0.02165004109150781,-0.0108472350111678,0.002154812637831016,iemocap
4,51,1,19.4544,132.2335,fixed,0,-1,1.0,0.9765,0,0.5629058441558441,0.48324514991181655,567,0.009589592696474525,-0.02164178490329849,-0.011056478856312002,0.002176899053840442,iemocap
4,51,1,19.4544,132.2335,resampled,0,1,0.1283,0.1283,1,0.5517198027536373,0.47971781305114636,567,0.07936872132894401,-0.021747976029980243,,,iemocap
4,51,1,19.4544,132.2335,resampled,0,1,1.0,0.1283,0,0.47820128649545945,0.4038800705467372,567,0.008537032478887596,-0.013175531810705965,,,iemocap
4,51,1,19.4544,132.2335,resampled,0,2,0.2273,0.2273,1,0.5548783688116394,0.47619047619047616,567,0.06656730455492221,-0.02073411745006981,,,iemocap
4,51,1,19.4544,132.2335,resampled,0,2,1.0,0.2273,0,0.49137871057513915,0.4091710758377425,567,0.0039554477998065,-0.003148472294658866,,,iemocap
4,51,1,19.4544,132.2335,resampled,0,5,0.4238,0.4238,1,0.543402133580705,0.4656084656084656,567,0.04047821468345392,-0.021982916680983622,,,iemocap
4,51,1,19.4544,132.2335,resampled,0,5,1.0,0.4238,0,0.5258772946977834,0.4409171075837742,567,0.00016055806121972882,-0.020510985707284157,,,iemocap
4,51,1,19.4544,132.2335,resampled,0,10,0.5953,0.5953,1,0.562714517625232,0.48500881834215165,567,0.040264189379808024,-0.016178307272636805,,,iemocap
4,51,1,19.4544,132.2335,resampled,0,10,1.0,0.5953,0,0.5426108900497998,0.4603174603174603,567,0.017454345807915495,-0.013031913369014547,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,1,0.1283,0.1283,1,0.5501674358366644,0.47266313932980597,567,0.0011940079782812862,-0.012312018440452266,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,1,0.0,0.1283,0,0.5508977490755335,0.47795414462081126,567,0.06910254238911873,-0.012935690273696454,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,1,0.1,0.1283,0,0.5523133585834454,0.47619047619047616,567,0.010064422892313907,-0.012501693028789895,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,1,0.2,0.1283,0,0.5541783863682744,0.47619047619047616,567,-0.0037219230386810187,-0.011998837752371871,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,1,0.3,0.1283,0,0.5456983323797668,0.4673721340388007,567,0.030106597815172553,-0.011373299360116218,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,1,0.5,0.1283,0,0.543034944404917,0.4585537918871252,567,0.20254525281449087,-0.009685166501059994,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,1,0.7,0.1283,0,0.5371898426747626,0.4514991181657848,567,0.4382126008929641,-0.008991432913341701,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,1,1.0,0.1283,0,0.5356587283760846,0.4479717813051146,567,0.7581079702943068,-0.008178308228742881,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,2,0.2273,0.2273,1,0.5590098390278198,0.48500881834215165,567,0.012715471154352231,-0.012726021305032975,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,2,0.0,0.2273,0,0.5508977490755335,0.47795414462081126,567,0.06910254238911873,-0.012935690273696454,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,2,0.1,0.2273,0,0.5578110987178979,0.48148148148148145,567,0.0297553257969696,-0.01282787678963071,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,2,0.2,0.2273,0,0.5549988884962097,0.48148148148148145,567,0.013213134443987529,-0.012762075035897325,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,2,0.3,0.2273,0,0.5608084001788989,0.48677248677248675,567,0.019631426268693408,-0.012582293438992642,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,2,0.5,0.2273,0,0.5608748668126488,0.48500881834215165,567,0.09367117870146213,-0.01217476956150676,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,2,0.7,0.2273,0,0.5603130768887445,0.47795414462081126,567,0.21941116084191503,-0.012024557363033872,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,2,1.0,0.2273,0,0.559715696917375,0.4691358024691358,567,0.4343893562032861,-0.012287644706007739,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,5,0.4238,0.4238,1,0.5620751874399725,0.49382716049382713,567,0.03731136954492975,-0.013632285525518317,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,5,0.0,0.4238,0,0.5508977490755335,0.47795414462081126,567,0.06910254238911873,-0.012935690273696454,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,5,0.1,0.4238,0,0.5657000665136185,0.49206349206349204,567,0.056540940573799436,-0.013166242779309889,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,5,0.2,0.4238,0,0.5634124758509674,0.49206349206349204,567,0.04768525354526221,-0.013383930803431698,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,5,0.3,0.4238,0,0.5588254267335162,0.49206349206349204,567,0.0418005190321602,-0.01351597587035902,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,5,0.5,0.4238,0,0.5603430929226433,0.49029982363315694,567,0.037190372338218314,-0.013642090290961195,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,5,0.7,0.4238,0,0.549739258125269,0.47442680776014107,567,0.04581654534943391,-0.013284535824061972,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,5,1.0,0.4238,0,0.5309955766041208,0.4567901234567901,567,0.0809888144787323,-0.01339832798523699,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,10,0.5953,0.5953,1,0.551163615610533,0.4708994708994709,567,0.045798836802363296,-0.014798058377563428,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,10,0.0,0.5953,0,0.5508977490755335,0.47795414462081126,567,0.06910254238911873,-0.012935690273696454,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,10,0.1,0.5953,0,0.5505503874798315,0.47619047619047616,567,0.0625117924818197,-0.013250597130540664,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,10,0.2,0.5953,0,0.5527627768603625,0.47795414462081126,567,0.05709059650474413,-0.01358584486295833,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,10,0.3,0.5953,0,0.5546278046451915,0.47795414462081126,567,0.05261188512579673,-0.013902108533044077,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,10,0.5,0.5953,0,0.5500241876033924,0.4708994708994709,567,0.046821053990370176,-0.014532093095011689,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,10,0.7,0.5953,0,0.5562475275155335,0.47619047619047616,567,0.04626725851382718,-0.01493641478237373,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,10,1.0,0.5953,0,0.5627826389759114,0.48148148148148145,567,0.056832991133767274,-0.014807404419112769,,,iemocap
4,51,1,19.4544,132.2335,fixed,1,-1,0.9765,0.9765,1,0.5489630940221509,0.4691358024691358,567,0.0030588800081460255,-0.013381653496103096,-0.006485735728183228,-0.017187340737230827,iemocap
4,51,1,19.4544,132.2335,fixed,1,-1,1.0,0.9765,0,0.5493769222516027,0.4691358024691358,567,0.0031190870349635524,-0.013364513952395685,-0.0046321819891297356,-0.017181287942806045,iemocap
4,51,1,19.4544,132.2335,resampled,1,1,0.1283,0.1283,1,0.5496032050429722,0.47619047619047616,567,0.049247033094775294,-0.013586522400383272,,,iemocap
4,51,1,19.4544,132.2335,resampled,1,1,1.0,0.1283,0,0.4439518382302001,0.37566137566137564,567,-0.00042820135896537437,-0.009213751993081276,,,iemocap
4,51,1,19.4544,132.2335,resampled,1,2,0.2273,0.2273,1,0.5535991679676364,0.47795414462081126,567,0.040409479930530234,-0.011970767010876848,,,iemocap
4,51,1,19.4544,132.2335,resampled,1,2,1.0,0.2273,0,0.5237729504322959,0.4497354497354497,567,-0.003007259601130796,-0.006570053887686944,,,iemocap
4,51,1,19.4544,132.2335,resampled,1,5,0.4238,0.4238,1,0.5534796419896808,0.47795414462081126,567,0.024168736919670586,-0.012282497900372835,,,iemocap
4,51,1,19.4544,132.2335,resampled,1,5,1.0,0.4238,0,0.5370401323845133,0.4656084656084656,567,0.009356513103772057,-0.007295863855871443,,,iemocap
4,51,1,19.4544,132.2335,resampled,1,10,0.5953,0.5953,1,0.547779341319175,0.4673721340388007,567,0.01599681452397772,-0.013142412422671335,,,iemocap
4,51,1,19.4544,132.2335,resampled,1,10,1.0,0.5953,0,0.5459807801680959,0.4656084656084656,567,0.004456145206712558,-0.012468165486074545,,,iemocap
4,51,1,19.4544,132.2335,pseudo_split,0,0,1.0,,0,0.5539508444980695,0.47614840989399293,1132,-0.0024816458340148895,-0.0021879013815381265,-0.0031699804448299673,-0.007733712501794332,iemocap
