pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
4,53,2,20.2676,115.0529,fixed,0,1,0.1498,0.1498,1,0.5055580114406741,0.47971781305114636,567,0.01928569841716743,-0.008627111648934926,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,1,0.0,0.1498,0,0.517707508962512,0.49559082892416223,567,0.007022908960227281,-0.009021864937325041,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,1,0.1,0.1498,0,0.5057854666186244,0.48148148148148145,567,0.012000331344943382,-0.008731941882318739,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,1,0.2,0.1498,0,0.505979709734713,0.47971781305114636,567,0.029552765991507468,-0.00853290390090422,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,1,0.3,0.1498,0,0.5069769696718296,0.47971781305114636,567,0.057529590263364905,-0.008410423747826745,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,1,0.5,0.1498,0,0.5095198240763861,0.47971781305114636,567,0.14074585137389972,-0.008264078262555707,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,1,0.7,0.1498,0,0.505438054895607,0.47619047619047616,567,0.2549398815435471,-0.007970821225879443,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,1,1.0,0.1498,0,0.4947256771803854,0.4656084656084656,567,0.46235617626540526,-0.008662203800337775,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,2,0.2605,0.2605,1,0.5036583255589997,0.47795414462081126,567,0.04569008685249498,-0.008567055489522524,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,2,0.0,0.2605,0,0.517707508962512,0.49559082892416223,567,0.007022908960227281,-0.009021864937325041,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,2,0.1,0.2605,0,0.5071368179699758,0.48324514991181655,567,0.016526921521352156,-0.008738612224884701,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,2,0.2,0.2605,0,0.502802264330598,0.47795414462081126,567,0.03302637720683821,-0.008663439192978295,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,2,0.3,0.2605,0,0.5040800238530384,0.47795414462081126,567,0.054851647009564575,-0.008554613686081791,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,2,0.5,0.2605,0,0.49266783410453097,0.4656084656084656,567,0.11231550833108872,-0.008380833787387743,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,2,0.7,0.2605,0,0.5057259492481738,0.48148148148148145,567,0.1857084239672363,-0.007900883830333383,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,2,1.0,0.2605,0,0.48081052478040054,0.4532627865961199,567,0.32920357702026903,-0.007740257359265534,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,5,0.4683,0.4683,1,0.5040601915075267,0.48324514991181655,567,0.03278639873915412,-0.010007614834643297,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,5,0.0,0.4683,0,0.517707508962512,0.49559082892416223,567,0.007022908960227281,-0.009021864937325041,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,5,0.1,0.4683,0,0.51296392166942,0.49029982363315694,567,0.0025819779506236484,-0.009166369003002606,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,5,0.2,0.4683,0,0.4990088775163559,0.47795414462081126,567,0.0038097741542200136,-0.009314055018039502,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,5,0.3,0.4683,0,0.4960256752283295,0.47442680776014107,567,0.010352166966561605,-0.009543399622373938,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,5,0.5,0.4683,0,0.5004610478093731,0.48148148148148145,567,0.03860901359204261,-0.010106702635567899,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,5,0.7,0.4683,0,0.5000871240496266,0.48500881834215165,567,0.08698270471727731,-0.010762068742713682,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,5,1.0,0.4683,0,0.4965357548857654,0.48677248677248675,567,0.19653260605613443,-0.011876163718786081,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,10,0.6379,0.6379,1,0.5076701020138981,0.48500881834215165,567,0.019406606885155053,-0.009313485075312267,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,10,0.0,0.6379,0,0.517707508962512,0.49559082892416223,567,0.007022908960227281,-0.009021864937325041,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,10,0.1,0.6379,0,0.5184223714821987,0.49559082892416223,567,0.0039614022985187125,-0.009050084015103765,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,10,0.2,0.6379,0,0.5132444212547436,0.49029982363315694,567,0.0027960105613344943,-0.009107328127198278,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,10,0.3,0.6379,0,0.5132444212547436,0.49029982363315694,567,0.003454273277979203,-0.009112319439482874,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,10,0.5,0.6379,0,0.5118930699033922,0.48853615520282184,567,0.01044786089807237,-0.009214455338350636,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,10,0.7,0.6379,0,0.5063187506625468,0.48324514991181655,567,0.024630435789042004,-0.009335270922680383,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,10,1.0,0.6379,0,0.5049927285918439,0.48148148148148145,567,0.06069648311873821,-0.009507943070380609,,,iemocap
4,53,2,20.2676,115.0529,fixed,0,-1,0.9803,0.9803,1,0.512287053070706,0.49029982363315694,567,0.008496928163135298,-0.01086037883648494,-0.013815701137914749,-0.014561442987119477,iemocap
4,53,2,20.2676,115.0529,fixed,0,-1,1.0,0.9803,0,0.5140727673564203,0.49206349206349204,567,0.009096833730821818,-0.010916888232603394,-0.011953599374161072,-0.01462837102641501,iemocap
4,53,2,20.2676,115.0529,resampled,0,1,0.1498,0.1498,1,0.5095463564470306,0.48677248677248675,567,-0.0008550171892754976,-0.007895169591187412,,,iemocap
4,53,2,20.2676,115.0529,resampled,0,1,1.0,0.1498,0,0.46509868455834336,0.4444444444444444,567,-0.017293493857345243,0.0005466867199400705,,,iemocap
4,53,2,20.2676,115.0529,resampled,0,2,0.2605,0.2605,1,0.5060002571562504,0.48324514991181655,567,-0.0003513087757658351,-0.00880926338092669,,,iemocap
4,53,2,20.2676,115.0529,resampled,0,2,1.0,0.2605,0,0.4910854589730722,0.47266313932980597,567,-0.006479181499395303,-0.009750646012641306,,,iemocap
4,53,2,20.2676,115.0529,resampled,0,5,0.4683,0.4683,1,0.48981008529670844,0.4708994708994709,567,-0.0029924268206609206,-0.009589178727353875,,,iemocap
4,53,2,20.2676,115.0529,resampled,0,5,1.0,0.4683,0,0.4847329540109191,0.4673721340388007,567,-0.0033689716184717167,-0.009634050799832039,,,iemocap
4,53,2,20.2676,115.0529,resampled,0,10,0.6379,0.6379,1,0.511203536664354,0.48853615520282184,567,-0.0033141781318202224,-0.009162305997473252,,,iemocap
4,53,2,20.2676,115.0529,resampled,0,10,1.0,0.6379,0,0.5022243168414435,0.47971781305114636,567,0.0009575386109610395,-0.009330182690217015,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,1,0.1498,0.1498,1,0.5230478456647245,0.49382716049382713,567,0.029619491280297727,-0.006625054610612691,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,1,0.0,0.1498,0,0.5226484472690025,0.49206349206349204,567,0.01151421020677068,-0.007638757356759451,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,1,0.1,0.1498,0,0.5282561789980579,0.4973544973544973,567,0.018097706860558893,-0.006918939432509541,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,1,0.2,0.1498,0,0.5183682855774603,0.49029982363315694,567,0.04690753881795984,-0.006306528631853547,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,1,0.3,0.1498,0,0.5114932855774603,0.48500881834215165,567,0.09590265699542255,-0.005854878475083369,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,1,0.5,0.1498,0,0.5074313426184585,0.48677248677248675,567,0.23514991343999236,-0.005930587093366357,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,1,0.7,0.1498,0,0.4890325444967676,0.4708994708994709,567,0.39521989294714877,-0.00699805819281063,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,1,1.0,0.1498,0,0.4993535414505015,0.49029982363315694,567,0.6329956432397306,-0.008471987406169834,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,2,0.2605,0.2605,1,0.5294637025434326,0.5008818342151675,567,0.043713012161526565,-0.0061534964291382055,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,2,0.0,0.2605,0,0.5226484472690025,0.49206349206349204,567,0.01151421020677068,-0.007638757356759451,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,2,0.1,0.2605,0,0.5271986325059196,0.4973544973544973,567,0.013098906169741853,-0.006984977681237958,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,2,0.2,0.2605,0,0.5292646975683082,0.5008818342151675,567,0.027717842700901385,-0.00638106204140787,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,2,0.3,0.2605,0,0.5268595358767659,0.4991181657848324,567,0.05743663995175119,-0.00605647585661806,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,2,0.5,0.2605,0,0.5211224292973634,0.49559082892416223,567,0.1637436350937309,-0.006066688203028026,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,2,0.7,0.2605,0,0.5044599279671163,0.48324514991181655,567,0.30973271112474,-0.006771028506952659,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,2,1.0,0.2605,0,0.491399395070104,0.47619047619047616,567,0.5482234526120475,-0.008515856971536118,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,5,0.4683,0.4683,1,0.5301895352781547,0.49206349206349204,567,0.07533849674363235,-0.008083588311381895,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,5,0.0,0.4683,0,0.5226484472690025,0.49206349206349204,567,0.01151421020677068,-0.007638757356759451,,,iemocap
4,53,2,20.2676,115.0529,fixed,1,5,0.1,0.4683,0,0.5225788171442254,0.49029982363315694,567,0.018151204982758684,-0.0077190956932085,,,iemocap
