dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,42,4,1,0.0,0.1341,0,0,3.7095,23.9629,0.41673370876910704,0.4191461836998706,0.3712647757440255,-0.06484654719836147
cremad,42,4,1,0.1,0.1341,0,0,3.7095,23.9629,0.4391537051935282,0.4411384217335058,0.2986417621515347,-0.06714829261113398
cremad,42,4,1,0.1341,0.1341,1,0,3.7095,23.9629,0.44757307589166,0.44954721862871927,0.27386931224489874,-0.06801130795613286
cremad,42,4,1,0.2,0.1341,0,0,3.7095,23.9629,0.45578573344060064,0.4573091849935317,0.2271247383912165,-0.06936576385570081
cremad,42,4,1,0.3,0.1341,0,0,3.7095,23.9629,0.47073612228479483,0.4715394566623545,0.16171826905636877,-0.07062561224292807
cremad,42,4,1,0.5,0.1341,0,0,3.7095,23.9629,0.4903124161973719,0.4909443725743855,0.06215374608245838,-0.06882180937304039
cremad,42,4,1,0.7,0.1341,0,0,3.7095,23.9629,0.4863122374184321,0.4870633893919793,0.00797347132628623,-0.0674455965301961
cremad,42,4,1,1.0,0.1341,0,0,3.7095,23.9629,0.4337009475283811,0.4333764553686934,-0.01578358676873215,-0.06941297816219816
cremad,42,4,1,0.02592661475045598,0.1341,0,1,3.7095,23.9629,0.42020313757039424,0.4230271668822768,0.14998347261119171,-0.06334656519453663
cremad,42,4,2,0.0,0.2364,0,0,3.7095,23.9629,0.41673370876910704,0.4191461836998706,0.3712647757440255,-0.06484654719836147
cremad,42,4,2,0.1,0.2364,0,0,3.7095,23.9629,0.4387346920532762,0.44049159120310477,0.30562941966837,-0.06749201225020496
cremad,42,4,2,0.2,0.2364,0,0,3.7095,23.9629,0.44978546527219093,0.4514877102199224,0.24090827418002458,-0.070079623781786
cremad,42,4,2,0.2364,0.2364,1,0,3.7095,23.9629,0.45578573344060064,0.4573091849935317,0.21797235055974884,-0.0705753548136725
cremad,42,4,2,0.3,0.2364,0,0,3.7095,23.9629,0.47094283543398596,0.4721862871927555,0.1797943506598072,-0.07127421640346387
cremad,42,4,2,0.5,0.2364,0,0,3.7095,23.9629,0.5018883525520693,0.5025873221216042,0.07448440255561106,-0.07047473553698591
cremad,42,4,2,0.7,0.2364,0,0,3.7095,23.9629,0.5201014570483597,0.5200517464424321,0.0007199298253857123,-0.06537155448870635
cremad,42,4,2,1.0,0.2364,0,0,3.7095,23.9629,0.5077936444086887,0.5071151358344114,-0.05807543628895839,-0.058255159341575435
cremad,42,4,2,0.042246016171712565,0.2364,0,1,3.7095,23.9629,0.38957048359703234,0.39327296248382926,0.11581592850149303,-0.06744994303502239
cremad,42,4,5,0.0,0.4363,0,0,3.7095,23.9629,0.41673370876910704,0.4191461836998706,0.3712647757440255,-0.06484654719836147
cremad,42,4,5,0.1,0.4363,0,0,3.7095,23.9629,0.44294717082327706,0.444372574385511,0.30144827651759076,-0.06669620344158744
cremad,42,4,5,0.2,0.4363,0,0,3.7095,23.9629,0.46304862787163675,0.4644243208279431,0.2364174003217645,-0.06867399094673665
cremad,42,4,5,0.3,0.4363,0,0,3.7095,23.9629,0.4803175560918924,0.48059508408796897,0.17633237574648586,-0.06980506104443318
cremad,42,4,5,0.4363,0.4363,1,0,3.7095,23.9629,0.5111569232144454,0.5109961190168176,0.10390974953020304,-0.07182775573970446
cremad,42,4,5,0.5,0.4363,0,0,3.7095,23.9629,0.5313645302583355,0.5310478654592496,0.07429785271224887,-0.07200806688899863
cremad,42,4,5,0.7,0.4363,0,0,3.7095,23.9629,0.5675784392598552,0.5659767141009056,0.0015532835453520022,-0.06939426905550139
cremad,42,4,5,1.0,0.4363,0,0,3.7095,23.9629,0.5788526861535711,0.5756791720569211,-0.051468784367564524,-0.06101167249638895
cremad,42,4,5,0.07401788648714779,0.4363,0,1,3.7095,23.9629,0.33745642263341374,0.34346701164294957,0.05656384605709164,-0.07077566891522213
