dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,43,4,1,0.0,0.1241,0,0,3.5128,24.7989,0.43031532135514433,0.4320827943078913,0.37046819049461055,-0.044672302208429215
cremad,43,4,1,0.1,0.1241,0,0,3.5128,24.7989,0.45452869401984447,0.4553686934023286,0.30077400921064523,-0.045159941410855
cremad,43,4,1,0.1241,0.1241,1,0,3.5128,24.7989,0.46589791722535084,0.4663648124191462,0.2835341085645786,-0.045439507818203495
cremad,43,4,1,0.2,0.1241,0,0,3.5128,24.7989,0.4781107535532314,0.4780077619663648,0.22904117987498562,-0.04637882682299832
cremad,43,4,1,0.3,0.1241,0,0,3.5128,24.7989,0.5026369893626531,0.5019404915912031,0.1620460356251403,-0.04747068021082512
cremad,43,4,1,0.5,0.1241,0,0,3.5128,24.7989,0.5166432019308126,0.5148771021992238,0.053188850506069585,-0.04826581666979646
cremad,43,4,1,0.7,0.1241,0,0,3.5128,24.7989,0.5027487262000537,0.5012936610608021,-0.011962678412360539,-0.0492727235700503
cremad,43,4,1,1.0,0.1241,0,0,3.5128,24.7989,0.4444444444444444,0.44307891332470895,-0.054053690393900844,-0.05128351475884063
cremad,43,4,1,0.023977025745871502,0.1241,0,1,3.5128,24.7989,0.5033297577545365,0.49547218628719275,0.17273955183908374,-0.04687479915640225
cremad,43,4,2,0.0,0.2208,0,0,3.5128,24.7989,0.43031532135514433,0.4320827943078913,0.37046819049461055,-0.044672302208429215
cremad,43,4,2,0.1,0.2208,0,0,3.5128,24.7989,0.45579132028247066,0.45666235446313064,0.3068426073606334,-0.0451778882211471
cremad,43,4,2,0.2,0.2208,0,0,3.5128,24.7989,0.47674197729507456,0.47671410090556277,0.24248805519580774,-0.0463117270344533
cremad,43,4,2,0.2208,0.2208,1,0,3.5128,24.7989,0.4801108429427014,0.4799482535575679,0.22953036731096965,-0.04665920259547107
cremad,43,4,2,0.3,0.2208,0,0,3.5128,24.7989,0.4937986055242693,0.49288486416558863,0.18155493879246265,-0.04800159582169794
cremad,43,4,2,0.5,0.2208,0,0,3.5128,24.7989,0.5387447483686422,0.536869340232859,0.07920373702406724,-0.049923341927640585
cremad,43,4,2,0.7,0.2208,0,0,3.5128,24.7989,0.5609580316438724,0.5582147477360931,0.011709518080253112,-0.0503578370416875
cremad,43,4,2,1.0,0.2208,0,0,3.5128,24.7989,0.5283364619647806,0.5252263906856404,-0.0388340517510084,-0.049448879174852856
cremad,43,4,2,0.03928911445526929,0.2208,0,1,3.5128,24.7989,0.4926141950478234,0.48253557567917205,0.13179011112630423,-0.05039391057977216
cremad,43,4,5,0.0,0.4146,0,0,3.5128,24.7989,0.43031532135514433,0.4320827943078913,0.37046819049461055,-0.044672302208429215
cremad,43,4,5,0.1,0.4146,0,0,3.5128,24.7989,0.4562103334227228,0.4573091849935317,0.3034810997930655,-0.04566821706342328
cremad,43,4,5,0.2,0.4146,0,0,3.5128,24.7989,0.485474211137928,0.4857697283311772,0.23881540616277697,-0.046679110389680645
cremad,43,4,5,0.3,0.4146,0,0,3.5128,24.7989,0.509475283811567,0.5090556274256145,0.178909289981382,-0.047881206070232274
cremad,43,4,5,0.4146,0.4146,1,0,3.5128,24.7989,0.5426331903101815,0.5413971539456662,0.11689737302659164,-0.0488613916713021
cremad,43,4,5,0.5,0.4146,0,0,3.5128,24.7989,0.5667348261374809,0.5653298835705045,0.07740137879756315,-0.04926975622244267
cremad,43,4,5,0.7,0.4146,0,0,3.5128,24.7989,0.6059991508000359,0.6034928848641656,0.010867277583690438,-0.05023718417415335
cremad,43,4,5,1.0,0.4146,0,0,3.5128,24.7989,0.5834897649056942,0.5795601552393272,-0.03981379961170006,-0.04788520208676594
cremad,43,4,5,0.06957191912664286,0.4146,0,1,3.5128,24.7989,0.4766302404576741,0.4650711513583441,0.07971817412924587,-0.05010645216913634
cremad,43,4,10,0.0,0.5862,0,0,3.5128,24.7989,0.43031532135514433,0.4320827943078913,0.37046819049461055,-0.044672302208429215
cremad,43,4,10,0.1,0.5862,0,0,3.5128,24.7989,0.45210400464825246,0.4534282018111255,0.30381474637849193,-0.0468152665113557
cremad,43,4,10,0.2,0.5862,0,0,3.5128,24.7989,0.48168633235004915,0.481888745148771,0.24029788597911406,-0.0487577624399993
cremad,43,4,10,0.3,0.5862,0,0,3.5128,24.7989,0.5046370787521229,0.5038809831824063,0.18089067569040118,-0.050633362910978086
cremad,43,4,10,0.5,0.5862,0,0,3.5128,24.7989,0.5615837579333154,0.5595084087968952,0.08215956396515622,-0.05328632216508655
cremad,43,4,10,0.5862,0.5862,1,0,3.5128,24.7989,0.5749530705282918,0.5724450194049159,0.04996453820570501,-0.053811095734101144
cremad,43,4,10,0.7,0.5862,0,0,3.5128,24.7989,0.5965350406722089,0.593143596377749,0.01868217222655133,-0.05461980856603965
cremad,43,4,10,1.0,0.5862,0,0,3.5128,24.7989,0.601803432555645,0.5976714100905562,-0.02777645193935907,-0.05438012755061017
cremad,43,4,10,0.1004350915522604,0.5862,0,1,3.5128,24.7989,0.48493787431840535,0.4741267787839586,0.045944859566260376,-0.05340599735662099
cremad,43,4,20,0.0,0.7391,0,0,3.5128,24.7989,0.43031532135514433,0.4320827943078913,0.37046819049461055,-0.044672302208429215
cremad,43,4,20,0.1,0.7391,0,0,3.5128,24.7989,0.45799812282113167,0.4592496765847348,0.3042601083350176,-0.0457109687057109
cremad,43,4,20,0.2,0.7391,0,0,3.5128,24.7989,0.4822114954858317,0.48253557567917205,0.24129497816338397,-0.04703264064868229
cremad,43,4,20,0.3,0.7391,0,0,3.5128,24.7989,0.5082182443908109,0.5071151358344114,0.18290312274157472,-0.048239096296093464
cremad,43,4,20,0.5,0.7391,0,0,3.5128,24.7989,0.5703215786180388,0.5679172056921087,0.08295227009612649,-0.049568514139384234
cremad,43,4,20,0.7,0.7391,0,0,3.5128,24.7989,0.6150554214713507,0.6119016817593791,0.016150911975167936,-0.04867276844588275
cremad,43,4,20,0.7391,0.7391,1,0,3.5128,24.7989,0.6208433896486993,0.6177231565329884,0.007156358433652699,-0.04887636015953856
cremad,43,4,20,1.0,0.7391,0,0,3.5128,24.7989,0.6270671314919102,0.6222509702457956,-0.0289443684592392,-0.045827047768127294
cremad,43,4,20,0.1367890551906528,0.7391,0,1,3.5128,24.7989,0.4973462501117368,0.48771021992238034,0.019886903139874512,-0.04933711006249997
