dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,42,2,1,0.0,0.1202,0,0,4.1779,30.5788,0.5782884213116771,0.5776271186440678,0.2951160442038061,-0.04516256482541792
cremad,42,2,1,0.1,0.1202,0,0,4.1779,30.5788,0.578402239448751,0.5776271186440678,0.24944964939083514,-0.045180966310366166
cremad,42,2,1,0.1202,0.1202,1,0,4.1779,30.5788,0.580614002707026,0.5796610169491525,0.2402428659914131,-0.045490684791034575
cremad,42,2,1,0.2,0.1202,0,0,4.1779,30.5788,0.580386366432878,0.5796610169491525,0.2034683791005505,-0.04702000940640172
cremad,42,2,1,0.3,0.1202,0,0,4.1779,30.5788,0.5843761535622001,0.5830508474576271,0.15902886234736968,-0.049037263458775016
cremad,42,2,1,0.5,0.1202,0,0,4.1779,30.5788,0.5560292850990526,0.5545762711864407,0.08110693321923534,-0.05225439383656294
cremad,42,2,1,0.7,0.1202,0,0,4.1779,30.5788,0.5252645502645502,0.5233898305084745,0.019648295773100344,-0.05439435449593599
cremad,42,2,1,1.0,0.1202,0,0,4.1779,30.5788,0.45762581518395473,0.456271186440678,-0.03576331634200258,-0.05454782767254862
cremad,42,2,1,0.023988687706116493,0.1202,0,1,4.1779,30.5788,0.5224406299987695,0.5227118644067796,0.18217368029693404,-0.05138531065131158
cremad,42,2,2,0.0,0.2146,0,0,4.1779,30.5788,0.5782884213116771,0.5776271186440678,0.2951160442038061,-0.04516256482541792
cremad,42,2,2,0.1,0.2146,0,0,4.1779,30.5788,0.5831456872154547,0.5823728813559322,0.23909890989523364,-0.04544942846903233
cremad,42,2,2,0.2,0.2146,0,0,4.1779,30.5788,0.5878891349821582,0.5871186440677966,0.18810562402808317,-0.04585486909717407
cremad,42,2,2,0.2146,0.2146,1,0,4.1779,30.5788,0.5865663836594069,0.5857627118644068,0.18107438436307044,-0.045916636813271516
cremad,42,2,2,0.3,0.2146,0,0,4.1779,30.5788,0.5928602190230097,0.591864406779661,0.1422355117224292,-0.04660086334290625
cremad,42,2,2,0.5,0.2146,0,0,4.1779,30.5788,0.5948658791682048,0.5932203389830508,0.06569336765013656,-0.04947762752640461
cremad,42,2,2,0.7,0.2146,0,0,4.1779,30.5788,0.5825058447151471,0.5810169491525424,0.013001968717175849,-0.054282284370620104
cremad,42,2,2,1.0,0.2146,0,0,4.1779,30.5788,0.5362803002337885,0.5349152542372881,-0.036852993959676006,-0.061822805218094246
cremad,42,2,2,0.039823289710932776,0.2146,0,1,4.1779,30.5788,0.4769472129937246,0.4786440677966102,0.14474265210587234,-0.05190101629605515
cremad,42,2,5,0.0,0.4059,0,0,4.1779,30.5788,0.5782884213116771,0.5776271186440678,0.2951160442038061,-0.04516256482541792
cremad,42,2,5,0.1,0.4059,0,0,4.1779,30.5788,0.5856773717238833,0.5850847457627119,0.24018817667567882,-0.04544446234519306
cremad,42,2,5,0.2,0.4059,0,0,4.1779,30.5788,0.5910821951519626,0.5905084745762712,0.19036860229275954,-0.0455158543223213
cremad,42,2,5,0.3,0.4059,0,0,4.1779,30.5788,0.5983788605881629,0.5972881355932204,0.14624706539228693,-0.04533462114802056
cremad,42,2,5,0.4059,0.4059,1,0,4.1779,30.5788,0.6046726959517656,0.6033898305084746,0.1055132921746127,-0.0444313663006195
cremad,42,2,5,0.5,0.4059,0,0,4.1779,30.5788,0.6147286821705427,0.6128813559322034,0.07426902313000472,-0.04336101510391366
cremad,42,2,5,0.7,0.4059,0,0,4.1779,30.5788,0.624123292727944,0.6216949152542373,0.02391090636948867,-0.041919781859395044
cremad,42,2,5,1.0,0.4059,0,0,4.1779,30.5788,0.6118986095730282,0.6088135593220338,-0.018985960646253908,-0.03968244802601362
cremad,42,2,5,0.07105594828134788,0.4059,0,1,4.1779,30.5788,0.4343976867232681,0.4386440677966102,0.08168170680827025,-0.055538885643083624
cremad,42,2,10,0.0,0.5774,0,0,4.1779,30.5788,0.5782884213116771,0.5776271186440678,0.2951160442038061,-0.04516256482541792
cremad,42,2,10,0.1,0.5774,0,0,4.1779,30.5788,0.5892118863049095,0.5884745762711865,0.24264805093340414,-0.044677679420260574
cremad,42,2,10,0.2,0.5774,0,0,4.1779,30.5788,0.5971483942414174,0.5966101694915255,0.1948584517899583,-0.04451609496705622
cremad,42,2,10,0.3,0.5774,0,0,4.1779,30.5788,0.6041036052663958,0.6033898305084746,0.15198896622466762,-0.04450958015544071
cremad,42,2,10,0.5,0.5774,0,0,4.1779,30.5788,0.6190383905500184,0.6169491525423729,0.08011714448258545,-0.04472253492385292
cremad,42,2,10,0.5774,0.5774,1,0,4.1779,30.5788,0.6274086378737541,0.6257627118644068,0.05722999679280871,-0.04515767043541974
cremad,42,2,10,0.7,0.5774,0,0,4.1779,30.5788,0.6294142980189491,0.6271186440677966,0.026271850721031775,-0.04606630046265536
cremad,42,2,10,1.0,0.5774,0,0,4.1779,30.5788,0.6373938722775933,0.6338983050847458,-0.023308941070728117,-0.05069750582859989
cremad,42,2,10,0.10269681014464171,0.5774,0,1,4.1779,30.5788,0.42949735449735454,0.4352542372881356,0.06305527906778075,-0.05166582780728479
cremad,42,2,20,0.0,0.7321,0,0,4.1779,30.5788,0.5782884213116771,0.5776271186440678,0.2951160442038061,-0.04516256482541792
cremad,42,2,20,0.1,0.7321,0,0,4.1779,30.5788,0.5878891349821582,0.5871186440677966,0.24178643970194313,-0.04477728384869195
cremad,42,2,20,0.2,0.7321,0,0,4.1779,30.5788,0.5988125999753906,0.5979661016949153,0.19346699725551186,-0.04458261916782558
cremad,42,2,20,0.3,0.7321,0,0,4.1779,30.5788,0.6023471145564169,0.6013559322033898,0.14995032202312863,-0.04422117011830817
cremad,42,2,20,0.5,0.7321,0,0,4.1779,30.5788,0.6112864525655224,0.6101694915254238,0.07947951185576674,-0.043223676190922156
cremad,42,2,20,0.7,0.7321,0,0,4.1779,30.5788,0.633816291374431,0.631864406779661,0.028664415425247114,-0.04294645939770003
cremad,42,2,20,0.7321,0.7321,1,0,4.1779,30.5788,0.6427556293835364,0.6406779661016949,0.022328513829834584,-0.04292210068434166
cremad,42,2,20,1.0,0.7321,0,0,4.1779,30.5788,0.6595607235142119,0.656271186440678,-0.017856165383389744,-0.04347227442122836
cremad,42,2,20,0.1398119435889993,0.7321,0,1,4.1779,30.5788,0.38071859234649935,0.3871186440677966,0.03660363415706058,-0.047790892963480935
