dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,48,1,1,0.1324,0.1324,1,1,6.6041,43.2908,0.5769400352733686,0.5752032520325203,0.219524337683064,-0.05865383121236256
cremad,48,1,1,0.0,0.1324,0,1,6.6041,43.2908,0.5723104056437389,0.5704607046070461,0.289550569423096,-0.06081405893705405
cremad,48,1,1,0.1,0.1324,0,1,6.6041,43.2908,0.5777116402116401,0.575880758807588,0.23632580948894066,-0.05925470352024309
cremad,48,1,1,0.2,0.1324,0,1,6.6041,43.2908,0.5836640211640212,0.5819783197831978,0.18577361988655783,-0.05725696687902193
cremad,48,1,1,0.3,0.1324,0,1,6.6041,43.2908,0.5691137566137566,0.5670731707317073,0.1389806518733936,-0.05527424726959751
cremad,48,1,1,0.5,0.1324,0,1,6.6041,43.2908,0.5591931216931217,0.5575880758807588,0.057295250327748626,-0.05117191403318344
cremad,48,1,1,0.7,0.1324,0,1,6.6041,43.2908,0.5236992945326279,0.5223577235772358,-0.0011282691897731567,-0.04716296625441174
cremad,48,1,1,1.0,0.1324,0,1,6.6041,43.2908,0.4484126984126984,0.44850948509485095,-0.029190848675432868,-0.043424892520531166
cremad,48,1,2,0.2338,0.2338,1,1,6.6041,43.2908,0.5763888888888888,0.5745257452574526,0.16240295338484856,-0.05643755681452056
cremad,48,1,2,0.0,0.2338,0,1,6.6041,43.2908,0.5723104056437389,0.5704607046070461,0.289550569423096,-0.06081405893705405
cremad,48,1,2,0.1,0.2338,0,1,6.6041,43.2908,0.5738536155202821,0.5718157181571816,0.2329565233213069,-0.058705257734581906
cremad,48,1,2,0.2,0.2338,0,1,6.6041,43.2908,0.5788139329805997,0.5772357723577236,0.17956740948408623,-0.056936477107139005
cremad,48,1,2,0.3,0.2338,0,1,6.6041,43.2908,0.5832231040564374,0.5813008130081301,0.1302705130515207,-0.055507626627975704
cremad,48,1,2,0.5,0.2338,0,1,6.6041,43.2908,0.5895061728395062,0.5880758807588076,0.04550721353259668,-0.054226623665210916
cremad,48,1,2,0.7,0.2338,0,1,6.6041,43.2908,0.5680114638447972,0.5663956639566395,-0.015379747386790932,-0.05532464921209801
cremad,48,1,2,1.0,0.2338,0,1,6.6041,43.2908,0.5275573192239859,0.5271002710027101,-0.05001986672976688,-0.05923750467964073
cremad,48,1,5,0.4327,0.4327,1,1,6.6041,43.2908,0.5994268077601411,0.5975609756097561,0.07540302641692698,-0.054985610876663316
cremad,48,1,5,0.0,0.4327,0,1,6.6041,43.2908,0.5723104056437389,0.5704607046070461,0.289550569423096,-0.06081405893705405
cremad,48,1,5,0.1,0.4327,0,1,6.6041,43.2908,0.5812389770723104,0.5792682926829268,0.2324066624312784,-0.0596094249486141
cremad,48,1,5,0.2,0.4327,0,1,6.6041,43.2908,0.5846560846560847,0.5826558265582655,0.17956546235251736,-0.05826843344551946
cremad,48,1,5,0.3,0.4327,0,1,6.6041,43.2908,0.5953483245149912,0.5934959349593496,0.13137172115874218,-0.0567960703607282
cremad,48,1,5,0.5,0.4327,0,1,6.6041,43.2908,0.6039462081128748,0.6023035230352304,0.050575573553489406,-0.054283453017354155
cremad,48,1,5,0.7,0.4327,0,1,6.6041,43.2908,0.6106701940035274,0.6090785907859079,-0.006845215909861757,-0.05336656387372596
cremad,48,1,5,1.0,0.4327,0,1,6.6041,43.2908,0.6061507936507936,0.6050135501355014,-0.04321297989053274,-0.05422812859581594
cremad,48,1,10,0.604,0.604,1,1,6.6041,43.2908,0.6123236331569665,0.6104336043360433,0.018239876775458796,-0.05585342693683781
cremad,48,1,10,0.0,0.604,0,1,6.6041,43.2908,0.5723104056437389,0.5704607046070461,0.289550569423096,-0.06081405893705405
cremad,48,1,10,0.1,0.604,0,1,6.6041,43.2908,0.57826278659612,0.5765582655826558,0.23328251279049672,-0.05967409786590583
cremad,48,1,10,0.2,0.604,0,1,6.6041,43.2908,0.5858686067019401,0.5840108401084011,0.18080908193355505,-0.058854471697561195
cremad,48,1,10,0.3,0.604,0,1,6.6041,43.2908,0.6033950617283951,0.6016260162601627,0.132803467248082,-0.057987915344463126
cremad,48,1,10,0.5,0.604,0,1,6.6041,43.2908,0.6139770723104057,0.6117886178861789,0.051696232295805444,-0.05650330631441669
cremad,48,1,10,0.7,0.604,0,1,6.6041,43.2908,0.6158509700176368,0.6138211382113821,-0.006719563617650692,-0.05538891837217008
cremad,48,1,10,1.0,0.604,0,1,6.6041,43.2908,0.6240079365079366,0.6226287262872628,-0.044572375871349657,-0.053877213863041895
cremad,48,1,20,0.7531,0.7531,1,1,6.6041,43.2908,0.634810405643739,0.6327913279132791,-0.012429261004405667,-0.05124622762608322
cremad,48,1,20,0.0,0.7531,0,1,6.6041,43.2908,0.5723104056437389,0.5704607046070461,0.289550569423096,-0.06081405893705405
cremad,48,1,20,0.1,0.7531,0,1,6.6041,43.2908,0.5804673721340388,0.5785907859078591,0.23467500532022756,-0.05909346892195
cremad,48,1,20,0.2,0.7531,0,1,6.6041,43.2908,0.5906084656084656,0.5887533875338753,0.1835860579238635,-0.057449610142191965
cremad,48,1,20,0.3,0.7531,0,1,6.6041,43.2908,0.6019620811287478,0.6002710027100271,0.13684902063272641,-0.0560703561537661
cremad,48,1,20,0.5,0.7531,0,1,6.6041,43.2908,0.6243386243386243,0.6226287262872628,0.057545799241355056,-0.05363885002471047
cremad,48,1,20,0.7,0.7531,0,1,6.6041,43.2908,0.636904761904762,0.6348238482384824,-0.0007943977836513127,-0.05155084212751504
cremad,48,1,20,1.0,0.7531,0,1,6.6041,43.2908,0.6401014109347442,0.6382113821138211,-0.04354422824484949,-0.050206678962863016
