dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,50,2,1,0.0,0.1243,0,0,4.9161,34.6327,0.4903162298511136,0.49491525423728816,0.291914137086541,-0.05554608451523535
cremad,50,2,1,0.1,0.1243,0,0,4.9161,34.6327,0.519026085886551,0.5227118644067796,0.2288921145937115,-0.05581471454130238
cremad,50,2,1,0.1243,0.1243,1,0,4.9161,34.6327,0.5250922849760059,0.5288135593220339,0.21350888286233927,-0.0557861801089361
cremad,50,2,1,0.2,0.1243,0,0,4.9161,34.6327,0.5364710225175342,0.5396610169491526,0.168701668925614,-0.055481404594751815
cremad,50,2,1,0.3,0.1243,0,0,4.9161,34.6327,0.5499477051802634,0.5525423728813559,0.11624196989719238,-0.05508240281405197
cremad,50,2,1,0.5,0.1243,0,0,4.9161,34.6327,0.5522025347606743,0.5532203389830509,0.03827250334520649,-0.05300118439426704
cremad,50,2,1,0.7,0.1243,0,0,4.9161,34.6327,0.5259751445797957,0.5261016949152543,-0.00872241912143501,-0.052467924886069994
cremad,50,2,1,1.0,0.1243,0,0,4.9161,34.6327,0.46257536606373817,0.4616949152542373,-0.04829538208599704,-0.053927037074858575
cremad,50,2,1,0.025604441098380948,0.1243,0,1,4.9161,34.6327,0.5716315983757844,0.5722033898305084,0.1481127101546793,-0.05589180270684313
cremad,50,2,2,0.0,0.2211,0,0,4.9161,34.6327,0.4903162298511136,0.49491525423728816,0.291914137086541,-0.05554608451523535
cremad,50,2,2,0.1,0.2211,0,0,4.9161,34.6327,0.526870308847053,0.5301694915254237,0.22983498424569238,-0.05292297623021369
cremad,50,2,2,0.2,0.2211,0,0,4.9161,34.6327,0.5461855543250892,0.5491525423728814,0.1727807348814716,-0.04991618531020414
cremad,50,2,2,0.2211,0.2211,1,0,4.9161,34.6327,0.5491725113818137,0.551864406779661,0.16164671006387188,-0.049170204432292586
cremad,50,2,2,0.3,0.2211,0,0,4.9161,34.6327,0.5695828719084534,0.5722033898305084,0.12298795152904507,-0.04636177579064693
