dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,50,4,1,0.0,0.1299,0,0,4.2286,28.3245,0.46976959864128004,0.47283311772315656,0.3049188643958747,-0.056830395660634636
cremad,50,4,1,0.1,0.1299,0,0,4.2286,28.3245,0.4841892375078216,0.4870633893919793,0.24137339632421462,-0.05469372714290088
cremad,50,4,1,0.1299,0.1299,1,0,4.2286,28.3245,0.48998279252704036,0.4922380336351876,0.22251138613846866,-0.05406672664159995
cremad,50,4,1,0.2,0.1299,0,0,4.2286,28.3245,0.505039331366765,0.5064683053040103,0.1799218993357128,-0.053019393256771075
cremad,50,4,1,0.3,0.1299,0,0,4.2286,28.3245,0.509883123268079,0.5109961190168176,0.12531789324468612,-0.052201811289758204
cremad,50,4,1,0.5,0.1299,0,0,4.2286,28.3245,0.5107211495485832,0.5122897800776197,0.04013387762278864,-0.050821637607241676
cremad,50,4,1,0.7,0.1299,0,0,4.2286,28.3245,0.49556963439706797,0.49676584734799484,-0.011355639593777056,-0.05165510899554526
cremad,50,4,1,1.0,0.1299,0,0,4.2286,28.3245,0.44643336015017426,0.4463130659767141,-0.04866124321918086,-0.0541789260484391
cremad,50,4,1,0.025567204986425122,0.1299,0,1,4.2286,28.3245,0.5323254670599803,0.5304010349288486,0.1943764981342806,-0.05875288597190842
cremad,50,4,2,0.0,0.2299,0,0,4.2286,28.3245,0.46976959864128004,0.47283311772315656,0.3049188643958747,-0.056830395660634636
cremad,50,4,2,0.1,0.2299,0,0,4.2286,28.3245,0.4878765531420399,0.49029754204398446,0.23646785313304441,-0.05573284912135179
cremad,50,4,2,0.2,0.2299,0,0,4.2286,28.3245,0.5072461339054259,0.5090556274256145,0.17306047745933562,-0.05452305129224122
cremad,50,4,2,0.2299,0.2299,1,0,4.2286,28.3245,0.5131402520783052,0.5148771021992238,0.15561412838665767,-0.05413083581779432
cremad,50,4,2,0.3,0.2299,0,0,4.2286,28.3245,0.5247217752748726,0.5258732212160414,0.11759266925298739,-0.05341798926149366
cremad,50,4,2,0.5,0.2299,0,0,4.2286,28.3245,0.5445159560203808,0.5446313065976714,0.03302340189101027,-0.051499028934438584
cremad,50,4,2,0.7,0.2299,0,0,4.2286,28.3245,0.5496837847501564,0.5485122897800776,-0.018934563122611436,-0.05001724049834433
cremad,50,4,2,1.0,0.2299,0,0,4.2286,28.3245,0.506866228658264,0.5038809831824063,-0.0530446997755174,-0.048121220743124304
cremad,50,4,2,0.041954276343882636,0.2299,0,1,4.2286,28.3245,0.5156990256547779,0.5135834411384217,0.1450281930722337,-0.05660509000127423
cremad,50,4,5,0.0,0.4274,0,0,4.2286,28.3245,0.46976959864128004,0.47283311772315656,0.3049188643958747,-0.056830395660634636
cremad,50,4,5,0.1,0.4274,0,0,4.2286,28.3245,0.48966434254044877,0.4922380336351876,0.2393371416008021,-0.057858092899077285
cremad,50,4,5,0.2,0.4274,0,0,4.2286,28.3245,0.5060896576383302,0.5077619663648124,0.17935260897277416,-0.05901938647721838
cremad,50,4,5,0.3,0.4274,0,0,4.2286,28.3245,0.5359848484848485,0.536869340232859,0.12592467808268193,-0.06053941694756215
cremad,50,4,5,0.4274,0.4274,1,0,4.2286,28.3245,0.5557734423884867,0.55627425614489,0.06803364176803495,-0.062018519914242454
cremad,50,4,5,0.5,0.4274,0,0,4.2286,28.3245,0.5752491731474032,0.57503234152652,0.04067197957578017,-0.06256946898928373
cremad,50,4,5,0.7,0.4274,0,0,4.2286,28.3245,0.5931494144989721,0.591849935316947,-0.01333315740021579,-0.0621788470520972
cremad,50,4,5,1.0,0.4274,0,0,4.2286,28.3245,0.5946411012782694,0.5912031047865459,-0.05330312221568079,-0.058887706595361244
cremad,50,4,5,0.07412249345776467,0.4274,0,1,4.2286,28.3245,0.48095445606507553,0.48059508408796897,0.08580602794552217,-0.0622587177263183
cremad,50,4,10,0.0,0.5989,0,0,4.2286,28.3245,0.46976959864128004,0.47283311772315656,0.3049188643958747,-0.056830395660634636
cremad,50,4,10,0.1,0.5989,0,0,4.2286,28.3245,0.4910331187986055,0.4935316946959897,0.23995357032346742,-0.057233142569002915
cremad,50,4,10,0.2,0.5989,0,0,4.2286,28.3245,0.5155649414498972,0.5168175937904269,0.18072387576811533,-0.05750791563274671
cremad,50,4,10,0.3,0.5989,0,0,4.2286,28.3245,0.538929114150353,0.5401034928848641,0.12793431457672977,-0.058405084310794386
