dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,50,3,1,0.0,0.1418,0,0,4.9137,29.7477,0.32616586686354127,0.33084745762711865,0.3792905620895044,-0.04955319946914116
cremad,50,3,1,0.1,0.1418,0,0,4.9137,29.7477,0.35948381936754026,0.36406779661016947,0.3084785409208961,-0.048218129111699426
cremad,50,3,1,0.1418,0.1418,1,0,4.9137,29.7477,0.37118247815922234,0.37559322033898307,0.27894491326585147,-0.04736284705478422
cremad,50,3,1,0.2,0.1418,0,0,4.9137,29.7477,0.39027008736311064,0.3945762711864407,0.2393855663155633,-0.04655628958596214
cremad,50,3,1,0.3,0.1418,0,0,4.9137,29.7477,0.42723637258520974,0.4311864406779661,0.1751421407098146,-0.04613026809592036
cremad,50,3,1,0.5,0.1418,0,0,4.9137,29.7477,0.4755813953488372,0.4786440677966102,0.06775663118633801,-0.051912691456391435
cremad,50,3,1,0.7,0.1418,0,0,4.9137,29.7477,0.4897409868340101,0.4915254237288136,-0.0011537721810324086,-0.05630615711524278
cremad,50,3,1,1.0,0.1418,0,0,4.9137,29.7477,0.4536852467085026,0.4549152542372881,-0.03933123511143766,-0.06185441394722879
cremad,50,3,1,0.02542088616458939,0.1418,0,1,4.9137,29.7477,0.38556970591854317,0.3884745762711864,0.2009372087545831,-0.051127505834402065
cremad,50,3,2,0.0,0.2483,0,0,4.9137,29.7477,0.32616586686354127,0.33084745762711865,0.3792905620895044,-0.04955319946914116
cremad,50,3,2,0.1,0.2483,0,0,4.9137,29.7477,0.354306632213609,0.3586440677966102,0.3056526642969768,-0.04657559073397177
cremad,50,3,2,0.2,0.2483,0,0,4.9137,29.7477,0.3843177064107297,0.3884745762711864,0.23579148082942858,-0.04441752678242494
cremad,50,3,2,0.2483,0.2483,1,0,4.9137,29.7477,0.3970191952750093,0.4006779661016949,0.20471800109863958,-0.04336203026959762
cremad,50,3,2,0.3,0.2483,0,0,4.9137,29.7477,0.41676818014027317,0.42033898305084744,0.17359673467198622,-0.04264570208499752
cremad,50,3,2,0.5,0.2483,0,0,4.9137,29.7477,0.4963332102866987,0.49898305084745764,0.0747780557370401,-0.041535789175661364
