dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,48,4,1,0.1288,0.1288,1,1,3.3814,22.8808,0.6152733083042817,0.611254851228978,0.20354182156566214,-0.05747464054526752
cremad,48,4,1,0.0,0.1288,0,1,3.3814,22.8808,0.614535845177438,0.610608020698577,0.26796087884581343,-0.05911899143836408
cremad,48,4,1,0.1,0.1288,0,1,3.3814,22.8808,0.6196925002234737,0.6157826649417852,0.21757795284337078,-0.05787746972684005
cremad,48,4,1,0.2,0.1288,0,1,3.3814,22.8808,0.613904532046125,0.609961190168176,0.16934596509063127,-0.05655216907522931
cremad,48,4,1,0.3,0.1288,0,1,3.3814,22.8808,0.613904532046125,0.609961190168176,0.12575681685877882,-0.054956139290061934
cremad,48,4,1,0.5,0.1288,0,1,3.3814,22.8808,0.5782213730222581,0.57503234152652,0.058161299266234145,-0.053822672214220546
cremad,48,4,1,0.7,0.1288,0,1,3.3814,22.8808,0.5218054438187182,0.5194049159120311,0.01576410884614088,-0.05494290871297203
cremad,48,4,1,1.0,0.1288,0,1,3.3814,22.8808,0.4446455707517654,0.444372574385511,-0.011778456300520546,-0.05680519752808166
cremad,48,4,2,0.2281,0.2281,1,1,3.3814,22.8808,0.613692232055064,0.609961190168176,0.15081093377816934,-0.060199735805091414
cremad,48,4,2,0.0,0.2281,0,1,3.3814,22.8808,0.614535845177438,0.610608020698577,0.26796087884581343,-0.05911899143836408
cremad,48,4,2,0.1,0.2281,0,1,3.3814,22.8808,0.61895503709663,0.6151358344113842,0.21464296979757425,-0.05975834309476902
cremad,48,4,2,0.2,0.2281,0,1,3.3814,22.8808,0.6195863502279432,0.6157826649417852,0.16408390139382156,-0.06019314781722773
cremad,48,4,2,0.3,0.2281,0,1,3.3814,22.8808,0.6125357557879682,0.6086675291073739,0.1183057109304615,-0.06041491320700576
cremad,48,4,2,0.5,0.2281,0,1,3.3814,22.8808,0.5908532224903906,0.5873221216041398,0.044546328992959516,-0.06129044029207531
cremad,48,4,2,0.7,0.2281,0,1,3.3814,22.8808,0.5680142129257173,0.5646830530401035,-0.005396592059250693,-0.06104292981517023
cremad,48,4,2,1.0,0.2281,0,1,3.3814,22.8808,0.5176991150442478,0.5155239327296248,-0.03923663158965951,-0.05840299878696342
cremad,48,4,5,0.4249,0.4249,1,1,3.3814,22.8808,0.6321120497005452,0.628072445019405,0.071984266177334,-0.05552021398433915
cremad,48,4,5,0.0,0.4249,0,1,3.3814,22.8808,0.614535845177438,0.610608020698577,0.26796087884581343,-0.05911899143836408
cremad,48,4,5,0.1,0.4249,0,1,3.3814,22.8808,0.6231675158666309,0.6190168175937905,0.21484595517229277,-0.05838175261057099
cremad,48,4,5,0.2,0.4249,0,1,3.3814,22.8808,0.626430231518727,0.6222509702457956,0.16533926746646976,-0.05748717294565342
cremad,48,4,5,0.3,0.4249,0,1,3.3814,22.8808,0.6283241709126665,0.6241914618369987,0.12061832671329764,-0.056519881414527795
cremad,48,4,5,0.5,0.4249,0,1,3.3814,22.8808,0.638324617860016,0.6338939197930142,0.046680263509946585,-0.055081850122427056
cremad,48,4,5,0.7,0.4249,0,1,3.3814,22.8808,0.623580942165013,0.6203104786545925,-0.0049490839438206535,-0.05477601836637014
cremad,48,4,5,1.0,0.4249,0,1,3.3814,22.8808,0.5938980513095556,0.5912031047865459,-0.03841321823527899,-0.05547201100735588
cremad,48,4,10,0.5964,0.5964,1,1,3.3814,22.8808,0.6320058997050148,0.628072445019405,0.026253085965216805,-0.06267965550432919
cremad,48,4,10,0.0,0.5964,0,1,3.3814,22.8808,0.614535845177438,0.610608020698577,0.26796087884581343,-0.05911899143836408
cremad,48,4,10,0.1,0.5964,0,1,3.3814,22.8808,0.621586439617413,0.6177231565329884,0.2177122233905857,-0.05967930729905735
cremad,48,4,10,0.2,0.5964,0,1,3.3814,22.8808,0.6263240815231965,0.6222509702457956,0.17040380612663775,-0.06026637963124859
cremad,48,4,10,0.3,0.5964,0,1,3.3814,22.8808,0.6314807365692321,0.6274256144890039,0.12726024199481678,-0.060863912871021775
cremad,48,4,10,0.5,0.5964,0,1,3.3814,22.8808,0.6333746759631714,0.6293661060802069,0.05403840730028797,-0.06193946048479049
cremad,48,4,10,0.7,0.5964,0,1,3.3814,22.8808,0.6375815678913024,0.6338939197930142,0.0018777214364211758,-0.06359454803414355
cremad,48,4,10,1.0,0.5964,0,1,3.3814,22.8808,0.629262760346831,0.6261319534282018,-0.03584987725476285,-0.06632788533418044
cremad,48,4,20,0.7472,0.7472,1,1,3.3814,22.8808,0.6406375703942077,0.6364812419146184,-0.005547071557406191,-0.06280304232086387
cremad,48,4,20,0.0,0.7472,0,1,3.3814,22.8808,0.614535845177438,0.610608020698577,0.26796087884581343,-0.05911899143836408
cremad,48,4,20,0.1,0.7472,0,1,3.3814,22.8808,0.6275867077858228,0.6235446313065977,0.21705645992967249,-0.059369534441453986
cremad,48,4,20,0.2,0.7472,0,1,3.3814,22.8808,0.6295867971752928,0.6254851228978008,0.16953925182953355,-0.059784399351433315
cremad,48,4,20,0.3,0.7472,0,1,3.3814,22.8808,0.635899928488424,0.6319534282018111,0.12639258280911925,-0.060140269163403204
cremad,48,4,20,0.5,0.7472,0,1,3.3814,22.8808,0.635899928488424,0.6319534282018111,0.05420942802733997,-0.06131177088017026
cremad,48,4,20,0.7,0.7472,0,1,3.3814,22.8808,0.6412688835255208,0.6371280724450195,0.003364211112562465,-0.0624595251457567
cremad,48,4,20,1.0,0.7472,0,1,3.3814,22.8808,0.6445260123357469,0.6410090556274256,-0.03334791153651828,-0.06483037410748782
