dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,50,2,1,0.1243,0.1243,1,1,4.9161,34.6327,0.6175095361141872,0.6149152542372881,0.20929651053487985,-0.04794841911872716
cremad,50,2,1,0.0,0.1243,0,1,4.9161,34.6327,0.6105543250892088,0.6081355932203389,0.2783283271774928,-0.048573958111171045
cremad,50,2,1,0.1,0.1243,0,1,4.9161,34.6327,0.6148640334686847,0.6122033898305085,0.22255083430497358,-0.048106697294133305
cremad,50,2,1,0.2,0.1243,0,1,4.9161,34.6327,0.6173957179771133,0.6149152542372881,0.16944204991604117,-0.04756878847035306
cremad,50,2,1,0.3,0.1243,0,1,4.9161,34.6327,0.6125384520733358,0.6101694915254238,0.1211167981937562,-0.04721597473872219
cremad,50,2,1,0.5,0.1243,0,1,4.9161,34.6327,0.5830749354005168,0.5810169491525424,0.04077633903828115,-0.04841853369060445
cremad,50,2,1,0.7,0.1243,0,1,4.9161,34.6327,0.5389473360403593,0.5369491525423729,-0.01419608092713709,-0.051271955580675765
cremad,50,2,1,1.0,0.1243,0,1,4.9161,34.6327,0.46257536606373817,0.4616949152542373,-0.04829538208599704,-0.053927037074858575
cremad,50,2,2,0.2211,0.2211,1,1,4.9161,34.6327,0.623917189614864,0.6210169491525424,0.1592414983792354,-0.04333078405832147
cremad,50,2,2,0.0,0.2211,0,1,4.9161,34.6327,0.6105543250892088,0.6081355932203389,0.2783283271774928,-0.048573958111171045
cremad,50,2,2,0.1,0.2211,0,1,4.9161,34.6327,0.6175095361141872,0.6149152542372881,0.22241129942114313,-0.046462937346325006
cremad,50,2,2,0.2,0.2211,0,1,4.9161,34.6327,0.6224806201550387,0.6196610169491525,0.16972583112257933,-0.04388242999361491
cremad,50,2,2,0.3,0.2211,0,1,4.9161,34.6327,0.6304171280915466,0.6277966101694915,0.12168823195230072,-0.04169812324795341
cremad,50,2,2,0.5,0.2211,0,1,4.9161,34.6327,0.6286606373815676,0.6257627118644068,0.0431943149412195,-0.038843437639117795
cremad,50,2,2,0.7,0.2211,0,1,4.9161,34.6327,0.6102128706779869,0.6081355932203389,-0.008018585595806371,-0.037613566939815435
cremad,50,2,2,1.0,0.2211,0,1,4.9161,34.6327,0.5485265165497722,0.5471186440677966,-0.03514682082807763,-0.03650155550676182
cremad,50,2,5,0.4151,0.4151,1,1,4.9161,34.6327,0.6333118001722653,0.6298305084745762,0.08657203633664068,-0.04878395119762757
cremad,50,2,5,0.0,0.4151,0,1,4.9161,34.6327,0.6105543250892088,0.6081355932203389,0.2783283271774928,-0.048573958111171045
cremad,50,2,5,0.1,0.4151,0,1,4.9161,34.6327,0.6211578688322874,0.6183050847457627,0.22532383453315008,-0.04860040039733882
cremad,50,2,5,0.2,0.4151,0,1,4.9161,34.6327,0.6267903285345146,0.6237288135593221,0.1762395176232623,-0.04857682880859393
cremad,50,2,5,0.3,0.4151,0,1,4.9161,34.6327,0.6303248431155407,0.6271186440677966,0.13175157682876737,-0.048455697182838264
cremad,50,2,5,0.5,0.4151,0,1,4.9161,34.6327,0.6343146302448629,0.6305084745762712,0.05740182496240287,-0.04889762486654092
cremad,50,2,5,0.7,0.4151,0,1,4.9161,34.6327,0.6246000984373078,0.6210169491525424,0.0020866254295448528,-0.049267916004375856
cremad,50,2,5,1.0,0.4151,0,1,4.9161,34.6327,0.610142118863049,0.6067796610169491,-0.04080980483175001,-0.05041061807713554
cremad,50,2,10,0.5867,0.5867,1,1,4.9161,34.6327,0.6464254952627045,0.6433898305084745,0.02905854244284889,-0.04511755943150142
cremad,50,2,10,0.0,0.5867,0,1,4.9161,34.6327,0.6105543250892088,0.6081355932203389,0.2783283271774928,-0.048573958111171045
cremad,50,2,10,0.1,0.5867,0,1,4.9161,34.6327,0.6197212993724622,0.6169491525423729,0.22564147861455375,-0.047962415109498835
cremad,50,2,10,0.2,0.5867,0,1,4.9161,34.6327,0.6299833887043189,0.6271186440677966,0.17686414826206542,-0.04733459112489591
cremad,50,2,10,0.3,0.5867,0,1,4.9161,34.6327,0.6395841023748,0.6366101694915254,0.1323494751993195,-0.046675208148444725
cremad,50,2,10,0.5,0.5867,0,1,4.9161,34.6327,0.639697920511874,0.6366101694915254,0.05610813952473048,-0.0455797758934402
cremad,50,2,10,0.7,0.5867,0,1,4.9161,34.6327,0.6424572412944506,0.6393220338983051,-0.00036206230219537616,-0.044652009536144455
cremad,50,2,10,1.0,0.5867,0,1,4.9161,34.6327,0.6445551864156516,0.6413559322033898,-0.04338602496695554,-0.04432776673984051
cremad,50,2,20,0.7395,0.7395,1,1,4.9161,34.6327,0.6465608465608466,0.6427118644067796,-0.00481798763876462,-0.04867360583291713
cremad,50,2,20,0.0,0.7395,0,1,4.9161,34.6327,0.6105543250892088,0.6081355932203389,0.2783283271774928,-0.048573958111171045
cremad,50,2,20,0.1,0.7395,0,1,4.9161,34.6327,0.6231419958164144,0.6203389830508474,0.2256358557970488,-0.04847136825943732
cremad,50,2,20,0.2,0.7395,0,1,4.9161,34.6327,0.629777285591239,0.6264406779661017,0.17721622175675966,-0.04836076912012022
cremad,50,2,20,0.3,0.7395,0,1,4.9161,34.6327,0.633859357696567,0.6305084745762712,0.13278004778422137,-0.04831443682179515
cremad,50,2,20,0.5,0.7395,0,1,4.9161,34.6327,0.64380152577827,0.64,0.05801968641794186,-0.04829428597104801
cremad,50,2,20,0.7,0.7395,0,1,4.9161,34.6327,0.6471084040851484,0.6433898305084745,0.0034701905031084834,-0.0485849535329983
