dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,48,3,1,0.1214,0.1214,1,1,4.9577,35.8662,0.6066076042820229,0.6033898305084746,0.1969176373887369,-0.043552247198773486
cremad,48,3,1,0.0,0.1214,0,1,4.9577,35.8662,0.6030730897009967,0.6,0.25452968715938873,-0.03826778675023057
cremad,48,3,1,0.1,0.1214,0,1,4.9577,35.8662,0.6087055494032239,0.6054237288135593,0.2070224479298961,-0.0426518826977107
cremad,48,3,1,0.2,0.1214,0,1,4.9577,35.8662,0.6147717484926787,0.6115254237288136,0.16079475373200403,-0.04686063668826623
cremad,48,3,1,0.3,0.1214,0,1,4.9577,35.8662,0.6139965546942291,0.6108474576271187,0.11700185045953759,-0.05017645127659609
cremad,48,3,1,0.5,0.1214,0,1,4.9577,35.8662,0.588707395102744,0.5864406779661017,0.0477595934877586,-0.05146371072234324
cremad,48,3,1,0.7,0.1214,0,1,4.9577,35.8662,0.5486188015257784,0.5477966101694915,0.002437256206305527,-0.04939025055384416
cremad,48,3,1,1.0,0.1214,0,1,4.9577,35.8662,0.4843792297280669,0.4847457627118644,-0.02454056522382242,-0.04623886209238748
cremad,48,3,2,0.2166,0.2166,1,1,4.9577,35.8662,0.6023194290636151,0.5986440677966102,0.15349235786488613,-0.04224931570015755
cremad,48,3,2,0.0,0.2166,0,1,4.9577,35.8662,0.6030730897009967,0.6,0.25452968715938873,-0.03826778675023057
cremad,48,3,2,0.1,0.2166,0,1,4.9577,35.8662,0.6055124892334195,0.6020338983050847,0.20620362940603787,-0.039628503929662884
cremad,48,3,2,0.2,0.2166,0,1,4.9577,35.8662,0.6043035560477421,0.6006779661016949,0.16075671101708178,-0.04181303666059666
cremad,48,3,2,0.3,0.2166,0,1,4.9577,35.8662,0.5990125507567369,0.5952542372881356,0.11862325105180638,-0.04461380833645823
cremad,48,3,2,0.5,0.2166,0,1,4.9577,35.8662,0.5932662729174357,0.5898305084745763,0.04674036414724281,-0.05130903816833943
cremad,48,3,2,0.7,0.2166,0,1,4.9577,35.8662,0.5744985849637012,0.5715254237288135,-0.003861487606449998,-0.05848052927352754
cremad,48,3,2,1.0,0.2166,0,1,4.9577,35.8662,0.5341116032976498,0.5315254237288135,-0.041269642490683545,-0.0661093907985899
cremad,48,3,5,0.4087,0.4087,1,1,4.9577,35.8662,0.6305309462286206,0.6277966101694915,0.07905608862884961,-0.03804129681406643
cremad,48,3,5,0.0,0.4087,0,1,4.9577,35.8662,0.6030730897009967,0.6,0.25452968715938873,-0.03826778675023057
cremad,48,3,5,0.1,0.4087,0,1,4.9577,35.8662,0.6088193675402979,0.6054237288135593,0.20470453093044272,-0.03803897567284853
cremad,48,3,5,0.2,0.4087,0,1,4.9577,35.8662,0.6153193060169805,0.6122033898305085,0.1592779490720755,-0.03792801053423123
cremad,48,3,5,0.3,0.4087,0,1,4.9577,35.8662,0.624031007751938,0.6210169491525424,0.11831732444539789,-0.03782599954651644
cremad,48,3,5,0.5,0.4087,0,1,4.9577,35.8662,0.6340654608096469,0.6311864406779661,0.05076961210048214,-0.03839261784404968
cremad,48,3,5,0.7,0.4087,0,1,4.9577,35.8662,0.6386950904392764,0.6359322033898305,0.004880321508542451,-0.039247545601022615
cremad,48,3,5,1.0,0.4087,0,1,4.9577,35.8662,0.6046942291128338,0.6027118644067797,-0.023396675570222847,-0.0415189484283891
cremad,48,3,10,0.5802,0.5802,1,1,4.9577,35.8662,0.6440076288913498,0.6406779661016949,0.033163883992535226,-0.03529362534960789
cremad,48,3,10,0.0,0.5802,0,1,4.9577,35.8662,0.6030730897009967,0.6,0.25452968715938873,-0.03826778675023057
cremad,48,3,10,0.1,0.5802,0,1,4.9577,35.8662,0.6135628153070014,0.6101694915254238,0.20635022745313947,-0.03783370601414493
cremad,48,3,10,0.2,0.5802,0,1,4.9577,35.8662,0.6234834502276363,0.6203389830508474,0.1621912094465081,-0.03731300752399491
cremad,48,3,10,0.3,0.5802,0,1,4.9577,35.8662,0.629891103728313,0.6264406779661017,0.12190473391396583,-0.03672137441618517
cremad,48,3,10,0.5,0.5802,0,1,4.9577,35.8662,0.6393779992617201,0.6359322033898305,0.054949014937788476,-0.03583848760522024
cremad,48,3,10,0.7,0.5802,0,1,4.9577,35.8662,0.6420235019072228,0.6386440677966102,0.007257030777664042,-0.03470974700059859
cremad,48,3,10,1.0,0.5802,0,1,4.9577,35.8662,0.6356158484065461,0.632542372881356,-0.024808675415830983,-0.0342811502920215
cremad,48,3,20,0.7344,0.7344,1,1,4.9577,35.8662,0.6624338624338625,0.6589830508474577,0.005854950656541291,-0.04001096989871389
cremad,48,3,20,0.0,0.7344,0,1,4.9577,35.8662,0.6030730897009967,0.6,0.25452968715938873,-0.03826778675023057
cremad,48,3,20,0.1,0.7344,0,1,4.9577,35.8662,0.6125599852344039,0.6094915254237289,0.20734089207182116,-0.0386960838905166
cremad,48,3,20,0.2,0.7344,0,1,4.9577,35.8662,0.6209517657192075,0.6176271186440678,0.1640839211074656,-0.039022310133393745
cremad,48,3,20,0.3,0.7344,0,1,4.9577,35.8662,0.627906976744186,0.624406779661017,0.1246186251317658,-0.039382176149364234
