dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,49,2,1,0.1246,0.1246,1,1,3.6803,25.8567,0.5850529100529102,0.5796610169491525,0.2732240972680171,-0.04773479259072744
cremad,49,2,1,0.0,0.1246,0,1,3.6803,25.8567,0.5842777162544605,0.5789830508474576,0.35685623962415747,-0.04692596761297807
cremad,49,2,1,0.1,0.1246,0,1,3.6803,25.8567,0.5879260489725606,0.5823728813559322,0.28949493322117537,-0.047483626656903866
cremad,49,2,1,0.2,0.1246,0,1,3.6803,25.8567,0.5918727697797466,0.5871186440677966,0.2247103541100497,-0.048459233193009155
cremad,49,2,1,0.3,0.1246,0,1,3.6803,25.8567,0.5884520733357943,0.583728813559322,0.16563327923231608,-0.049518336795090434
cremad,49,2,1,0.5,0.1246,0,1,3.6803,25.8567,0.5617263442844838,0.5579661016949152,0.07263383530505063,-0.05149437427996606
cremad,49,2,1,0.7,0.1246,0,1,3.6803,25.8567,0.5188999630860095,0.5159322033898305,0.01718169518245194,-0.05169007231370859
cremad,49,2,1,1.0,0.1246,0,1,3.6803,25.8567,0.45144579795742584,0.45016949152542374,-0.011975761221433956,-0.050227705675333745
cremad,49,2,2,0.2216,0.2216,1,1,3.6803,25.8567,0.6095453426848776,0.6040677966101695,0.22220095808662288,-0.049522522363913524
cremad,49,2,2,0.0,0.2216,0,1,3.6803,25.8567,0.5842777162544605,0.5789830508474576,0.35685623962415747,-0.04692596761297807
cremad,49,2,2,0.1,0.2216,0,1,3.6803,25.8567,0.5957487387719946,0.5905084745762712,0.2947607213276693,-0.04800234453584551
cremad,49,2,2,0.2,0.2216,0,1,3.6803,25.8567,0.6088839670235019,0.6033898305084746,0.23476133196387572,-0.04925302783623575
cremad,49,2,2,0.3,0.2216,0,1,3.6803,25.8567,0.6141749723145072,0.6088135593220338,0.17885325928751783,-0.050308295801190894
cremad,49,2,2,0.5,0.2216,0,1,3.6803,25.8567,0.6028177679340471,0.5972881355932204,0.08771609425178184,-0.05173432076721962
cremad,49,2,2,0.7,0.2216,0,1,3.6803,25.8567,0.5858281038513596,0.5803389830508474,0.024624215382458736,-0.05256779250637411
cremad,49,2,2,1.0,0.2216,0,1,3.6803,25.8567,0.5369139904023625,0.5328813559322034,-0.021757268701483312,-0.053775285099999515
cremad,49,2,5,0.4158,0.4158,1,1,3.6803,25.8567,0.6144948935646609,0.6094915254237289,0.11601072064633122,-0.04817670871642932
cremad,49,2,5,0.0,0.4158,0,1,3.6803,25.8567,0.5842777162544605,0.5789830508474576,0.35685623962415747,-0.04692596761297807
cremad,49,2,5,0.1,0.4158,0,1,3.6803,25.8567,0.5904577334809893,0.5850847457627119,0.2909937313543711,-0.04748775331914423
cremad,49,2,5,0.2,0.4158,0,1,3.6803,25.8567,0.6040267011197245,0.5986440677966102,0.22959104254486684,-0.047841466892948326
cremad,49,2,5,0.3,0.4158,0,1,3.6803,25.8567,0.6097514457979574,0.6047457627118644,0.17320915675632298,-0.04813055221903806
cremad,49,2,5,0.5,0.4158,0,1,3.6803,25.8567,0.616592838685862,0.6115254237288136,0.08092599224049657,-0.04821681965935465
cremad,49,2,5,0.7,0.4158,0,1,3.6803,25.8567,0.6196720807185924,0.6149152542372881,0.019390450031988138,-0.048044430671452254
cremad,49,2,5,1.0,0.4158,0,1,3.6803,25.8567,0.6061953980558631,0.6020338983050847,-0.016497004822360495,-0.04758042567522569
cremad,49,2,10,0.5873,0.5873,1,1,3.6803,25.8567,0.6271748492678725,0.6223728813559322,0.04835822272214951,-0.052353334385383477
cremad,49,2,10,0.0,0.5873,0,1,3.6803,25.8567,0.5842777162544605,0.5789830508474576,0.35685623962415747,-0.04692596761297807
cremad,49,2,10,0.1,0.5873,0,1,3.6803,25.8567,0.5912329272794389,0.5857627118644068,0.2929257511950212,-0.048115745028012746
cremad,49,2,10,0.2,0.5873,0,1,3.6803,25.8567,0.5992832533530208,0.5938983050847457,0.23260046129367984,-0.04923532801047337
cremad,49,2,10,0.3,0.5873,0,1,3.6803,25.8567,0.6061246462409252,0.6006779661016949,0.17683541238294698,-0.05029246329400827
cremad,49,2,10,0.5,0.5873,0,1,3.6803,25.8567,0.6225452196382429,0.6176271186440678,0.08186193794875152,-0.05188427303417864
cremad,49,2,10,0.7,0.5873,0,1,3.6803,25.8567,0.6269472129937246,0.6223728813559322,0.013553394630091198,-0.05259373316802041
cremad,49,2,10,1.0,0.5873,0,1,3.6803,25.8567,0.6366402116402116,0.632542372881356,-0.0340365802560898,-0.052697020170548114
cremad,49,2,20,0.74,0.74,1,1,3.6803,25.8567,0.6384182355112588,0.6338983050847458,0.0025646551832201325,-0.052727121942234056
cremad,49,2,20,0.0,0.74,0,1,3.6803,25.8567,0.5842777162544605,0.5789830508474576,0.35685623962415747,-0.04692596761297807
cremad,49,2,20,0.1,0.74,0,1,3.6803,25.8567,0.5920081210778886,0.5864406779661017,0.2915095110004171,-0.04778343712976518
cremad,49,2,20,0.2,0.74,0,1,3.6803,25.8567,0.6017226528854436,0.5959322033898306,0.23033057953042313,-0.04859410058747482
cremad,49,2,20,0.3,0.74,0,1,3.6803,25.8567,0.6103205364833272,0.6047457627118644,0.17442128263941958,-0.049538176406320744
cremad,49,2,20,0.5,0.74,0,1,3.6803,25.8567,0.6179155900086133,0.6128813559322034,0.08006118105031135,-0.051030658955468766
cremad,49,2,20,0.7,0.74,0,1,3.6803,25.8567,0.6310292850990525,0.6264406779661017,0.012647841996679787,-0.05247616336577465
cremad,49,2,20,1.0,0.74,0,1,3.6803,25.8567,0.6411775562938353,0.6366101694915254,-0.03464275871451328,-0.05452762221025509
