dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,50,5,1,0.1189,0.1189,1,1,4.5891,34.0163,0.5606133605114426,0.5571428571428572,0.3413488743673576,-0.05889388600230916
cremad,50,5,1,0.0,0.1189,0,1,4.5891,34.0163,0.5468884153309244,0.5435374149659864,0.443029159254011,-0.05738645947451726
cremad,50,5,1,0.1,0.1189,0,1,4.5891,34.0163,0.5606133605114426,0.5571428571428572,0.3573468683827281,-0.05877362674307296
cremad,50,5,1,0.2,0.1189,0,1,4.5891,34.0163,0.5616078322369437,0.5585034013605442,0.27444596854769765,-0.05913943604048466
cremad,50,5,1,0.3,0.1189,0,1,4.5891,34.0163,0.5637110472837332,0.5605442176870749,0.19829692516358843,-0.05865019656098447
cremad,50,5,1,0.5,0.1189,0,1,4.5891,34.0163,0.5392476605207078,0.536734693877551,0.07723974839425729,-0.05724419060909369
cremad,50,5,1,0.7,0.1189,0,1,4.5891,34.0163,0.5006145958800458,0.4993197278911565,0.004078120566778587,-0.05721671060953959
cremad,50,5,1,1.0,0.1189,0,1,4.5891,34.0163,0.4386299762191544,0.4380952380952381,-0.031250898368760716,-0.05776570359728428
cremad,50,5,2,0.2125,0.2125,1,1,4.5891,34.0163,0.5748911331418511,0.5714285714285714,0.27341006278302293,-0.06145737519979999
cremad,50,5,2,0.0,0.2125,0,1,4.5891,34.0163,0.5468884153309244,0.5435374149659864,0.443029159254011,-0.05738645947451726
cremad,50,5,2,0.1,0.2125,0,1,4.5891,34.0163,0.5639334136322925,0.5605442176870749,0.36112816611166654,-0.058951262411063965
cremad,50,5,2,0.2,0.2125,0,1,4.5891,34.0163,0.5735631118935112,0.5700680272108843,0.28293529444755094,-0.061163243668917566
cremad,50,5,2,0.3,0.2125,0,1,4.5891,34.0163,0.5816424225578306,0.5782312925170068,0.2099319481664197,-0.06399155267242662
cremad,50,5,2,0.5,0.2125,0,1,4.5891,34.0163,0.5755520553445134,0.5727891156462585,0.08503046596125596,-0.07098678259801883
cremad,50,5,2,0.7,0.2125,0,1,4.5891,34.0163,0.5431205410914481,0.5408163265306123,-0.0033123331599025363,-0.07736393371224803
