dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,47,1,1,0.1339,0.1339,1,1,3.9146,25.3132,0.5933641975308642,0.5928184281842819,0.24834358739987827,-0.03772523148300877
cremad,47,1,1,0.0,0.1339,0,1,3.9146,25.3132,0.5878527336860669,0.5873983739837398,0.32688964662887665,-0.037123801286216285
cremad,47,1,2,0.2362,0.2362,1,1,3.9146,25.3132,0.6068121693121693,0.6056910569105691,0.18270092497044077,-0.03605903380051867
cremad,47,1,2,0.0,0.2362,0,1,3.9146,25.3132,0.5878527336860669,0.5873983739837398,0.32688964662887665,-0.037123801286216285
cremad,47,1,5,0.4361,0.4361,1,1,3.9146,25.3132,0.626763668430335,0.6253387533875339,0.09220159300073938,-0.042127537461701614
cremad,47,1,5,0.0,0.4361,0,1,3.9146,25.3132,0.5878527336860669,0.5873983739837398,0.32688964662887665,-0.037123801286216285
cremad,47,1,10,0.6073,0.6073,1,1,3.9146,25.3132,0.6442901234567902,0.6436314363143631,0.02667050391627601,-0.03008633024337204
cremad,47,1,10,0.0,0.6073,0,1,3.9146,25.3132,0.5878527336860669,0.5873983739837398,0.32688964662887665,-0.037123801286216285
cremad,47,1,20,0.7557,0.7557,1,1,3.9146,25.3132,0.6531084656084656,0.6531165311653117,-0.011177534413000956,-0.03697223162971053
cremad,47,1,20,0.0,0.7557,0,1,3.9146,25.3132,0.5878527336860669,0.5873983739837398,0.32688964662887665,-0.037123801286216285
