dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,45,5,1,0.117,0.117,1,1,4.3654,32.931,0.5752215942431823,0.572108843537415,0.3283300740455215,-0.06258849518751575
cremad,45,5,1,0.0,0.117,0,1,4.3654,32.931,0.5662559066061336,0.563265306122449,0.4153651057946326,-0.06249367993020449
cremad,45,5,2,0.2096,0.2096,1,1,4.3654,32.931,0.5793168411624818,0.5761904761904761,0.2613338920910335,-0.06031654363010652
cremad,45,5,2,0.0,0.2096,0,1,4.3654,32.931,0.5662559066061336,0.563265306122449,0.4153651057946326,-0.06249367993020449
cremad,45,5,5,0.3986,0.3986,1,1,4.3654,32.931,0.5837456376046203,0.5802721088435374,0.15800089678592233,-0.0561585707674066
cremad,45,5,5,0.0,0.3986,0,1,4.3654,32.931,0.5662559066061336,0.563265306122449,0.4153651057946326,-0.06249367993020449
cremad,45,5,10,0.57,0.57,1,1,4.3654,32.931,0.6177213626115693,0.6149659863945578,0.07903932400553781,-0.04890641752057334
cremad,45,5,10,0.0,0.57,0,1,4.3654,32.931,0.5662559066061336,0.563265306122449,0.4153651057946326,-0.06249367993020449
cremad,45,5,20,0.7261,0.7261,1,1,4.3654,32.931,0.6300071033694679,0.6272108843537415,0.030120377663673814,-0.05016342407599872
cremad,45,5,20,0.0,0.7261,0,1,4.3654,32.931,0.5662559066061336,0.563265306122449,0.4153651057946326,-0.06249367993020449
