dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,47,5,1,0.0,0.1183,0,0,4.4093,32.8491,0.4083881528150963,0.41360544217687073,0.4443979593014804,-0.030697058444892455
cremad,47,5,1,0.1,0.1183,0,0,4.4093,32.8491,0.4319651626053924,0.43673469387755104,0.35973536723451627,-0.03461117061985508
cremad,47,5,1,0.1183,0.1183,1,0,4.4093,32.8491,0.43063714135705244,0.43537414965986393,0.344508214274192,-0.035299630943114835
cremad,47,5,1,0.2,0.1183,0,0,4.4093,32.8491,0.4403780227925507,0.4448979591836735,0.27822712694134566,-0.03836496833349745
cremad,47,5,1,0.3,0.1183,0,0,4.4093,32.8491,0.45985978566354735,0.4639455782312925,0.20551881669327976,-0.04176467467557643
cremad,47,5,1,0.5,0.1183,0,0,4.4093,32.8491,0.4777973377806603,0.48027210884353744,0.09793523751076716,-0.04482238565015084
cremad,47,5,1,0.7,0.1183,0,0,4.4093,32.8491,0.47758423669662436,0.4782312925170068,0.03570361265571087,-0.04902453918818228
cremad,47,5,1,1.0,0.1183,0,0,4.4093,32.8491,0.43243151425306525,0.43197278911564624,-0.005956819672295666,-0.05461316750323775
cremad,47,5,1,0.024169052853704007,0.1183,0,1,4.4093,32.8491,0.40995398251953424,0.41156462585034015,0.29035527946999506,-0.03709852572667227
cremad,47,5,2,0.0,0.2116,0,0,4.4093,32.8491,0.4083881528150963,0.41360544217687073,0.4443979593014804,-0.030697058444892455
cremad,47,5,2,0.1,0.2116,0,0,4.4093,32.8491,0.43594922635041233,0.44081632653061226,0.3614899382256658,-0.0322188455075656
cremad,47,5,2,0.2,0.2116,0,0,4.4093,32.8491,0.45852867599369956,0.463265306122449,0.28252203381105145,-0.03403543450517521
cremad,47,5,2,0.2116,0.2116,1,0,4.4093,32.8491,0.46129590166465917,0.46598639455782315,0.27383635432885933,-0.03423199576091651
cremad,47,5,2,0.3,0.2116,0,0,4.4093,32.8491,0.4705951388245468,0.4748299319727891,0.21222920464653772,-0.03493195989567699
cremad,47,5,2,0.5,0.2116,0,0,4.4093,32.8491,0.4904166280613978,0.4925170068027211,0.10137296885686986,-0.03631135999013413
cremad,47,5,2,0.7,0.2116,0,0,4.4093,32.8491,0.5054757713332715,0.5061224489795918,0.028071765793598935,-0.03805840726995413
cremad,47,5,2,1.0,0.2116,0,0,4.4093,32.8491,0.49298001791284474,0.49115646258503404,-0.025515189119840187,-0.04396832967152253
cremad,47,5,2,0.039759094997890716,0.2116,0,1,4.4093,32.8491,0.4086352265357176,0.40816326530612246,0.24539988450557626,-0.03975178417362457
cremad,47,5,5,0.0,0.4016,0,0,4.4093,32.8491,0.4083881528150963,0.41360544217687073,0.4443979593014804,-0.030697058444892455
cremad,47,5,5,0.1,0.4016,0,0,4.4093,32.8491,0.4338460113036227,0.4387755102040816,0.3600684998399033,-0.03412329981000717
cremad,47,5,5,0.2,0.4016,0,0,4.4093,32.8491,0.4491213440810402,0.45374149659863944,0.2831609317656949,-0.03756239133354544
cremad,47,5,5,0.3,0.4016,0,0,4.4093,32.8491,0.47048704407177494,0.4741496598639456,0.2138412421764877,-0.040450743265852296
cremad,47,5,5,0.4016,0.4016,1,0,4.4093,32.8491,0.4883103245931004,0.49115646258503404,0.15379739053830388,-0.04239173124936002
cremad,47,5,5,0.5,0.4016,0,0,4.4093,32.8491,0.5149881095771951,0.5170068027210885,0.10500035676130892,-0.04395716522671478
cremad,47,5,5,0.7,0.4016,0,0,4.4093,32.8491,0.5403409617344576,0.5408163265306123,0.029332969944241505,-0.044237665005914195
cremad,47,5,5,1.0,0.4016,0,0,4.4093,32.8491,0.5520862287284969,0.5496598639455782,-0.027301111650466225,-0.04950881192118839
cremad,47,5,5,0.07090690557659338,0.4016,0,1,4.4093,32.8491,0.40111492016430406,0.39931972789115644,0.17015349518953782,-0.04580912169421758
cremad,47,5,10,0.0,0.5731,0,0,4.4093,32.8491,0.4083881528150963,0.41360544217687073,0.4443979593014804,-0.030697058444892455
cremad,47,5,10,0.1,0.5731,0,0,4.4093,32.8491,0.4261002501621422,0.4306122448979592,0.36056083671833017,-0.03306754276942048
cremad,47,5,10,0.2,0.5731,0,0,4.4093,32.8491,0.4548781617715186,0.45918367346938777,0.28356273117494224,-0.03522442595758957
cremad,47,5,10,0.3,0.5731,0,0,4.4093,32.8491,0.48144476358133353,0.4850340136054422,0.21566670399509125,-0.036935234075611945
cremad,47,5,10,0.5,0.5731,0,0,4.4093,32.8491,0.5227338707186756,0.5251700680272109,0.10471729272107133,-0.03922452506440255
cremad,47,5,10,0.5731,0.5731,1,0,4.4093,32.8491,0.5412211618641712,0.5428571428571428,0.07319567428640106,-0.03961667744319719
cremad,47,5,10,0.7,0.5731,0,0,4.4093,32.8491,0.5659100033972636,0.5659863945578232,0.029935399409264818,-0.03938584371361564
cremad,47,5,10,1.0,0.5731,0,0,4.4093,32.8491,0.5866209580283517,0.5836734693877551,-0.03039142505536141,-0.04177802108091733
