dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,46,4,1,0.1322,0.1322,1,1,3.2628,21.4153,0.6083400375435773,0.6028460543337646,0.2129783186621026,-0.05626807078660612
cremad,46,4,1,0.0,0.1322,0,1,3.2628,21.4153,0.6096026638062036,0.6041397153945667,0.2787650989885888,-0.05669154681313149
cremad,46,4,2,0.2335,0.2335,1,1,3.2628,21.4153,0.6103345400911772,0.6054333764553687,0.1645505739605495,-0.0547633265571994
cremad,46,4,2,0.0,0.2335,0,1,3.2628,21.4153,0.6096026638062036,0.6041397153945667,0.2787650989885888,-0.05669154681313149
cremad,46,4,5,0.4324,0.4324,1,1,3.2628,21.4153,0.6148598820058997,0.609961190168176,0.08408026466990659,-0.05520574287735425
cremad,46,4,5,0.0,0.4324,0,1,3.2628,21.4153,0.6096026638062036,0.6041397153945667,0.2787650989885888,-0.05669154681313149
cremad,46,4,10,0.6037,0.6037,1,1,3.2628,21.4153,0.6408498703852686,0.6364812419146184,0.0385544412633525,-0.050831966707010956
cremad,46,4,10,0.0,0.6037,0,1,3.2628,21.4153,0.6096026638062036,0.6041397153945667,0.2787650989885888,-0.05669154681313149
cremad,46,4,20,0.7529,0.7529,1,1,3.2628,21.4153,0.6494815410744614,0.6448900388098319,0.008354616834703066,-0.05085171842743641
cremad,46,4,20,0.0,0.7529,0,1,3.2628,21.4153,0.6096026638062036,0.6041397153945667,0.2787650989885888,-0.05669154681313149
