dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,47,2,1,0.1211,0.1211,1,1,4.3836,31.8122,0.6231635289774825,0.6196610169491525,0.23645908064928545,-0.04299962627177667
cremad,47,2,1,0.0,0.1211,0,1,4.3836,31.8122,0.6056263073704935,0.6020338983050847,0.30727868668121827,-0.03936914741804465
cremad,47,2,2,0.216,0.216,1,1,4.3836,31.8122,0.6191952750092286,0.615593220338983,0.18431342369416104,-0.04213862413430647
cremad,47,2,2,0.0,0.216,0,1,4.3836,31.8122,0.6056263073704935,0.6020338983050847,0.30727868668121827,-0.03936914741804465
cremad,47,2,5,0.4079,0.4079,1,1,4.3836,31.8122,0.6258305647840532,0.6216949152542373,0.09489686967194189,-0.04328565126341033
cremad,47,2,5,0.0,0.4079,0,1,4.3836,31.8122,0.6056263073704935,0.6020338983050847,0.30727868668121827,-0.03936914741804465
cremad,47,2,10,0.5795,0.5795,1,1,4.3836,31.8122,0.645671834625323,0.6420338983050847,0.04238112680757489,-0.049483874976551157
cremad,47,2,10,0.0,0.5795,0,1,4.3836,31.8122,0.6056263073704935,0.6020338983050847,0.30727868668121827,-0.03936914741804465
cremad,47,2,20,0.7338,0.7338,1,1,4.3836,31.8122,0.6626614987080103,0.6589830508474577,-0.0018494532513120276,-0.0469512227237745
cremad,47,2,20,0.0,0.7338,0,1,4.3836,31.8122,0.6056263073704935,0.6020338983050847,0.30727868668121827,-0.03936914741804465
