dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,46,5,1,0.0,0.1117,0,0,3.7246,29.6113,0.4947435065937799,0.49455782312925173,0.36053906907067335,-0.049026877189454865
cremad,46,5,1,0.1,0.1117,0,0,3.7246,29.6113,0.5086908181228574,0.5081632653061224,0.2874020825258805,-0.04925757067307135
cremad,46,5,1,0.1117,0.1117,1,0,3.7246,29.6113,0.5086908181228574,0.5081632653061224,0.27886496892782064,-0.04931174778082603
cremad,46,5,1,0.2,0.1117,0,0,3.7246,29.6113,0.5123444207665463,0.5115646258503401,0.21853223736780114,-0.05024747947740327
cremad,46,5,1,0.3,0.1117,0,0,3.7246,29.6113,0.5215324747521541,0.5204081632653061,0.1578098926957443,-0.052065563246049607
cremad,46,5,1,0.5,0.1117,0,0,3.7246,29.6113,0.5164427561073536,0.5149659863945578,0.06342835487135012,-0.05506146971698023
cremad,46,5,1,0.7,0.1117,0,0,3.7246,29.6113,0.4918681861700485,0.49115646258503404,0.0026170846127211433,-0.05712088256276093
cremad,46,5,1,1.0,0.1117,0,0,3.7246,29.6113,0.43829333827480776,0.4387755102040816,-0.0384192143975195,-0.05869718624400111
cremad,46,5,1,0.02396060283123373,0.1117,0,1,3.7246,29.6113,0.4936563822230458,0.4891156462585034,0.2384775343498573,-0.045427240423133064
cremad,46,5,2,0.0,0.201,0,0,3.7246,29.6113,0.4947435065937799,0.49455782312925173,0.36053906907067335,-0.049026877189454865
cremad,46,5,2,0.1,0.201,0,0,3.7246,29.6113,0.5128972482164366,0.5122448979591837,0.29283506207643084,-0.04903662857206825
cremad,46,5,2,0.2,0.201,0,0,3.7246,29.6113,0.5131196145649958,0.5122448979591837,0.23010914369825963,-0.048960425718290956
cremad,46,5,2,0.201,0.201,1,0,3.7246,29.6113,0.5132307977392755,0.5122448979591837,0.22948680421054446,-0.048958767391421354
cremad,46,5,2,0.3,0.201,0,0,3.7246,29.6113,0.5226412180734427,0.5210884353741496,0.17406605427395538,-0.04933077007735864
cremad,46,5,2,0.5,0.201,0,0,3.7246,29.6113,0.541570153494549,0.5394557823129251,0.08416426926865483,-0.05240976738870895
cremad,46,5,2,0.7,0.201,0,0,3.7246,29.6113,0.5324963711047284,0.5299319727891156,0.02223673819097005,-0.058232953872156656
