dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,46,4,1,0.0,0.1322,0,0,3.2628,21.4153,0.52623022257978,0.5232858990944372,0.28732278687773505,-0.056055199029677816
cremad,46,4,1,0.1,0.1322,0,0,3.2628,21.4153,0.542549387682131,0.5388098318240621,0.23296555327716195,-0.05724463580179151
cremad,46,4,1,0.1322,0.1322,1,0,3.2628,21.4153,0.5460244033252882,0.5420439844760673,0.2164720939089495,-0.05752242972418564
cremad,46,4,1,0.2,0.1322,0,0,3.2628,21.4153,0.5509687583802628,0.5472186287192755,0.18288990457624,-0.05848737516058655
cremad,46,4,1,0.3,0.1322,0,0,3.2628,21.4153,0.5499184321086975,0.5459249676584734,0.1389356436520508,-0.06011731820346089
cremad,46,4,1,0.5,0.1322,0,0,3.2628,21.4153,0.5351803432555645,0.5316946959896507,0.06872914023729315,-0.06185119646248438
cremad,46,4,1,0.7,0.1322,0,0,3.2628,21.4153,0.5053913024045767,0.5025873221216042,0.014477708163307845,-0.06065802598532599
cremad,46,4,1,1.0,0.1322,0,0,3.2628,21.4153,0.447181996960758,0.44566623544631306,-0.030575409147320265,-0.06372236269622888
cremad,46,4,1,0.025792349396648494,0.1322,0,1,3.2628,21.4153,0.5263475462590507,0.5219922380336351,0.16320518346104063,-0.058945872793060516
cremad,46,4,2,0.0,0.2335,0,0,3.2628,21.4153,0.52623022257978,0.5232858990944372,0.28732278687773505,-0.056055199029677816
cremad,46,4,2,0.1,0.2335,0,0,3.2628,21.4153,0.5402308483060696,0.536869340232859,0.23184352194065294,-0.05634831318989253
cremad,46,4,2,0.2,0.2335,0,0,3.2628,21.4153,0.5539130240457674,0.5504527813712807,0.18024673709760464,-0.056269711122984845
cremad,46,4,2,0.2335,0.2335,1,0,3.2628,21.4153,0.5591758290873335,0.555627425614489,0.16404552306446085,-0.056189656345146055
cremad,46,4,2,0.3,0.2335,0,0,3.2628,21.4153,0.5607569053365514,0.556921086675291,0.13371305817335521,-0.05596323891629584
cremad,46,4,2,0.5,0.2335,0,0,3.2628,21.4153,0.5747463573791007,0.5717981888745148,0.06516793400164822,-0.05470574949360252
cremad,46,4,2,0.7,0.2335,0,0,3.2628,21.4153,0.5625391078930901,0.5595084087968952,0.01782140233431484,-0.056225110078456986
cremad,46,4,2,1.0,0.2335,0,0,3.2628,21.4153,0.5259061857513186,0.5239327296248383,-0.025595320519445686,-0.05498246386905947
cremad,46,4,2,0.042216085659389925,0.2335,0,1,3.2628,21.4153,0.5163526861535711,0.5116429495472187,0.1246062052377317,-0.057750288612323786
cremad,46,4,5,0.0,0.4324,0,0,3.2628,21.4153,0.52623022257978,0.5232858990944372,0.28732278687773505,-0.056055199029677816
cremad,46,4,5,0.1,0.4324,0,0,3.2628,21.4153,0.5424376508447305,0.5394566623544631,0.2328412199449552,-0.057002339354498055
cremad,46,4,5,0.2,0.4324,0,0,3.2628,21.4153,0.5557008134441762,0.5523932729624839,0.1835315789988039,-0.05805467998193681
cremad,46,4,5,0.3,0.4324,0,0,3.2628,21.4153,0.5759084204880666,0.5724450194049159,0.13816439004762682,-0.058960698424555424
cremad,46,4,5,0.4324,0.4324,1,0,3.2628,21.4153,0.5851714043085724,0.5815006468305304,0.0879727236414185,-0.05931812945420134
cremad,46,4,5,0.5,0.4324,0,0,3.2628,21.4153,0.5936969250022347,0.5899094437257438,0.06659114416048517,-0.05912764620072153
cremad,46,4,5,0.7,0.4324,0,0,3.2628,21.4153,0.6041163850898363,0.6002587322121604,0.01648780246276793,-0.058883096700375503
cremad,46,4,5,1.0,0.4324,0,0,3.2628,21.4153,0.590121346205417,0.5860284605433377,-0.029398989523110153,-0.06159012637366601
cremad,46,4,5,0.07419714732495354,0.4324,0,1,3.2628,21.4153,0.4879380084026102,0.4831824062095731,0.09157408152258295,-0.0668667900661406
cremad,46,4,10,0.0,0.6037,0,0,3.2628,21.4153,0.52623022257978,0.5232858990944372,0.28732278687773505,-0.056055199029677816
cremad,46,4,10,0.1,0.6037,0,0,3.2628,21.4153,0.5437002771073567,0.5407503234152652,0.23351800965586111,-0.05562302126747376
cremad,46,4,10,0.2,0.6037,0,0,3.2628,21.4153,0.5622262447483687,0.5588615782664942,0.18572847118141933,-0.05570085250217893
cremad,46,4,10,0.3,0.6037,0,0,3.2628,21.4153,0.5727518548315008,0.5692108667529108,0.1429183559145768,-0.055786051489814525
cremad,46,4,10,0.5,0.6037,0,0,3.2628,21.4153,0.6014849825690533,0.5976714100905562,0.07505796503728668,-0.05545960484376611
cremad,46,4,10,0.6037,0.6037,1,0,3.2628,21.4153,0.6159046214355949,0.6119016817593791,0.04811105062591903,-0.05471658237553978
cremad,46,4,10,0.7,0.6037,0,0,3.2628,21.4153,0.6254804684008223,0.6216041397153945,0.028298474546458507,-0.053901189922874515
cremad,46,4,10,1.0,0.6037,0,0,3.2628,21.4153,0.630849423437919,0.6267787839586029,-0.013070423882842519,-0.050378099185881986
cremad,46,4,10,0.10619819392306562,0.6037,0,1,3.2628,21.4153,0.4991005184589256,0.4935316946959897,0.06419185194407095,-0.060963106570097736
cremad,46,4,20,0.0,0.7529,0,0,3.2628,21.4153,0.52623022257978,0.5232858990944372,0.28732278687773505,-0.056055199029677816
cremad,46,4,20,0.1,0.7529,0,0,3.2628,21.4153,0.5446500402252614,0.5413971539456662,0.2334822334882629,-0.05501567493716486
cremad,46,4,20,0.2,0.7529,0,0,3.2628,21.4153,0.563701171002056,0.5601552393272963,0.18589586685616766,-0.054137193125600724
cremad,46,4,20,0.3,0.7529,0,0,3.2628,21.4153,0.5809645123804417,0.5769728331177232,0.14303251665199213,-0.053943380694776444
cremad,46,4,20,0.5,0.7529,0,0,3.2628,21.4153,0.6087478770000894,0.6047865459249676,0.07512882593250403,-0.053815809748329
cremad,46,4,20,0.7,0.7529,0,0,3.2628,21.4153,0.633268525967641,0.6293661060802069,0.027605533449545305,-0.05237074179621004
cremad,46,4,20,0.7529,0.7529,1,0,3.2628,21.4153,0.6360060784839546,0.6319534282018111,0.017429583235176516,-0.05242650329450438
cremad,46,4,20,1.0,0.7529,0,0,3.2628,21.4153,0.6430566729239297,0.6390685640362225,-0.01981839877083047,-0.05115979720774799
cremad,46,4,20,0.14329232234246497,0.7529,0,1,3.2628,21.4153,0.5241519174041298,0.518111254851229,0.04268379762153529,-0.05865005058328254
