dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,45,3,1,0.1112,0.1112,1,1,3.9836,31.826,0.608136458717854,0.6054237288135593,0.20929227077695733,-0.05216256794145124
cremad,45,3,1,0.0,0.1112,0,1,3.9836,31.826,0.6019564414913253,0.5993220338983051,0.2630991459027121,-0.05468602689728996
cremad,45,3,2,0.2002,0.2002,1,1,3.9836,31.826,0.6164144210655839,0.6135593220338983,0.16096480663150547,-0.0574901734069293
cremad,45,3,2,0.0,0.2002,0,1,3.9836,31.826,0.6019564414913253,0.5993220338983051,0.2630991459027121,-0.05468602689728996
cremad,45,3,5,0.3849,0.3849,1,1,3.9836,31.826,0.6338593576965671,0.6305084745762712,0.09420618310092532,-0.054312095641172675
cremad,45,3,5,0.0,0.3849,0,1,3.9836,31.826,0.6019564414913253,0.5993220338983051,0.2630991459027121,-0.05468602689728996
cremad,45,3,10,0.5559,0.5559,1,1,3.9836,31.826,0.6347483696320905,0.6311864406779661,0.039898399938460116,-0.05928168659938304
cremad,45,3,10,0.0,0.5559,0,1,3.9836,31.826,0.6019564414913253,0.5993220338983051,0.2630991459027121,-0.05468602689728996
cremad,45,3,20,0.7146,0.7146,1,1,3.9836,31.826,0.6614310323612649,0.6583050847457627,-1.858924799869044e-05,-0.05231031903678929
cremad,45,3,20,0.0,0.7146,0,1,3.9836,31.826,0.6019564414913253,0.5993220338983051,0.2630991459027121,-0.05468602689728996
