dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,46,2,1,0.1212,0.1212,1,1,3.8059,27.6028,0.6160514334932939,0.6142372881355932,0.21972222432781718,-0.06227462871166445
cremad,46,2,1,0.0,0.1212,0,1,3.8059,27.6028,0.6059031622985112,0.6040677966101695,0.28253659400126274,-0.059681205371403756
cremad,46,2,2,0.2162,0.2162,1,1,3.8059,27.6028,0.6103266888150608,0.6081355932203389,0.18559683960658857,-0.06359923820943258
cremad,46,2,2,0.0,0.2162,0,1,3.8059,27.6028,0.6059031622985112,0.6040677966101695,0.28253659400126274,-0.059681205371403756
cremad,46,2,5,0.4081,0.4081,1,1,3.8059,27.6028,0.6255598621877693,0.6230508474576271,0.10212149526422643,-0.05804065857084151
cremad,46,2,5,0.0,0.4081,0,1,3.8059,27.6028,0.6059031622985112,0.6040677966101695,0.28253659400126274,-0.059681205371403756
cremad,46,2,10,0.5796,0.5796,1,1,3.8059,27.6028,0.6388796603912884,0.6372881355932203,0.06598401630744899,-0.06259220206954286
cremad,46,2,10,0.0,0.5796,0,1,3.8059,27.6028,0.6059031622985112,0.6040677966101695,0.28253659400126274,-0.059681205371403756
cremad,46,2,20,0.7339,0.7339,1,1,3.8059,27.6028,0.6521502399409376,0.6494915254237288,0.03175458419330557,-0.06555065475057287
cremad,46,2,20,0.0,0.7339,0,1,3.8059,27.6028,0.6059031622985112,0.6040677966101695,0.28253659400126274,-0.059681205371403756
