dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,46,1,1,0.1265,0.1265,1,1,3.7687,26.0126,0.5812389770723104,0.5806233062330624,0.21077608127344183,-0.045993901198598586
cremad,46,1,1,0.0,0.1265,0,1,3.7687,26.0126,0.5673500881834216,0.5663956639566395,0.2777262529722129,-0.04657960810754158
cremad,46,1,2,0.2247,0.2247,1,1,3.7687,26.0126,0.5878527336860669,0.5867208672086721,0.15755887855603046,-0.04946628495660654
cremad,46,1,2,0.0,0.2247,0,1,3.7687,26.0126,0.5673500881834216,0.5663956639566395,0.2777262529722129,-0.04657960810754158
cremad,46,1,5,0.4201,0.4201,1,1,3.7687,26.0126,0.5943562610229277,0.5928184281842819,0.0787029673169739,-0.05102707438942744
cremad,46,1,5,0.0,0.4201,0,1,3.7687,26.0126,0.5673500881834216,0.5663956639566395,0.2777262529722129,-0.04657960810754158
cremad,46,1,10,0.5916,0.5916,1,1,3.7687,26.0126,0.6241181657848325,0.6233062330623306,0.020564239506713378,-0.044554836981325785
cremad,46,1,10,0.0,0.5916,0,1,3.7687,26.0126,0.5673500881834216,0.5663956639566395,0.2777262529722129,-0.04657960810754158
cremad,46,1,20,0.7434,0.7434,1,1,3.7687,26.0126,0.6279761904761906,0.6266937669376694,-0.006380215955125834,-0.04325868980803094
cremad,46,1,20,0.0,0.7434,0,1,3.7687,26.0126,0.5673500881834216,0.5663956639566395,0.2777262529722129,-0.04657960810754158
