dataset,seed,fold,k,lam,lam_star,is_lam_star,centered,tau2,within,test_uar,test_acc,leak_bits,control_bits
cremad,45,2,1,0.1355,0.1355,1,1,4.4434,28.3589,0.5935861941675894,0.5905084745762712,0.23521418217532686,-0.05767668742898113
cremad,45,2,1,0.0,0.1355,0,1,4.4434,28.3589,0.5898455764734835,0.5864406779661017,0.31871996792727586,-0.05835327493283238
cremad,45,2,2,0.2386,0.2386,1,1,4.4434,28.3589,0.5931524547803617,0.5898305084745763,0.19095593752356432,-0.055349737914018426
cremad,45,2,2,0.0,0.2386,0,1,4.4434,28.3589,0.5898455764734835,0.5864406779661017,0.31871996792727586,-0.05835327493283238
cremad,45,2,5,0.4393,0.4393,1,1,4.4434,28.3589,0.6226159714531808,0.6189830508474576,0.09402949476050715,-0.05557063601489176
cremad,45,2,5,0.0,0.4393,0,1,4.4434,28.3589,0.5898455764734835,0.5864406779661017,0.31871996792727586,-0.05835327493283238
cremad,45,2,10,0.6104,0.6104,1,1,4.4434,28.3589,0.6458994708994709,0.6420338983050847,0.040805910415668833,-0.05168237822927324
cremad,45,2,10,0.0,0.6104,0,1,4.4434,28.3589,0.5898455764734835,0.5864406779661017,0.31871996792727586,-0.05835327493283238
cremad,45,2,20,0.7581,0.7581,1,1,4.4434,28.3589,0.6464470284237727,0.6427118644067796,0.011943024068113317,-0.049673500354919575
cremad,45,2,20,0.0,0.7581,0,1,4.4434,28.3589,0.5898455764734835,0.5864406779661017,0.31871996792727586,-0.05835327493283238
