pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
4,53,4,7.9477,26.7556,fixed,0,1,0.229,0.229,1,0.39947311460469354,0.36,150,0.1487603653593088,-0.1202558656113859,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,1,0.0,0.229,0,0.38558220836181356,0.3466666666666667,150,0.3133215801854896,-0.13486225449686584,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,1,0.1,0.229,0,0.37536597174755065,0.34,150,0.23628113304565268,-0.12821547758633134,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,1,0.2,0.229,0,0.38518740031897925,0.3466666666666667,150,0.16654095743361763,-0.12205970943629385,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,1,0.3,0.229,0,0.41584216222374115,0.38,150,0.11023872050820449,-0.11523213662109422,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,1,0.5,0.229,0,0.3961249003189793,0.36,150,0.04799311150366181,-0.09582482995884156,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,1,0.7,0.229,0,0.4105391319207109,0.37333333333333335,150,0.07204611012043705,-0.07201540857303002,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,1,1.0,0.229,0,0.3662565504670767,0.34,150,0.21361364435952757,-0.06694468670701559,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,2,0.3727,0.3727,1,0.3843486557302347,0.3466666666666667,150,0.2302449531977726,-0.12395032386569405,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,2,0.0,0.3727,0,0.38558220836181356,0.3466666666666667,150,0.3133215801854896,-0.13486225449686584,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,2,0.1,0.3727,0,0.3729850193665983,0.34,150,0.2841160111571357,-0.13094002589936116,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,2,0.2,0.3727,0,0.3848897812713602,0.35333333333333333,150,0.2599342560897724,-0.1283494280493933,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,2,0.3,0.3727,0,0.39625341763499655,0.36,150,0.24109179728336239,-0.12566840018342074,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,2,0.5,0.3727,0,0.37856537650945543,0.3466666666666667,150,0.21322256142003226,-0.12217049031596527,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,2,0.7,0.3727,0,0.38242267600820234,0.35333333333333333,150,0.20218793035363536,-0.12160772307791623,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,2,1.0,0.3727,0,0.3348239205969469,0.32,150,0.23003846690215513,-0.12420582132651736,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,5,0.5976,0.5976,1,0.43356402369560265,0.38,150,0.14686783531923098,-0.12917670764498101,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,5,0.0,0.5976,0,0.38558220836181356,0.3466666666666667,150,0.3133215801854896,-0.13486225449686584,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,5,0.1,0.5976,0,0.37181732740943263,0.3333333333333333,150,0.26991867354662213,-0.13594172935439275,,,ravdess
4,53,4,7.9477,26.7556,fixed,0,5,0.2,0.5976,0,0.39958133971291865,0.35333333333333333,150,0.23191311855066266,-0.13566216166347633,,,ravdess
