pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
4,52,1,14.1379,74.2831,fixed,0,1,0.1599,0.1599,1,0.44863048645017956,0.41333333333333333,150,0.251177532451055,-0.10958679078728162,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,1,0.0,0.1599,0,0.42280977937947245,0.4,150,0.2982607019234189,-0.10413452251611366,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,1,0.1,0.1599,0,0.42722897129866444,0.4066666666666667,150,0.26526980410532275,-0.10682744937252453,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,1,0.2,0.1599,0,0.4343331008292645,0.4,150,0.24462903177498152,-0.11155597235920878,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,1,0.3,0.1599,0,0.46280532305148675,0.41333333333333333,150,0.2410518940032249,-0.11634523675781239,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,1,0.5,0.1599,0,0.4798507775969412,0.42,150,0.2882877624103477,-0.11969227099442925,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,1,0.7,0.1599,0,0.4013822689813738,0.38666666666666666,150,0.38865005249331963,-0.11821657721276946,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,1,1.0,0.1599,0,0.383742637371154,0.37333333333333335,150,0.5862703000324831,-0.11869909139273505,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,2,0.2757,0.2757,1,0.4777340218037149,0.44666666666666666,150,0.20384605297140412,-0.09979897110384073,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,2,0.0,0.2757,0,0.42280977937947245,0.4,150,0.2982607019234189,-0.10413452251611366,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,2,0.1,0.2757,0,0.4550067490764422,0.42,150,0.25398313190107746,-0.10375700850878111,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,2,0.2,0.2757,0,0.4720522036218967,0.44,150,0.22078492860931886,-0.10186855496650304,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,2,0.3,0.2757,0,0.4777340218037149,0.44666666666666666,150,0.19993099535910153,-0.09901502935416939,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,2,0.5,0.2757,0,0.5099309915006845,0.4666666666666667,150,0.195683186772305,-0.09115130194298615,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,2,0.7,0.2757,0,0.48370178769795136,0.44,150,0.24302654303552185,-0.08717673585472019,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,2,1.0,0.2757,0,0.40829329096592526,0.3933333333333333,150,0.4289203924315528,-0.09321900683272633,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,5,0.4876,0.4876,1,0.42836533493502804,0.4066666666666667,150,0.1316410940525672,-0.10305825521672896,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,5,0.0,0.4876,0,0.42280977937947245,0.4,150,0.2982607019234189,-0.10413452251611366,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,5,0.1,0.4876,0,0.4351500942933168,0.41333333333333333,150,0.2584639074663069,-0.10481354158172262,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,5,0.2,0.4876,0,0.4357182761114986,0.41333333333333333,150,0.22130950548535067,-0.10478675690745876,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,5,0.3,0.4876,0,0.42836533493502804,0.4066666666666667,150,0.18736333373393288,-0.10393854041991668,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,5,0.5,0.4876,0,0.42836533493502804,0.4066666666666667,150,0.128445287133911,-0.10316717192661384,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,5,0.7,0.4876,0,0.42142089049058357,0.4,150,0.0862952328475699,-0.10980685837422799,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,5,1.0,0.4876,0,0.4602763569195794,0.4266666666666667,150,0.07603712607432955,-0.13336605400876111,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,10,0.6556,0.6556,1,0.4956930235862461,0.44666666666666666,150,0.08344090543387717,-0.09498150440124897,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,10,0.0,0.6556,0,0.42280977937947245,0.4,150,0.2982607019234189,-0.10413452251611366,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,10,0.1,0.6556,0,0.4351500942933168,0.41333333333333333,150,0.25829016798703774,-0.10228404386779966,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,10,0.2,0.6556,0,0.46056230463199777,0.4266666666666667,150,0.22054374918930408,-0.10084109497573923,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,10,0.3,0.6556,0,0.44863048645017956,0.41333333333333333,150,0.18522957347622393,-0.09894965770483388,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,10,0.5,0.6556,0,0.46860969025291277,0.43333333333333335,150,0.12223882609965253,-0.0954315024763166,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,10,0.7,0.6556,0,0.5013748417680643,0.4533333333333333,150,0.07444937159816511,-0.0952793248274948,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,10,1.0,0.6556,0,0.5094222273889792,0.46,150,0.03413429608602536,-0.1006250837259346,,,ravdess
4,52,1,14.1379,74.2831,fixed,0,-1,0.851,0.851,1,0.5461980740912966,0.4866666666666667,150,0.030405366567661574,-0.10255298418569092,0.006322633197188843,-0.07710077232994283,ravdess
4,52,1,14.1379,74.2831,fixed,0,-1,1.0,0.851,0,0.5654828334495853,0.5066666666666667,150,0.023109476225862124,-0.11155565700567305,-0.016303201889778407,-0.0632905091789131,ravdess
4,52,1,14.1379,74.2831,resampled,0,1,0.1599,0.1599,1,0.4387522927484564,0.42,150,0.2132411195288495,-0.10439830626070057,,,ravdess
4,52,1,14.1379,74.2831,resampled,0,1,1.0,0.1599,0,0.33780726058539357,0.32,150,-0.06362389960440717,-0.11069548596067724,,,ravdess
4,52,1,14.1379,74.2831,resampled,0,2,0.2757,0.2757,1,0.481891485184324,0.44666666666666666,150,0.18967862294658655,-0.10117797794231143,,,ravdess
4,52,1,14.1379,74.2831,resampled,0,2,1.0,0.2757,0,0.44354655893978145,0.4266666666666667,150,-0.04607011992523402,-0.15576087133034244,,,ravdess
4,52,1,14.1379,74.2831,resampled,0,5,0.4876,0.4876,1,0.5019430235862461,0.4533333333333333,150,0.1035252412771035,-0.09589809903299029,,,ravdess
4,52,1,14.1379,74.2831,resampled,0,5,1.0,0.4876,0,0.4850851869074375,0.44,150,0.0004054653451350809,-0.1345278396808247,,,ravdess
4,52,1,14.1379,74.2831,resampled,0,10,0.6556,0.6556,1,0.5063622155054379,0.46,150,0.05538942341720521,-0.12243004966677695,,,ravdess
4,52,1,14.1379,74.2831,resampled,0,10,1.0,0.6556,0,0.5282984900152419,0.4666666666666667,150,-0.010167565691380442,-0.14174042995266323,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,1,0.1599,0.1599,1,0.468292297979798,0.46,150,0.2876276846124788,-0.08782177944193714,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,1,0.0,0.1599,0,0.4570549242424242,0.4533333333333333,150,0.28404945669293635,-0.08133277930038174,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,1,0.1,0.1599,0,0.4752367424242424,0.4666666666666667,150,0.2821807620413437,-0.08571259821743071,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,1,0.2,0.1599,0,0.468292297979798,0.46,150,0.2939417280805774,-0.08913906409905348,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,1,0.3,0.1599,0,0.49441287878787876,0.4866666666666667,150,0.31620524935269456,-0.0922475582102531,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,1,0.5,0.1599,0,0.48759469696969693,0.48,150,0.38467126007550223,-0.0960563779544863,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,1,0.7,0.1599,0,0.4836332070707071,0.4866666666666667,150,0.48595030036668807,-0.09622402735359481,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,1,1.0,0.1599,0,0.4233112373737374,0.43333333333333335,150,0.7290675531075803,-0.10403533589567493,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,2,0.2757,0.2757,1,0.4728377525252525,0.4666666666666667,150,0.27429507061195535,-0.08481087574239288,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,2,0.0,0.2757,0,0.4570549242424242,0.4533333333333333,150,0.28404945669293635,-0.08133277930038174,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,2,0.1,0.2757,0,0.46772411616161613,0.46,150,0.27353736023068587,-0.08178784298087427,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,2,0.2,0.2757,0,0.46147411616161615,0.4533333333333333,150,0.27043034382773445,-0.08331914512645522,,,ravdess
4,52,1,14.1379,74.2831,fixed,1,2,0.3,0.2757,0,0.46658775252525253,0.46,150,0.27651959091360645,-0.08527958982120731,,,ravdess
