pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
0,52,1,,,fixed,0,1,1.0,,0,0.4265808662068253,0.44,150,0.17863955594687386,-0.13365750154070177,,,ravdess
0,52,1,,,fixed,0,2,1.0,,0,0.4238085781084502,0.4533333333333333,150,0.18396276848485416,-0.131999998640556,,,ravdess
0,52,1,,,fixed,0,5,1.0,,0,0.37414118809579167,0.38,150,0.10839844627431328,-0.09303669372089907,,,ravdess
0,52,1,,,fixed,0,10,1.0,,0,0.4052369926890387,0.41333333333333333,150,0.12042612221204418,-0.10832848728149491,,,ravdess
0,52,1,,,fixed,0,-1,1.0,,0,0.40205620785863755,0.41333333333333333,150,0.10722817975847265,-0.141379280011392,-0.013538711622526733,-0.09660385262700766,ravdess
0,52,1,,,resampled,0,1,1.0,,0,0.419291056343486,0.4,150,0.07665888017623512,-0.1108502936151261,,,ravdess
0,52,1,,,resampled,0,2,1.0,,0,0.4478598323387326,0.44666666666666666,150,0.07269605989065653,-0.11423946853173872,,,ravdess
0,52,1,,,resampled,0,5,1.0,,0,0.4308980146735901,0.44,150,0.07808766138621781,-0.12455091678931618,,,ravdess
0,52,1,,,resampled,0,10,1.0,,0,0.3848492921542793,0.3933333333333333,150,0.1048692702134888,-0.12542668857821493,,,ravdess
0,52,1,,,fixed,1,1,1.0,,0,0.3862847222222222,0.4066666666666667,150,0.1408047870246043,-0.17447881879406646,,,ravdess
0,52,1,,,fixed,1,2,1.0,,0,0.4081439393939394,0.43333333333333335,150,0.12848668483720482,-0.19123822790677947,,,ravdess
0,52,1,,,fixed,1,5,1.0,,0,0.41496212121212117,0.43333333333333335,150,0.09914050185094325,-0.17932177436156405,,,ravdess
0,52,1,,,fixed,1,10,1.0,,0,0.42350063131313126,0.44666666666666666,150,0.12689702039096362,-0.2104550305288848,,,ravdess
0,52,1,,,fixed,1,-1,1.0,,0,0.42223800505050507,0.4533333333333333,150,0.10640370149266642,-0.19473980346809583,-0.03105634902536103,-0.09071738128922258,ravdess
0,52,1,,,resampled,1,1,1.0,,0,0.44646464646464645,0.46,150,0.1025169713649281,-0.1489337884289812,,,ravdess
0,52,1,,,resampled,1,2,1.0,,0,0.4701862373737374,0.5,150,0.11641457467054028,-0.1684406234090723,,,ravdess
0,52,1,,,resampled,1,5,1.0,,0,0.43952020202020203,0.4666666666666667,150,0.10925263088741444,-0.19247534243814224,,,ravdess
0,52,1,,,resampled,1,10,1.0,,0,0.4223642676767677,0.4533333333333333,150,0.10856833042781844,-0.18599205754338,,,ravdess
0,52,1,,,pseudo_split,0,0,1.0,,0,0.39374999999999993,0.41,300,-0.03649396945469752,-0.03219097810768723,-0.06658476550277292,-0.029493874685752264,ravdess
