pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
4,51,2,10.706,50.8272,fixed,0,1,0.174,0.174,1,0.371875,0.35333333333333333,150,0.3367999964827866,-0.13167382088295154,,,ravdess
4,51,2,10.706,50.8272,fixed,0,1,0.0,0.174,0,0.4163507727652464,0.38666666666666666,150,0.42811899188936886,-0.11744659234770216,,,ravdess
4,51,2,10.706,50.8272,fixed,0,1,0.1,0.174,0,0.4037646198830409,0.38666666666666666,150,0.37002401925113504,-0.12527100855511364,,,ravdess
4,51,2,10.706,50.8272,fixed,0,1,0.2,0.174,0,0.37050438596491225,0.35333333333333333,150,0.3272544598996967,-0.1340424498682089,,,ravdess
4,51,2,10.706,50.8272,fixed,0,1,0.3,0.174,0,0.3728670634920635,0.35333333333333333,150,0.30279152724759895,-0.14342956757541536,,,ravdess
4,51,2,10.706,50.8272,fixed,0,1,0.5,0.174,0,0.3742063492063492,0.3466666666666667,150,0.31105038759454384,-0.15607253152655698,,,ravdess
4,51,2,10.706,50.8272,fixed,0,1,0.7,0.174,0,0.39951702172096903,0.37333333333333335,150,0.4072906852733056,-0.15752464514434728,,,ravdess
4,51,2,10.706,50.8272,fixed,0,1,1.0,0.174,0,0.3426456766917293,0.32666666666666666,150,0.7620872239848775,-0.15546938298299917,,,ravdess
4,51,2,10.706,50.8272,fixed,0,2,0.2964,0.2964,1,0.3775349832915622,0.35333333333333333,150,0.16913915617189756,-0.134537480761876,,,ravdess
4,51,2,10.706,50.8272,fixed,0,2,0.0,0.2964,0,0.4163507727652464,0.38666666666666666,150,0.42811899188936886,-0.11744659234770216,,,ravdess
4,51,2,10.706,50.8272,fixed,0,2,0.1,0.2964,0,0.4219246031746032,0.3933333333333333,150,0.33512494445427077,-0.12385443896120618,,,ravdess
4,51,2,10.706,50.8272,fixed,0,2,0.2,0.2964,0,0.4018222639933166,0.37333333333333335,150,0.24787916164252666,-0.12973404211615458,,,ravdess
