pos,seed,fold,tau2,within,protocol,draw,k,lam,lam_star,is_lam_star,test_uar,test_acc,n_rows,leak_bits,control_bits,leak_mlp_bits,control_mlp_bits,dataset
4,53,1,9.3437,61.8698,fixed,0,1,0.1312,0.1312,1,0.3908635224424698,0.36666666666666664,150,0.19637918246041997,-0.09666059534810145,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,1,0.0,0.1312,0,0.36846519708361813,0.35333333333333333,150,0.25209367986599585,-0.09738037374233555,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,1,0.1,0.1312,0,0.37949988607883345,0.36,150,0.20650390182271483,-0.0980238041472492,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,1,0.2,0.1312,0,0.3848798131692869,0.36,150,0.18330769038482542,-0.09100532481941404,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,1,0.3,0.1312,0,0.39678457507404874,0.37333333333333335,150,0.18330807723207565,-0.07975315790476278,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,1,0.5,0.1312,0,0.4213922590567327,0.3933333333333333,150,0.2259341056973052,-0.04372328784785129,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,1,0.7,0.1312,0,0.3969554568238779,0.36,150,0.3094616926803555,-0.01355167970342297,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,1,1.0,0.1312,0,0.3160529163818638,0.29333333333333333,150,0.5692950688087492,-0.015293637234687907,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,2,0.232,0.232,1,0.3797975051264525,0.36,150,0.19090818203354099,-0.09925341570574009,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,2,0.0,0.232,0,0.36846519708361813,0.35333333333333333,150,0.25209367986599585,-0.09738037374233555,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,2,0.1,0.232,0,0.38470821941216676,0.36666666666666664,150,0.22143231334252622,-0.10002520046881846,,,ravdess
4,53,1,9.3437,61.8698,fixed,0,2,0.2,0.232,0,0.3797975051264525,0.36,150,0.19717083457928242,-0.0999153111541835,,,ravdess
