dataset,mode,no_style,encoder_lr,seed,fold,kappa,best_epoch,train_seconds,test_uar,test_macro_f1,test_acc,c_aff_linear_mi_lb_bits,c_aff_linear_control_bits,c_aff_linear_entropy_bits,c_aff_mlp_mi_lb_bits,c_aff_mlp_control_bits,c_aff_mlp_entropy_bits,h_linear_mi_lb_bits,h_linear_control_bits,h_linear_entropy_bits,h_mlp_mi_lb_bits,h_mlp_control_bits,h_mlp_entropy_bits
ravdess,cmn,True,1e-05,42,1,0.0,11,444.6,0.6375,0.6125984427537319,0.63,0.1589636841190023,-0.06954027513232308,2.3219280948873626,0.01116942800546239,-0.037417465901158575,2.3219280948873626,2.114268657193385,-2.8550784522711217,2.3219280948873626,1.8806877039150687,-0.5356187825336134,2.3219280948873626
ravdess,cmn,True,1e-05,42,3,0.0,10,444.6,0.6468750000000001,0.5980103719942718,0.6333333333333333,0.013262393289456664,-0.020476995318190472,2.3219280948873626,-0.014950452853963014,-0.012164199791420138,2.3219280948873626,2.1717220373025623,-3.1140190731767357,2.3219280948873626,1.9472087567500234,-0.6977494357771956,2.3219280948873626
ravdess,cmn,True,1e-05,42,5,0.0,9,458.2,0.62109375,0.5760568458871239,0.6,0.030129655038599434,-0.06963009396729847,2.0,0.012757218397529746,-0.025531032808898235,2.0,1.9316084513610932,-3.5298122121163047,2.0,1.568198368697841,-0.6159406444156912,2.0
ravdess,cmn,True,1e-05,43,1,0.0,5,323.2,0.365625,0.2972616741853592,0.39,0.23443773415794977,-0.06008170916781186,2.3219280948873626,0.12913831733069747,-0.06388968413274387,2.3219280948873626,2.0480252717660012,-3.3149440251299493,2.3219280948873626,1.8316303601228534,-0.6530735259245746,2.3219280948873626
ravdess,cmn,True,1e-05,43,3,0.0,10,423.1,0.453125,0.3573601998524789,0.44,0.023741737864023893,-0.021669069149015563,2.3219280948873626,-0.013302052360601557,-0.021368658326556655,2.3219280948873626,2.2214057690194116,-2.8709379075466632,2.3219280948873626,1.8895072638366248,-0.5921306809777089,2.3219280948873626
ravdess,cmn,True,1e-05,43,5,0.0,12,434.8,0.52734375,0.4668521553013677,0.5166666666666667,0.05542036187695065,-0.03557118972629736,2.0,0.03640318125817843,-0.0364693143469208,2.0,1.9122027617858843,-3.138698974489751,2.0,1.6007429755495035,-0.816844902751825,2.0
ravdess,cmn,True,1e-05,44,1,0.0,8,392.7,0.375,0.2956800424234365,0.4,0.06503568590578102,-0.0211132294370322,2.3219280948873626,0.014764029950015356,0.00015521315438693506,2.3219280948873626,2.007092769900483,-4.037552044421501,2.3219280948873626,1.7914066417056675,-0.7419257163889692,2.3219280948873626
ravdess,cmn,True,1e-05,44,3,0.0,7,342.4,0.4125,0.3383256298366232,0.43,-0.016471354646727665,-0.05734611731735262,2.3219280948873626,-0.06613207617725525,-0.051120008423767516,2.3219280948873626,2.088061029502433,-3.293486359218477,2.3219280948873626,1.7571220730709072,-0.6448247854512346,2.3219280948873626
ravdess,cmn,True,1e-05,44,5,0.0,11,340.1,0.453125,0.40361302248914066,0.4791666666666667,-0.01760107456340787,-0.03890168625948398,2.0,-0.029948121757912727,-0.030142419602786408,2.0,1.838419756836459,-2.5778431086135374,2.0,1.6911786691644113,-0.5484986829293099,2.0
