dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,42,5,1,0.0,0.065,0,0,7.3505,105.8116,0.46872500208291473,0.5009345794392523,0.17019724361797628,-0.004246424469911081
iemocap,42,5,1,0.065,0.065,1,0,7.3505,105.8116,0.4717816806227301,0.5018691588785047,0.15267290612447604,-0.005232385655620564
iemocap,42,5,1,0.1,0.065,0,0,7.3505,105.8116,0.47913178850547977,0.5074766355140187,0.14326764409993964,-0.005890667462186694
iemocap,42,5,1,0.2,0.065,0,0,7.3505,105.8116,0.481948129447516,0.5065420560747663,0.11709146663239212,-0.007854603529834026
iemocap,42,5,1,0.3,0.065,0,0,7.3505,105.8116,0.47855066692828124,0.497196261682243,0.09472444974857164,-0.009120327032309361
iemocap,42,5,1,0.5,0.065,0,0,7.3505,105.8116,0.496292925475935,0.5009345794392523,0.0631429970897488,-0.009147155380241467
iemocap,42,5,1,0.7,0.065,0,0,7.3505,105.8116,0.4919765618576269,0.48598130841121495,0.04167655136108872,-0.007384194393086463
iemocap,42,5,1,1.0,0.065,0,0,7.3505,105.8116,0.45491004754129705,0.42990654205607476,0.019384237972171703,-0.004551682839677551
iemocap,42,5,1,0.0032524768292164457,0.065,0,1,7.3505,105.8116,0.4692827862246198,0.5,0.15171653794354056,-0.005246500319449621
iemocap,42,5,2,0.0,0.122,0,0,7.3505,105.8116,0.46872500208291473,0.5009345794392523,0.17019724361797628,-0.004246424469911081
iemocap,42,5,2,0.1,0.122,0,0,7.3505,105.8116,0.47717069212662017,0.5046728971962616,0.14261377206207637,-0.004977197017868584
iemocap,42,5,2,0.122,0.122,1,0,7.3505,105.8116,0.4795870334915351,0.5065420560747663,0.1366509212679865,-0.005197723025817669
iemocap,42,5,2,0.2,0.122,0,0,7.3505,105.8116,0.49065751341148844,0.5158878504672897,0.11606751495678769,-0.006184353569939849
iemocap,42,5,2,0.3,0.122,0,0,7.3505,105.8116,0.5128573231066079,0.5327102803738317,0.09260002943931878,-0.007522750558272562
iemocap,42,5,2,0.5,0.122,0,0,7.3505,105.8116,0.5279563173278291,0.5336448598130841,0.058721673698263865,-0.009084993744853942
iemocap,42,5,2,0.7,0.122,0,0,7.3505,105.8116,0.535686672911491,0.5289719626168224,0.035765115616446796,-0.008721438844606744
iemocap,42,5,2,1.0,0.122,0,0,7.3505,105.8116,0.5077499877234537,0.48317757009345796,0.010938888109644385,-0.007371170860405285
iemocap,42,5,2,0.005302434969585539,0.122,0,1,7.3505,105.8116,0.47006266776016425,0.49626168224299066,0.14051725241285895,-0.004226697878167873
iemocap,42,5,5,0.0,0.2578,0,0,7.3505,105.8116,0.46872500208291473,0.5009345794392523,0.17019724361797628,-0.004246424469911081
iemocap,42,5,5,0.1,0.2578,0,0,7.3505,105.8116,0.4744871086997844,0.5037383177570094,0.14509812086415386,-0.004947053930509093
iemocap,42,5,5,0.2,0.2578,0,0,7.3505,105.8116,0.4910458253838687,0.5149532710280373,0.1216899922173933,-0.006262016873158749
iemocap,42,5,5,0.2578,0.2578,1,0,7.3505,105.8116,0.5033144829250523,0.525233644859813,0.10975638287496992,-0.007191727833795958
iemocap,42,5,5,0.3,0.2578,0,0,7.3505,105.8116,0.5069911656618191,0.5271028037383177,0.10175976433492795,-0.0077543195956112365
iemocap,42,5,5,0.5,0.2578,0,0,7.3505,105.8116,0.521928424016683,0.5317757009345795,0.07226853193286153,-0.010174492089832898
iemocap,42,5,5,0.7,0.2578,0,0,7.3505,105.8116,0.5424986922241198,0.5401869158878505,0.051531963509945045,-0.009778803059888541
iemocap,42,5,5,1.0,0.2578,0,0,7.3505,105.8116,0.5383021773948715,0.5177570093457944,0.028805968113551073,-0.007082352211615128
iemocap,42,5,5,0.00896962852924958,0.2578,0,1,7.3505,105.8116,0.4778662184058298,0.502803738317757,0.11982844851946883,-0.005544547813985612
iemocap,42,5,10,0.0,0.4099,0,0,7.3505,105.8116,0.46872500208291473,0.5009345794392523,0.17019724361797628,-0.004246424469911081
iemocap,42,5,10,0.1,0.4099,0,0,7.3505,105.8116,0.47114314567096904,0.5009345794392523,0.14552833789433917,-0.005055149007319071
iemocap,42,5,10,0.2,0.4099,0,0,7.3505,105.8116,0.4937494512377835,0.5186915887850467,0.12301058193968428,-0.006312944241761653
iemocap,42,5,10,0.3,0.4099,0,0,7.3505,105.8116,0.5095737216052748,0.5308411214953271,0.1031070225321743,-0.007765805486828259
iemocap,42,5,10,0.4099,0.4099,1,0,7.3505,105.8116,0.519347089194627,0.5355140186915888,0.08552567061284766,-0.009517158722717745
iemocap,42,5,10,0.5,0.4099,0,0,7.3505,105.8116,0.5294029157053008,0.5383177570093458,0.07353347055802673,-0.0109447736704541
iemocap,42,5,10,0.7,0.4099,0,0,7.3505,105.8116,0.531757964972204,0.5271028037383177,0.052240363744194274,-0.012143212814794802
iemocap,42,5,10,1.0,0.4099,0,0,7.3505,105.8116,0.5273830420495529,0.5093457943925234,0.026870751076513377,-0.010112837736242164
iemocap,42,5,10,0.01223914949287821,0.4099,0,1,7.3505,105.8116,0.4851673618149684,0.5102803738317757,0.10088909903116905,-0.005427603727560126
iemocap,42,5,20,0.0,0.5815,0,0,7.3505,105.8116,0.46872500208291473,0.5009345794392523,0.17019724361797628,-0.004246424469911081
iemocap,42,5,20,0.1,0.5815,0,0,7.3505,105.8116,0.4782041668415792,0.5065420560747663,0.1443755458658783,-0.0049206735260128864
iemocap,42,5,20,0.2,0.5815,0,0,7.3505,105.8116,0.49265712666761174,0.5186915887850467,0.12016260549582791,-0.006017450173832484
iemocap,42,5,20,0.3,0.5815,0,0,7.3505,105.8116,0.5093268125213029,0.5299065420560748,0.09889345109817638,-0.007240858032958486
iemocap,42,5,20,0.5,0.5815,0,0,7.3505,105.8116,0.517927395281297,0.5280373831775701,0.0680466580411665,-0.009394271432861534
iemocap,42,5,20,0.5815,0.5815,1,0,7.3505,105.8116,0.5260876593637667,0.5308411214953271,0.05888972425486061,-0.010405902805407652
