dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,44,3,1,0.0,0.1801,0,0,19.6405,89.383,0.360953734694343,0.3606115107913669,0.10690094668343253,-0.010127751713328026
iemocap,44,3,1,0.1,0.1801,0,0,19.6405,89.383,0.38361401701656933,0.38219424460431656,0.08859778807155572,-0.009735919836576068
iemocap,44,3,1,0.1801,0.1801,1,0,19.6405,89.383,0.39774302563865915,0.39388489208633093,0.07498658203623598,-0.008921580440152344
iemocap,44,3,1,0.2,0.1801,0,0,19.6405,89.383,0.4003818624346922,0.3965827338129496,0.07182013067819648,-0.008724500900073151
iemocap,44,3,1,0.3,0.1801,0,0,19.6405,89.383,0.42244787187775934,0.4154676258992806,0.05761670623602155,-0.007608059289347491
iemocap,44,3,1,0.5,0.1801,0,0,19.6405,89.383,0.453072608935612,0.4442446043165468,0.034893840447171476,-0.004147930815725731
iemocap,44,3,1,0.7,0.1801,0,0,19.6405,89.383,0.4715642402797881,0.454136690647482,0.014591672412285317,-0.003229369274919458
iemocap,44,3,1,1.0,0.1801,0,0,19.6405,89.383,0.4632671372203578,0.42356115107913667,-0.0007899898272079042,-0.005679995371481006
iemocap,44,3,1,0.002916595001737871,0.1801,0,1,19.6405,89.383,0.3587396699982122,0.34532374100719426,0.08721582815996909,-0.010362968689896723
iemocap,44,3,2,0.0,0.3053,0,0,19.6405,89.383,0.360953734694343,0.3606115107913669,0.10690094668343253,-0.010127751713328026
iemocap,44,3,2,0.1,0.3053,0,0,19.6405,89.383,0.36439161673743153,0.3642086330935252,0.08818461143119116,-0.008783366281317706
iemocap,44,3,2,0.2,0.3053,0,0,19.6405,89.383,0.39143310396802805,0.3902877697841727,0.07110697491522733,-0.0076978206730204946
iemocap,44,3,2,0.3,0.3053,0,0,19.6405,89.383,0.4133887878687018,0.4091726618705036,0.05655254225523121,-0.006699491818799697
iemocap,44,3,2,0.3053,0.3053,1,0,19.6405,89.383,0.4163426586114516,0.41097122302158273,0.05577780371181018,-0.006647108668167645
iemocap,44,3,2,0.5,0.3053,0,0,19.6405,89.383,0.43671465995689174,0.427158273381295,0.03184864138751631,-0.0051732564909237055
iemocap,44,3,2,0.7,0.3053,0,0,19.6405,89.383,0.47774122989496204,0.4658273381294964,0.015099613778419951,-0.003301401306743834
iemocap,44,3,2,1.0,0.3053,0,0,19.6405,89.383,0.4877161247496047,0.4613309352517986,-0.0007570472541240658,-0.0041306407348726815
iemocap,44,3,2,0.004665846359538204,0.3053,0,1,19.6405,89.383,0.36123272334289475,0.3489208633093525,0.08338425314796416,-0.00812402621627828
iemocap,44,3,5,0.0,0.5235,0,0,19.6405,89.383,0.360953734694343,0.3606115107913669,0.10690094668343253,-0.010127751713328026
iemocap,44,3,5,0.1,0.5235,0,0,19.6405,89.383,0.36924910209357653,0.368705035971223,0.08824373795495044,-0.009751580036007068
iemocap,44,3,5,0.2,0.5235,0,0,19.6405,89.383,0.3897495169386451,0.38758992805755393,0.07126642336833588,-0.009382519890019259
