dataset,seed,fold,k,lam,lam_star,is_lam_star,is_matrix,tau2,within,test_uar,test_acc,leak_bits,control_bits
iemocap,43,5,1,0.0,0.0489,0,0,4.6385,90.2803,0.40524346583046933,0.4457943925233645,0.2765460196189016,-0.007406062308227823
iemocap,43,5,1,0.0489,0.0489,1,0,4.6385,90.2803,0.4093318168621043,0.4504672897196262,0.25611556754954234,-0.007131245187180224
iemocap,43,5,1,0.1,0.0489,0,0,4.6385,90.2803,0.4197804340573419,0.45794392523364486,0.23345443306227565,-0.00666340722201475
iemocap,43,5,1,0.2,0.0489,0,0,4.6385,90.2803,0.42804323729546134,0.46074766355140184,0.19009016526363076,-0.005725241944322668
iemocap,43,5,1,0.3,0.0489,0,0,4.6385,90.2803,0.4536288407920688,0.48130841121495327,0.1493762612103906,-0.005302415693021367
iemocap,43,5,1,0.5,0.0489,0,0,4.6385,90.2803,0.4630562519788284,0.47570093457943924,0.08893710407012057,-0.004907024981872676
iemocap,43,5,1,0.7,0.0489,0,0,4.6385,90.2803,0.47498261386832324,0.4747663551401869,0.062195667389305265,-0.004193894128187492
iemocap,43,5,1,1.0,0.0489,0,0,4.6385,90.2803,0.4790620916949562,0.44485981308411215,0.024750279370903128,-0.0015376232373137677
iemocap,43,5,1,0.002419769828372841,0.0489,0,1,4.6385,90.2803,0.3981827915153539,0.4383177570093458,0.2436979651847574,-0.006674890269949274
iemocap,43,5,2,0.0,0.0932,0,0,4.6385,90.2803,0.40524346583046933,0.4457943925233645,0.2765460196189016,-0.007406062308227823
iemocap,43,5,2,0.0932,0.0932,1,0,4.6385,90.2803,0.4166163907941986,0.4532710280373832,0.23667067561973165,-0.007909992406986421
iemocap,43,5,2,0.1,0.0932,0,0,4.6385,90.2803,0.41843457261238043,0.45514018691588787,0.23368015220330052,-0.007892600505126635
iemocap,43,5,2,0.2,0.0932,0,0,4.6385,90.2803,0.4247596357941281,0.4588785046728972,0.19040490871721327,-0.008253230226604624
iemocap,43,5,2,0.3,0.0932,0,0,4.6385,90.2803,0.42897080265473697,0.4588785046728972,0.14956682733188675,-0.008582225216176576
iemocap,43,5,2,0.5,0.0932,0,0,4.6385,90.2803,0.4596115331305084,0.4785046728971963,0.08337161254636116,-0.009169932598413033
iemocap,43,5,2,0.7,0.0932,0,0,4.6385,90.2803,0.483106962370954,0.4897196261682243,0.05130171176915577,-0.007267909226224334
iemocap,43,5,2,1.0,0.0932,0,0,4.6385,90.2803,0.5204713655703206,0.49439252336448597,0.018555460635206855,-0.005156567306320192
iemocap,43,5,2,0.004267860395978245,0.0932,0,1,4.6385,90.2803,0.39865365652092966,0.4373831775700935,0.22157267472688058,-0.008238621654324096
iemocap,43,5,5,0.0,0.2044,0,0,4.6385,90.2803,0.40524346583046933,0.4457943925233645,0.2765460196189016,-0.007406062308227823
iemocap,43,5,5,0.1,0.2044,0,0,4.6385,90.2803,0.4194243580269026,0.45514018691588787,0.23084000097393365,-0.007401997174476205
iemocap,43,5,5,0.2,0.2044,0,0,4.6385,90.2803,0.4333682828255903,0.4663551401869159,0.18813572476982499,-0.007353545690933383
iemocap,43,5,5,0.2044,0.2044,1,0,4.6385,90.2803,0.4342773737346812,0.4672897196261682,0.1863331583240192,-0.0073726732602473755
iemocap,43,5,5,0.3,0.2044,0,0,4.6385,90.2803,0.44470600480746464,0.4747663551401869,0.14872572105762794,-0.007644294542260899
iemocap,43,5,5,0.5,0.2044,0,0,4.6385,90.2803,0.47667546503640784,0.49439252336448597,0.08583274297971877,-0.007912549044206574
